date,base_return,btc_return,btc_close,base_selected_symbol,final_regime,final_position,strategy_return,equity,btc_fast_ma,btc_slow_ma,btc_risk_ma,btc_ret_lb,btc_vol,btc_trend_ok,risk_off,btc_led
2017-10-04,0.0,-0.02352900232018562,4208.59,ALT,CASH,CASH,0.0,1.0,3980.3369999999995,,,,0.06188351448857111,False,True,False
2017-10-05,0.0,0.019921161244027097,4292.43,ALT,CASH,CASH,0.0,1.0,4009.9584999999997,,,,0.0608963540227434,False,True,False
2017-10-06,0.0,0.017838380590947223,4369.0,ALT,CASH,CASH,0.0,1.0,4042.661,,,,0.06007134796891186,False,True,False
2017-10-07,0.0,0.012359807736324058,4423.0,ALT,CASH,CASH,0.0,1.0,4078.8115000000007,,,,0.06004652328063386,False,True,False
2017-10-08,0.0,0.04906172281257071,4640.0,ALT,CASH,CASH,0.0,1.0,4109.061,,,,0.05842235570305076,False,True,False
2017-10-09,0.0,0.03167025862068962,4786.95,ALT,CASH,CASH,0.0,1.0,4152.9065,,,,0.05859200896577608,False,True,False
2017-10-10,0.0,-0.0008126259935865576,4783.06,ALT,CASH,CASH,0.0,1.0,4197.0595,,,,0.058229589647488575,False,True,False
2017-10-11,0.0,0.008022061190952945,4821.43,ALT,CASH,CASH,0.0,1.0,4257.6314999999995,,,,0.058185933959981354,False,True,False
2017-10-12,0.0,0.1262218885268478,5430.0,ALT,CASH,CASH,0.0,1.0,4349.338,,,,0.06192558867288814,False,True,False
2017-10-13,0.0,0.04051197053406996,5649.98,ALT,CASH,CASH,0.0,1.0,4442.837,,,,0.060994246157431965,False,True,False
2017-10-14,0.0,0.038939960849418975,5869.99,ALT,CASH,CASH,0.0,1.0,4553.335499999999,,,,0.047688790701007254,False,True,False
2017-10-15,0.0,-0.027257286639329914,5709.99,ALT,BASE,ALT,0.0,1.0,4642.7975,,,,0.040920616414229775,False,False,False
2017-10-16,0.0,0.008761836710747373,5760.02,ALT,BASE,ALT,0.0,1.0,4736.6810000000005,,,0.3442036088007694,0.04088576283441798,False,False,False
2017-10-17,0.0,-0.028649206079145673,5595.0,ALT,BASE,ALT,0.0,1.0,4806.781000000001,,,0.3618539712830149,0.04151261162468037,False,False,False
2017-10-18,0.0,-0.014823949955317217,5512.06,ALT,BASE,ALT,0.0,1.0,4873.659000000001,,,0.33142189092700947,0.039349537966128716,False,False,False
2017-10-19,0.0,0.031175277482465624,5683.9,ALT,BASE,ALT,0.0,1.0,4949.1195,,,0.39096833558068567,0.03870518767852144,False,False,False
2017-10-20,0.0,0.05737433804254133,6010.01,ALT,BASE,ALT,0.0,1.0,5030.6945,,,0.4965164342629482,0.03937702123056996,False,False,False
2017-10-21,0.0,0.0024891805504483333,6024.97,ALT,BASE,ALT,0.0,1.0,5113.019,,,0.49132920792079204,0.035799618028770096,False,False,False
2017-10-22,0.0,-0.012439895966286918,5950.02,ALT,BASE,ALT,0.0,1.0,5191.5199999999995,,,0.44628233767054537,0.03600446744961668,False,False,False
2017-10-23,0.0,-0.0057293925062437134,5915.93,ALT,BASE,ALT,0.0,1.0,5271.8165,,,0.37069422916072936,0.03567963323747761,False,False,False
2017-10-24,0.0,-0.07418951880769387,5477.03,ALT,BASE,ALT,0.0,1.0,5335.2385,,,0.2794766252090788,0.03827822523874771,False,False,False
2017-10-25,0.0,0.038882386987108,5689.99,ALT,BASE,ALT,0.0,1.0,5405.116499999999,,,0.3118314028551403,0.03709461544646301,False,False,False
2017-10-26,0.0,0.030189859736133196,5861.77,ALT,BASE,ALT,0.0,1.0,5479.754999999999,,,0.36003628761882234,0.03696397180813801,False,False,False
2017-10-27,0.0,-0.01585527920747498,5768.83,ALT,BASE,ALT,0.0,1.0,5547.0464999999995,,,0.3150758316635094,0.03526642861834157,False,False,False
2017-10-28,0.0,-0.00852685899913841,5719.64,ALT,BASE,ALT,0.0,1.0,5601.028499999999,,,0.2467934465109387,0.03533519725165051,False,False,False
2017-10-29,0.0,0.07873572462602518,6169.98,ALT,BASE,ALT,0.0,1.0,5670.179999999999,,,0.3545094113463032,0.037279864395576505,False,False,False
2017-10-30,0.0,-0.008019474941571847,6120.5,ALT,BASE,ALT,0.0,1.0,5737.052,,,0.2953740722006226,0.036893376969974974,False,False,False
2017-10-31,0.0,0.05595948043460508,6463.0,ALT,BASE,ALT,0.0,1.0,5819.1305,,,0.33673636117321726,0.03765186221375928,False,False,False
2017-11-01,0.0,0.04502243540151629,6753.98,ALT,BASE,ALT,0.0,1.0,5885.329500000001,,,0.5102344738760412,0.0379742192877967,False,False,False
2017-11-02,0.0,0.039384185324801146,7019.98,ALT,BASE,ALT,0.0,1.0,5953.8295,,,0.5568541698084752,0.03775656652942026,False,False,False
2017-11-03,0.0,0.013541349120652857,7115.04,ALT,BASE,ALT,0.0,1.0,6016.082,,,0.7353290521473816,0.037006151811371325,False,False,False
2017-11-04,0.0,0.03401948548426992,7357.09,ALT,BASE,ALT,0.0,1.0,6098.437,,,0.684905656056265,0.03711279774144326,False,False,False
2017-11-05,0.0,-0.001641953544132213,7345.01,ALT,BASE,ALT,0.0,1.0,6177.6865,,,0.5899081556008199,0.03729383671585613,False,False,False
2017-11-06,0.0,-0.05240156242129013,6960.12,ALT,BASE,ALT,0.0,1.0,6245.942499999999,,,0.48352484541553964,0.03938213446264157,False,False,False
2017-11-07,0.0,0.014930777055568,7064.04,ALT,BASE,ALT,0.0,1.0,6323.5415,,,0.6493975903614457,0.03890027317987838,False,False,False
2017-11-08,0.0,0.03382766801999981,7303.0,ALT,BASE,ALT,0.0,1.0,6404.4965,,,0.7147982652431077,0.03893328281935763,False,False,False
2017-11-09,0.0,-0.030536765712720793,7079.99,ALT,BASE,ALT,0.0,1.0,6457.995499999999,,,0.714129726876769,0.03969191835411507,False,False,False
2017-11-10,0.0,-0.08093373013238725,6506.98,ALT,BASE,ALT,0.0,1.0,6482.096,,,0.5461628572854267,0.043191054229400276,False,False,False
2017-11-11,0.0,-0.0402536967994368,6245.05,ALT,BASE,ALT,0.0,1.0,6496.8475,,,0.49987270998049826,0.03846191146100806,False,False,False
2017-11-12,0.0,-0.06949824260814574,5811.03,ALT,BASE,ALT,0.0,1.0,6491.602499999999,,,0.47312716588629256,0.04014831720318394,False,False,False
2017-11-13,0.0,0.11270979499331446,6465.99,ALT,BASE,ALT,0.0,1.0,6541.050499999999,,,1.027579005462493,0.04438630306640455,False,False,False
2017-11-14,0.0,0.01685743405108875,6574.99,ALT,BASE,ALT,0.0,1.0,6585.300499999999,,,0.7770243243243242,0.04404897658428981,False,False,False
2017-11-15,0.0,0.10115148464104129,7240.06,ALT,CASH,CASH,0.0,1.0,6654.214999999999,,,0.948898370099194,0.04726887085479953,False,True,False
2017-11-16,0.0,0.08624790402289473,7864.5,ALT,CASH,CASH,0.0,1.0,6758.9985,,,1.1255462852602305,0.048715377118343284,False,True,False
2017-11-17,0.0,-0.02101977239493935,7699.19,ALT,CASH,CASH,0.0,1.0,6857.976,,,0.9080968820399451,0.048844116083471154,False,True,False
2017-11-18,0.0,0.008150208008894433,7761.94,ALT,CASH,CASH,0.0,1.0,6937.5740000000005,,,0.9851305868993667,0.04872352886258073,False,True,False
2017-11-19,0.0,0.03556585080534003,8038.0,ALT,CASH,CASH,0.0,1.0,7033.4490000000005,,,1.061025641025641,0.04819519612088287,False,True,False
2017-11-20,0.0,0.02164717591440657,8212.0,ALT,CASH,CASH,0.0,1.0,7120.899,,,1.2747985451483248,0.04820661089419677,False,True,False
2017-11-21,0.0,-0.011262786166585492,8119.51,ALT,CASH,CASH,0.0,1.0,7189.175499999999,,,1.258009883560863,0.04818756363317281,False,True,False
2017-11-22,0.0,0.010642267821580287,8205.92,ALT,CASH,CASH,0.0,1.0,7248.472500000001,,,1.1708783068783069,0.048081200471149624,False,True,False
2017-11-23,0.0,-0.02265803224988794,8019.99,ALT,CASH,CASH,0.0,1.0,7293.719999999999,,,1.191242124359976,0.04583545173501829,False,True,False
2017-11-24,0.0,0.014714482187633715,8138.0,ALT,CASH,CASH,0.0,1.0,7332.7654999999995,5270.6666000000005,,1.075623286361028,0.045599810281048946,True,True,False
2017-11-25,0.0,0.06905996559351202,8700.01,ALT,CASH,CASH,0.0,1.0,7400.5154999999995,5314.8159,,1.2409133643283066,0.046610213492537425,True,True,False
2017-11-26,0.0,0.04919649517644231,9128.02,ALT,CASH,CASH,0.0,1.0,7508.9105,5365.0124,,1.176966372525638,0.04666915479453606,True,True,False
2017-11-27,0.0,0.057184361997453914,9650.0,ALT,CASH,CASH,0.0,1.0,7638.208499999999,5420.1126,,1.311654090310217,0.046984729644641086,True,True,False
2017-11-28,0.0,0.025575129533678576,9896.8,ALT,CASH,CASH,0.0,1.0,7767.8985,5478.2177,,1.3706670435409576,0.045670311691814465,True,True,False
2017-11-29,0.0,-0.02110985369008167,9687.88,ALT,CASH,CASH,0.0,1.0,7898.293000000001,5534.9365,,1.2125974361141116,0.04596793056694045,True,True,False
2017-11-30,0.0,0.01559474312233422,9838.96,ALT,CASH,CASH,0.0,1.0,8064.892,5592.9261,,1.2471177212183222,0.04537931953415751,True,True,False
2017-12-01,0.0,0.09594814899135695,10782.99,ALT,CASH,CASH,0.0,1.0,8291.789,5659.6159,,1.4618698630136984,0.047374642675171864,True,True,False
2017-12-02,0.0,0.009924890962525357,10890.01,ALT,CASH,CASH,0.0,1.0,8545.738000000001,5725.3559,,1.5266844547563805,0.04720177915195974,True,True,False
2017-12-03,0.0,0.025289232975910902,11165.41,ALT,CASH,CASH,0.0,1.0,8780.708999999999,5794.203200000001,,1.6530049256401789,0.04722981523287122,True,True,False
2017-12-04,0.0,0.037042079063823063,11579.0,ALT,CASH,CASH,0.0,1.0,9030.9095,5866.6188,,1.6975396220788688,0.04727086187087092,True,True,False
2017-12-05,0.0,0.010449088867777956,11699.99,ALT,CASH,CASH,0.0,1.0,9253.905999999999,5940.518599999999,,1.6779560540169376,0.04716733231350333,True,True,False
2017-12-06,0.0,0.1581249214742919,13550.05,ALT,CASH,CASH,0.0,1.0,9538.1835,6032.1521999999995,,2.0635428442233774,0.051793434878987056,True,True,False
2017-12-07,0.0,0.22501392983789725,16599.0,ALT,CASH,CASH,0.0,1.0,9983.173999999999,6152.2674,,2.5773706896551722,0.06309626660671139,True,True,False
2017-12-08,0.0,-0.043315862401349436,15880.0,ALT,CASH,CASH,0.0,1.0,10389.077,6265.516,,2.3173523851304068,0.06447552957981802,True,True,False
2017-12-09,0.0,-0.07707367758186401,14656.07,ALT,CASH,CASH,0.0,1.0,10719.9805,6364.8278,,2.0641618545449982,0.06640070755423491,True,True,False
2017-12-10,0.0,0.016642251299290978,14899.98,ALT,CASH,CASH,0.0,1.0,11054.3795,6465.4785,,2.0903653065584273,0.06337287353841481,True,True,False
2017-12-11,0.0,0.113288071527613,16587.97,ALT,CASH,CASH,0.0,1.0,11477.802500000002,6586.636799999999,,2.054874769797422,0.06370100364265928,True,True,False
2017-12-12,0.0,-0.014346541499653198,16349.99,ALT,CASH,CASH,0.0,1.0,11885.006,6705.0459,,1.8938137834116229,0.06141336546273187,True,True,False
2017-12-13,0.0,-0.019370042428160428,16033.29,ALT,CASH,CASH,0.0,1.0,12285.671,6824.3777,,1.731399883134384,0.060544798290670686,True,True,False
2017-12-14,0.0,0.018816474971761865,16334.98,ALT,CASH,CASH,0.0,1.0,12695.52,6944.062800000001,,1.8607720854152108,0.06052901238604654,True,True,False
2017-12-15,0.0,0.0737588904302302,17539.83,ALT,CASH,CASH,0.0,1.0,13137.510999999999,7073.2634,,2.045098801740272,0.05968732520708276,True,True,False
2017-12-16,0.0,0.08910177578688039,19102.66,ALT,CASH,CASH,0.0,1.0,13636.242999999999,7217.3739000000005,,2.4142377122430743,0.0597765690725881,True,True,False
2017-12-17,0.0,-0.012701895966320875,18860.02,ALT,CASH,CASH,0.0,1.0,14096.744,7363.1461,,2.4215919275189313,0.05955032334981886,True,True,False
2017-12-18,0.0,-0.00019989374348494682,18856.25,ALT,CASH,CASH,0.0,1.0,14544.7165,7509.120500000001,,2.3174844736888405,0.059680345685618946,True,True,False
2017-12-19,0.0,-0.08278687437852172,17295.2,ALT,CASH,CASH,0.0,1.0,14925.0825,7640.7688,,1.8777323165851638,0.06310680910492641,True,True,False
2017-12-20,0.0,-0.04661524584855925,16488.98,ALT,CASH,CASH,0.0,1.0,15257.583499999999,7763.573899999999,,1.7367737930645295,0.06450071964275453,True,True,False
2017-12-21,0.0,-0.06042459873200168,15492.64,ALT,CASH,CASH,0.0,1.0,15493.066,7876.8631,,1.6037962897603704,0.06601962791434227,False,True,False
2017-12-22,0.0,-0.13981025829038818,13326.61,ALT,CASH,CASH,0.0,1.0,15614.895999999999,7970.6822999999995,,1.252665261421281,0.07225096691703424,False,True,False
2017-12-23,0.0,-0.001996756864649063,13300.0,ALT,CASH,CASH,0.0,1.0,15721.6255,8071.7921,,1.4283233796418862,0.07195024755358354,False,True,False
2017-12-24,0.0,0.015037593984962516,13500.0,ALT,CASH,CASH,0.0,1.0,15817.675500000001,8169.7921,,1.3725876495389273,0.07194955470550544,False,True,False
2017-12-25,0.0,0.014765925925925849,13699.34,ALT,CASH,CASH,0.0,1.0,15917.643000000002,8269.636,,1.3370654256308248,0.07136086366363924,False,True,False
2017-12-26,0.0,0.1452383837469542,15689.01,ALT,CASH,CASH,0.0,1.0,16024.591,8389.5262,,1.7196173227500204,0.07477470869748996,False,True,False
2017-12-27,0.0,-0.014597479382064238,15459.99,ALT,CASH,CASH,0.0,1.0,15967.6405,8503.776,,1.7029655712597296,0.07472386632502481,False,True,False
2017-12-28,0.0,-0.08265723328410945,14182.11,ALT,CASH,CASH,0.0,1.0,15882.746,8606.4967,,1.2985666079954883,0.0768773555675765,False,True,False
2017-12-29,0.0,0.013875932424723736,14378.9,ALT,CASH,CASH,0.0,1.0,15868.8875,8711.2857,,1.3493015276529694,0.07658705341789827,False,True,False
2017-12-30,0.0,-0.13484272093136462,12440.01,ALT,CASH,CASH,0.0,1.0,15745.889000000001,8799.5859,,0.9248042704626336,0.08123761490971915,False,True,False
2017-12-31,0.0,0.1026003998389069,13716.36,ALT,CASH,CASH,0.0,1.0,15602.308500000003,8900.7908,,1.030855880532664,0.08147776228219661,False,True,False
2018-01-01,0.0,-0.024522540965678963,13380.0,ALT,CASH,CASH,0.0,1.0,15453.809,8996.7908,,0.9059883361491059,0.0817310253563854,False,True,False
2018-01-02,0.0,0.09679446935724978,14675.11,ALT,CASH,CASH,0.0,1.0,15385.9,9106.941700000001,,1.0625477860981807,0.08316847679115152,False,True,False
2018-01-03,0.0,0.01665404893046807,14919.51,ALT,CASH,CASH,0.0,1.0,15315.126500000002,9216.9293,,1.0279091325510494,0.0830484486960487,False,True,False
2018-01-04,0.0,0.009385696983345904,15059.54,ALT,CASH,CASH,0.0,1.0,15191.112,9328.7012,,1.0503089852838867,0.08304925746625419,False,True,False
2018-01-05,0.0,0.1262223148914241,16960.39,ALT,CASH,CASH,0.0,1.0,15083.998500000002,9456.3751,,1.436795629960403,0.08135571814084806,True,True,False
2018-01-06,0.0,0.0064503233711017405,17069.79,ALT,CASH,CASH,0.0,1.0,14994.487,9585.328000000001,,1.4164345049008782,0.07096277604350329,True,True,False
2018-01-07,0.0,-0.05388232661327408,16150.03,ALT,CASH,CASH,0.0,1.0,14859.176000000001,9705.081400000001,,1.2114240722990552,0.07121975491638233,True,True,False
2018-01-08,0.0,-0.0772438193613263,14902.54,ALT,CASH,CASH,0.0,1.0,14739.543,9810.3217,,1.1048815040699211,0.07122614507333234,True,True,False
2018-01-09,0.0,-0.03372176823548201,14400.0,ALT,CASH,CASH,0.0,1.0,14635.094000000001,9910.536900000001,,1.2130081850566623,0.07147997000720283,False,True,False
2018-01-10,0.0,0.03521458333333327,14907.09,ALT,CASH,CASH,0.0,1.0,14605.8165,10015.8078,,1.3870249237396015,0.06872755232505047,True,True,False
2018-01-11,0.0,-0.11191386112245916,13238.78,ALT,CASH,CASH,0.0,1.0,14601.425,10105.0956,,1.278215738001697,0.0715245851478488,False,True,False
2018-01-12,0.0,0.03786073943369406,13740.01,ALT,CASH,CASH,0.0,1.0,14623.425500000001,10200.4098,,1.1249661691403792,0.07186350640669936,False,True,False
2018-01-13,0.0,0.034205943081555334,14210.0,ALT,CASH,CASH,0.0,1.0,14658.925500000001,10299.5855,8252.785066666667,1.161220017064665,0.07206874392610367,False,True,False
2018-01-14,0.0,-0.05172484166080227,13474.99,ALT,CASH,CASH,0.0,1.0,14647.707999999999,10390.645400000001,8314.051133333332,0.8611710400190051,0.0711849978111453,False,True,False
2018-01-15,0.0,0.004819298567197539,13539.93,ALT,CASH,CASH,0.0,1.0,14540.253999999997,10481.814699999999,8376.9282,0.7216517261110051,0.06899758803112395,False,True,False
2018-01-16,0.0,-0.19497368154783667,10900.0,ALT,CASH,CASH,0.0,1.0,14312.2545,10544.4147,8421.995,0.41573334337768,0.07665481319961137,False,True,False
2018-01-17,0.0,0.0081458715596332,10988.79,ALT,CASH,CASH,0.0,1.0,14152.588500000002,10606.4331,8468.011666666667,0.4157272537535721,0.07672347086246581,False,True,False
2018-01-18,0.0,-0.0024406690818553622,10961.97,ALT,CASH,CASH,0.0,1.0,13981.741999999998,10668.2222,8514.318133333332,0.3637683503359044,0.07569950545130077,False,True,False
2018-01-19,0.0,0.046799069875214094,11474.98,ALT,CASH,CASH,0.0,1.0,13933.4905,10734.7577,8563.884666666667,0.39734291281052103,0.07613720175194079,False,True,False
2018-01-20,0.0,0.115465124993682,12799.94,ALT,CASH,CASH,0.0,1.0,13887.6695,10808.4571,8621.790866666668,0.576442420786476,0.07868291630174197,False,True,False
2018-01-21,0.0,-0.09921452756809801,11530.0,ALT,CASH,CASH,0.0,1.0,13795.1695,10867.2573,8669.884133333335,0.40508315947511053,0.07664382208631235,False,True,False
2018-01-22,0.0,-0.06677797051170864,10760.05,ALT,CASH,CASH,0.0,1.0,13599.416500000001,10916.1579,8713.079933333333,0.34165379258577633,0.07752625928088162,False,True,False
2018-01-23,0.0,0.0036366002016721133,10799.18,ALT,CASH,CASH,0.0,1.0,13393.4,10967.0498,8756.1582,0.32700663553698694,0.07746008827470309,False,True,False
2018-01-24,0.0,0.05100479851247952,11349.99,ALT,CASH,CASH,0.0,1.0,13207.9225,11022.949499999999,8803.0914,0.30459505218959504,0.07802918794601159,False,True,False
2018-01-25,0.0,-0.015393846161978919,11175.27,ALT,CASH,CASH,0.0,1.0,12918.666500000001,11078.752199999999,8848.3486,0.22428193627971882,0.07301396919193927,False,True,False
2018-01-26,0.0,-0.007719723997720029,11089.0,ALT,CASH,CASH,0.0,1.0,12619.627,11134.5216,8891.692066666667,0.14911917098445593,0.07300523707182563,False,True,False
2018-01-27,0.0,0.03625214176210667,11491.0,ALT,CASH,CASH,0.0,1.0,12386.675500000001,11192.5926,8937.931133333333,0.16108237005900916,0.07208068503655286,False,True,False
2018-01-28,0.0,0.0338482290488209,11879.95,ALT,CASH,CASH,0.0,1.0,12235.545999999998,11251.292000000001,8985.631533333333,0.2262693179519153,0.07233725666344709,False,True,False
2018-01-29,0.0,-0.05294214201238223,11251.0,ALT,CASH,CASH,0.0,1.0,12078.096,11303.552300000003,9028.405466666667,0.14351516826981725,0.06879251295095397,False,True,False
2018-01-30,0.0,-0.09007999288952095,10237.51,ALT,CASH,CASH,0.0,1.0,11844.617,11346.427200000002,9066.841266666666,-0.05058708206165452,0.06781692746741733,False,True,False
2018-01-31,0.0,0.004648591307847338,10285.1,ALT,CASH,CASH,0.0,1.0,11696.933,11390.1189,9105.348066666666,-0.05554724008517897,0.06777251124446275,False,True,False
2018-02-01,0.0,-0.1031181028867002,9224.52,ALT,CASH,CASH,0.0,1.0,11471.158500000001,11427.593799999999,9139.5108,-0.1738306072056467,0.06712796181848531,False,True,False
2018-02-02,0.0,-0.03810387965986306,8873.03,ALT,CASH,CASH,0.0,1.0,11204.310000000001,11459.4242,9169.554533333332,-0.23369634683478702,0.06704074462407467,False,True,False
2018-02-03,0.0,0.03684536173099806,9199.96,ALT,CASH,CASH,0.0,1.0,10990.5585,11492.806099999998,9200.089133333333,-0.21367796040851328,0.06755081274549317,False,True,False
2018-02-04,0.0,-0.11034287105596097,8184.81,ALT,CASH,CASH,0.0,1.0,10722.8025,11516.965900000001,9223.377133333333,-0.3959572104899981,0.06446750423085627,False,True,False
2018-02-05,0.0,-0.15208905276970397,6939.99,ALT,CASH,CASH,0.0,1.0,10524.802,11529.169399999999,9241.091733333333,-0.5819031266943793,0.06831712947999,False,True,False
2018-02-06,0.0,0.10261542163605442,7652.14,ALT,CASH,CASH,0.0,1.0,10357.9695,11543.990999999998,9263.713933333334,-0.5181272040302267,0.07195106160666878,False,True,False
2018-02-07,0.0,-0.006944462594777434,7599.0,ALT,CASH,CASH,0.0,1.0,10189.821,11558.775999999998,9286.838133333335,-0.48151175587998696,0.07125120469573121,False,True,False
2018-02-08,0.0,0.02434794051848943,7784.02,ALT,CASH,CASH,0.0,1.0,10005.273000000001,11571.9862,9310.675133333334,-0.47758184910315316,0.0716273730496275,False,True,False
2018-02-09,0.0,0.11560864437655605,8683.92,ALT,CASH,CASH,0.0,1.0,9799.472,11591.285600000001,9340.809799999999,-0.4764929041950281,0.07497877796305932,False,True,False
2018-02-10,0.0,-0.01726639582124212,8533.98,ALT,CASH,CASH,0.0,1.0,9649.671,11606.4256,9371.405066666666,-0.47804371745793117,0.07279058653894145,False,True,False
