model,profile,decision_date,period_start,period_end,incumbent_asset_before,incumbent_hold_periods_before,selected_asset,selected,keep_reason,best_passed_asset,best_passed_score
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-01-18,2020-01-19,2020-01-24,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-01-25,2020-01-26,2020-01-31,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-02-01,2020-02-02,2020-02-07,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-02-08,2020-02-09,2020-02-14,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-02-15,2020-02-16,2020-02-21,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-02-22,2020-02-23,2020-02-28,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-02-29,2020-03-01,2020-03-06,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-03-07,2020-03-08,2020-03-13,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-03-14,2020-03-15,2020-03-20,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-03-21,2020-03-22,2020-03-27,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-03-28,2020-03-29,2020-04-03,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-04-04,2020-04-05,2020-04-10,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-04-11,2020-04-12,2020-04-17,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-04-18,2020-04-19,2020-04-24,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-04-25,2020-04-26,2020-05-01,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-05-02,2020-05-03,2020-05-08,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-05-09,2020-05-10,2020-05-15,,0,DOGE,True,best_passed,DOGE,63.76995410935846
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-05-16,2020-05-17,2020-05-22,DOGE,1,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-05-23,2020-05-24,2020-05-29,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-05-30,2020-05-31,2020-06-05,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-06-06,2020-06-07,2020-06-12,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-06-13,2020-06-14,2020-06-19,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-06-20,2020-06-21,2020-06-26,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-06-27,2020-06-28,2020-07-03,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-07-04,2020-07-05,2020-07-10,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-07-11,2020-07-12,2020-07-17,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-07-18,2020-07-19,2020-07-24,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-07-25,2020-07-26,2020-07-31,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-08-01,2020-08-02,2020-08-07,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-08-08,2020-08-09,2020-08-14,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-08-15,2020-08-16,2020-08-21,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-08-22,2020-08-23,2020-08-28,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-08-29,2020-08-30,2020-09-04,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-09-05,2020-09-06,2020-09-11,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-09-12,2020-09-13,2020-09-18,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-09-19,2020-09-20,2020-09-25,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-09-26,2020-09-27,2020-10-02,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-10-03,2020-10-04,2020-10-09,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-10-10,2020-10-11,2020-10-16,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-10-17,2020-10-18,2020-10-23,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-10-24,2020-10-25,2020-10-30,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-10-31,2020-11-01,2020-11-06,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-11-07,2020-11-08,2020-11-13,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-11-14,2020-11-15,2020-11-20,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-11-21,2020-11-22,2020-11-27,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-11-28,2020-11-29,2020-12-04,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-12-05,2020-12-06,2020-12-11,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-12-12,2020-12-13,2020-12-18,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-12-19,2020-12-20,2020-12-25,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2020-12-26,2020-12-27,2021-01-01,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-01-02,2021-01-03,2021-01-08,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-01-09,2021-01-10,2021-01-15,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-01-16,2021-01-17,2021-01-22,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-01-23,2021-01-24,2021-01-29,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-01-30,2021-01-31,2021-02-05,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-02-06,2021-02-07,2021-02-12,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-02-13,2021-02-14,2021-02-19,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-02-20,2021-02-21,2021-02-26,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-02-27,2021-02-28,2021-03-05,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-03-06,2021-03-07,2021-03-12,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-03-13,2021-03-14,2021-03-19,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-03-20,2021-03-21,2021-03-26,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-03-27,2021-03-28,2021-04-02,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-04-03,2021-04-04,2021-04-09,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-04-10,2021-04-11,2021-04-16,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-04-17,2021-04-18,2021-04-23,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-04-24,2021-04-25,2021-04-30,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-05-01,2021-05-02,2021-05-07,,0,ETH,True,best_passed,ETH,430.63503063330694
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-05-08,2021-05-09,2021-05-14,ETH,1,ETH,True,min_hold,ETH,854.7691360045098
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-05-15,2021-05-16,2021-05-21,ETH,2,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-05-22,2021-05-23,2021-05-28,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-05-29,2021-05-30,2021-06-04,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-06-05,2021-06-06,2021-06-11,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-06-12,2021-06-13,2021-06-18,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-06-19,2021-06-20,2021-06-25,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-06-26,2021-06-27,2021-07-02,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-07-03,2021-07-04,2021-07-09,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-07-10,2021-07-11,2021-07-16,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-07-17,2021-07-18,2021-07-23,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-07-24,2021-07-25,2021-07-30,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-07-31,2021-08-01,2021-08-06,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-08-07,2021-08-08,2021-08-13,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-08-14,2021-08-15,2021-08-20,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-08-21,2021-08-22,2021-08-27,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-08-28,2021-08-29,2021-09-03,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-09-04,2021-09-05,2021-09-10,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-09-11,2021-09-12,2021-09-17,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-09-18,2021-09-19,2021-09-24,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-09-25,2021-09-26,2021-10-01,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-10-02,2021-10-03,2021-10-08,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-10-09,2021-10-10,2021-10-15,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-10-16,2021-10-17,2021-10-22,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-10-23,2021-10-24,2021-10-29,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-10-30,2021-10-31,2021-11-05,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-11-06,2021-11-07,2021-11-12,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-11-13,2021-11-14,2021-11-19,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-11-20,2021-11-21,2021-11-26,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-11-27,2021-11-28,2021-12-03,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-12-04,2021-12-05,2021-12-10,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-12-11,2021-12-12,2021-12-17,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-12-18,2021-12-19,2021-12-24,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2021-12-25,2021-12-26,2021-12-31,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-01-01,2022-01-02,2022-01-07,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-01-08,2022-01-09,2022-01-14,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-01-15,2022-01-16,2022-01-21,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-01-22,2022-01-23,2022-01-28,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-01-29,2022-01-30,2022-02-04,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-02-05,2022-02-06,2022-02-11,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-02-12,2022-02-13,2022-02-18,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-02-19,2022-02-20,2022-02-25,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-02-26,2022-02-27,2022-03-04,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-03-05,2022-03-06,2022-03-11,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-03-12,2022-03-13,2022-03-18,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-03-19,2022-03-20,2022-03-25,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-03-26,2022-03-27,2022-04-01,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-04-02,2022-04-03,2022-04-08,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-04-09,2022-04-10,2022-04-15,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-04-16,2022-04-17,2022-04-22,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-04-23,2022-04-24,2022-04-29,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-04-30,2022-05-01,2022-05-06,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-05-07,2022-05-08,2022-05-13,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-05-14,2022-05-15,2022-05-20,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-05-21,2022-05-22,2022-05-27,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-05-28,2022-05-29,2022-06-03,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-06-04,2022-06-05,2022-06-10,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-06-11,2022-06-12,2022-06-17,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-06-18,2022-06-19,2022-06-24,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-06-25,2022-06-26,2022-07-01,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-07-02,2022-07-03,2022-07-08,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-07-09,2022-07-10,2022-07-15,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-07-16,2022-07-17,2022-07-22,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-07-23,2022-07-24,2022-07-29,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-07-30,2022-07-31,2022-08-05,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-08-06,2022-08-07,2022-08-12,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-08-13,2022-08-14,2022-08-19,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-08-20,2022-08-21,2022-08-26,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-08-27,2022-08-28,2022-09-02,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-09-03,2022-09-04,2022-09-09,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-09-10,2022-09-11,2022-09-16,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-09-17,2022-09-18,2022-09-23,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-09-24,2022-09-25,2022-09-30,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-10-01,2022-10-02,2022-10-07,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-10-08,2022-10-09,2022-10-14,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-10-15,2022-10-16,2022-10-21,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-10-22,2022-10-23,2022-10-28,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-10-29,2022-10-30,2022-11-04,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-11-05,2022-11-06,2022-11-11,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-11-12,2022-11-13,2022-11-18,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-11-19,2022-11-20,2022-11-25,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-11-26,2022-11-27,2022-12-02,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-12-03,2022-12-04,2022-12-09,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-12-10,2022-12-11,2022-12-16,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-12-17,2022-12-18,2022-12-23,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-12-24,2022-12-25,2022-12-30,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2022-12-31,2023-01-01,2023-01-06,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-01-07,2023-01-08,2023-01-13,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-01-14,2023-01-15,2023-01-20,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-01-21,2023-01-22,2023-01-27,,0,ETH,True,best_passed,ETH,18.78065107577914
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-01-28,2023-01-29,2023-02-03,ETH,1,ETH,True,min_hold,ETH,18.96696401172273
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-02-04,2023-02-05,2023-02-10,ETH,2,ETH,True,min_hold,ETH,19.305628855203594
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-02-11,2023-02-12,2023-02-17,ETH,3,ETH,True,incumbent_best,ETH,18.060423505370153
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-02-18,2023-02-19,2023-02-24,ETH,4,ETH,True,incumbent_best,ETH,18.296520808252453
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-02-25,2023-02-26,2023-03-03,ETH,5,ETH,True,incumbent_best,ETH,18.64524044191867
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-03-04,2023-03-05,2023-03-10,ETH,6,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-03-11,2023-03-12,2023-03-17,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-03-18,2023-03-19,2023-03-24,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-03-25,2023-03-26,2023-03-31,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-04-01,2023-04-02,2023-04-07,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-04-08,2023-04-09,2023-04-14,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-04-15,2023-04-16,2023-04-21,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-04-22,2023-04-23,2023-04-28,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-04-29,2023-04-30,2023-05-05,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-05-06,2023-05-07,2023-05-12,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-05-13,2023-05-14,2023-05-19,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-05-20,2023-05-21,2023-05-26,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-05-27,2023-05-28,2023-06-02,,0,TRX,True,best_passed,TRX,15.664255611260506
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-06-03,2023-06-04,2023-06-09,TRX,1,TRX,True,min_hold,TRX,19.916654833582918
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-06-10,2023-06-11,2023-06-16,TRX,2,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-06-17,2023-06-18,2023-06-23,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-06-24,2023-06-25,2023-06-30,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-07-01,2023-07-02,2023-07-07,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-07-08,2023-07-09,2023-07-14,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-07-15,2023-07-16,2023-07-21,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-07-22,2023-07-23,2023-07-28,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-07-29,2023-07-30,2023-08-04,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-08-05,2023-08-06,2023-08-11,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-08-12,2023-08-13,2023-08-18,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-08-19,2023-08-20,2023-08-25,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-08-26,2023-08-27,2023-09-01,,0,,False,best_passed,,
phase66j_core_reaction_A,phase66j_core_reaction_A,2023-09-02,2023-09-03,2023-09-08,,0,,False,best_passed,,
