date,strategy_return,equity,executed_regime,executed_position,selected_asset,selected_score,selected_return
2019-09-06,0.0,2.155059643506337,BASE,0.0,,,
2019-09-07,0.0,2.155059643506337,BASE,0.0,,,
2019-09-08,0.0,2.155059643506337,BASE,0.0,,,
2019-09-09,0.0,2.155059643506337,BASE,0.0,,,
2019-09-10,0.0,2.155059643506337,BASE,0.0,,,
2019-09-11,0.0,2.155059643506337,BASE,0.0,,,
2019-09-12,0.0,2.155059643506337,BASE,0.0,,,
2019-09-13,0.0,2.155059643506337,BASE,0.0,,,
2019-09-14,0.0,2.155059643506337,BASE,0.0,,,
2019-09-15,0.0,2.155059643506337,BASE,0.0,,,
2019-09-16,0.0,2.155059643506337,BASE,0.0,,,
2019-09-17,0.0,2.155059643506337,BASE,0.0,,,
2019-09-18,0.0,2.155059643506337,BASE,0.0,,,
2019-09-19,0.0,2.155059643506337,BASE,0.0,,,
2019-09-20,0.0,2.155059643506337,BASE,0.0,,,
2019-09-21,0.0,2.155059643506337,BASE,0.0,,,
2019-09-22,0.0,2.155059643506337,BASE,0.0,,,
2019-09-23,0.0,2.155059643506337,BASE,0.0,,,
2019-09-24,0.0,2.155059643506337,BASE,0.0,,,
2019-09-25,0.0,2.155059643506337,CASH,CASH,,,
2019-09-26,0.0,2.155059643506337,CASH,CASH,,,
2019-09-27,0.0,2.155059643506337,CASH,CASH,,,
2019-09-28,0.0,2.155059643506337,CASH,CASH,,,
2019-09-29,0.0,2.155059643506337,CASH,CASH,,,
2019-09-30,0.0,2.155059643506337,CASH,CASH,,,
2019-10-01,0.0,2.155059643506337,CASH,CASH,,,
2019-10-02,0.0,2.155059643506337,CASH,CASH,,,
2019-10-03,0.0,2.155059643506337,CASH,CASH,,,
2019-10-04,0.0,2.155059643506337,CASH,CASH,,,
2019-10-05,0.0,2.155059643506337,CASH,CASH,,,
2019-10-06,0.0,2.155059643506337,CASH,CASH,,,
2019-10-07,0.0,2.155059643506337,CASH,CASH,,,
2019-10-08,0.0,2.155059643506337,CASH,CASH,,,
2019-10-09,0.0,2.155059643506337,CASH,CASH,,,
2019-10-10,0.0,2.155059643506337,CASH,CASH,,,
2019-10-11,0.0,2.155059643506337,CASH,CASH,,,
2019-10-12,0.0,2.155059643506337,CASH,CASH,,,
2019-10-13,0.0,2.155059643506337,CASH,CASH,,,
2019-10-14,0.0,2.155059643506337,CASH,CASH,,,
2019-10-15,0.0,2.155059643506337,CASH,CASH,,,
2019-10-16,0.0,2.155059643506337,CASH,CASH,,,
2019-10-17,0.0,2.155059643506337,CASH,CASH,,,
2019-10-18,0.0,2.155059643506337,CASH,CASH,,,
2019-10-19,0.0,2.155059643506337,CASH,CASH,,,
2019-10-20,0.0,2.155059643506337,CASH,CASH,,,
2019-10-21,0.0,2.155059643506337,CASH,CASH,,,
2019-10-22,0.0,2.155059643506337,CASH,CASH,,,
2019-10-23,0.0,2.155059643506337,CASH,CASH,,,
2019-10-24,0.0,2.155059643506337,CASH,CASH,,,
2019-10-25,0.0,2.155059643506337,CASH,CASH,,,
2019-10-26,0.0,2.155059643506337,CASH,CASH,,,
2019-10-27,0.0,2.155059643506337,CASH,CASH,,,
2019-10-28,0.0,2.155059643506337,BASE,0.0,,,
2019-10-29,0.0,2.155059643506337,CASH,CASH,,,
2019-10-30,0.0,2.155059643506337,CASH,CASH,,,
2019-10-31,0.0,2.155059643506337,CASH,CASH,,,
2019-11-01,0.0,2.155059643506337,CASH,CASH,,,
2019-11-02,0.0,2.155059643506337,CASH,CASH,,,
2019-11-03,0.0,2.155059643506337,CASH,CASH,,,
2019-11-04,0.0,2.155059643506337,CASH,CASH,,,
2019-11-05,0.0,2.155059643506337,CASH,CASH,,,
2019-11-06,0.0,2.155059643506337,CASH,CASH,,,
2019-11-07,0.0,2.155059643506337,CASH,CASH,,,
2019-11-08,-0.022274108665035985,2.107057610827243,CANDIDATE,DOGE,DOGE,0.6077289346144032,-0.022274108665035985
2019-11-09,0.02824002122739855,2.1665609624843563,CANDIDATE,DOGE,DOGE,0.8969565217391307,0.02824002122739855
2019-11-10,0.016183735161837243,2.201624011313178,CANDIDATE,DOGE,DOGE,1.016194508708368,0.016183735161837243
2019-11-11,-0.01868311264284417,2.1604908219126235,CANDIDATE,DOGE,DOGE,0.8307466804621488,-0.01868311264284417
2019-11-12,0.0010351201478742134,2.1627271894916826,CANDIDATE,DOGE,DOGE,0.5677098326273788,0.0010351201478742134
2019-11-13,-0.00949109978580387,2.142200529926746,CANDIDATE,DOGE,DOGE,0.27660830218375065,-0.00949109978580387
2019-11-14,-0.00749412773572955,2.1261466055199274,CANDIDATE,DOGE,DOGE,0.3316776157667034,-0.00749412773572955
2019-11-15,0.0,2.1261466055199274,CASH,CASH,,,
2019-11-16,0.0,2.1261466055199274,CASH,CASH,,,
2019-11-17,0.0,2.1261466055199274,CASH,CASH,,,
2019-11-18,0.0,2.1261466055199274,CASH,CASH,,,
2019-11-19,0.0,2.1261466055199274,CASH,CASH,,,
2019-11-20,0.0,2.1261466055199274,CASH,CASH,,,
2019-11-21,0.0,2.1261466055199274,CASH,CASH,,,
2019-11-22,0.0,2.1261466055199274,CASH,CASH,,,
2019-11-23,0.0,2.1261466055199274,CASH,CASH,,,
2019-11-24,0.0,2.1261466055199274,CASH,CASH,,,
2019-11-25,0.0,2.1261466055199274,CASH,CASH,,,
2019-11-26,0.0,2.1261466055199274,CASH,CASH,,,
2019-11-27,0.0,2.1261466055199274,CASH,CASH,,,
2019-11-28,0.0,2.1261466055199274,CASH,CASH,,,
2019-11-29,0.0,2.1261466055199274,CASH,CASH,,,
2019-11-30,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-01,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-02,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-03,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-04,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-05,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-06,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-07,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-08,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-09,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-10,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-11,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-12,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-13,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-14,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-15,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-16,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-17,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-18,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-19,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-20,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-21,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-22,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-23,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-24,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-25,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-26,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-27,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-28,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-29,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-30,0.0,2.1261466055199274,CASH,CASH,,,
2019-12-31,0.0,2.1261466055199274,CASH,CASH,,,
2020-01-01,0.0,2.1261466055199274,CASH,CASH,,,
2020-01-02,0.0,2.1261466055199274,CASH,CASH,,,
2020-01-03,0.0,2.1261466055199274,CASH,CASH,,,
2020-01-04,0.0,2.1261466055199274,CASH,CASH,,,
2020-01-05,0.0,2.1261466055199274,CASH,CASH,,,
2020-01-06,0.0,2.1261466055199274,CASH,CASH,,,
2020-01-07,0.0,2.1261466055199274,CASH,CASH,,,
2020-01-08,0.0,2.1261466055199274,CASH,CASH,,,
2020-01-09,0.0,2.1261466055199274,CASH,CASH,,,
2020-01-10,0.0,2.1261466055199274,CASH,CASH,,,
2020-01-11,0.0,2.1261466055199274,CASH,CASH,,,
2020-01-12,0.0,2.1261466055199274,CASH,CASH,,,
2020-01-13,0.0,2.1261466055199274,CASH,CASH,,,
2020-01-14,0.0,2.1261466055199274,CASH,CASH,,,
2020-01-15,0.0,2.1261466055199274,BASE,0.0,,,
2020-01-16,0.0,2.1261466055199274,BASE,0.0,,,
2020-01-17,0.0,2.1261466055199274,BASE,0.0,,,
2020-01-18,0.0,2.1261466055199274,BASE,0.0,,,
2020-01-19,0.0,2.1261466055199274,BASE,0.0,,,
2020-01-20,-0.006820506337842,2.1116452091217974,BTC,BTC,,,
2020-01-21,0.0108396443097074,2.134534692096975,BTC,BTC,,,
2020-01-22,-0.0061435228587813,2.121421129423216,BTC,BTC,,,
2020-01-23,-0.0320005159887404,2.0535345586522564,BTC,BTC,,,
2020-01-24,0.0041025543398076,2.0619592957678003,BTC,BTC,,,
2020-01-25,-0.011662519255836,2.0379116557761585,BTC,BTC,,,
2020-01-26,0.0329017886046294,2.104962594269416,BTC,BTC,,,
2020-01-27,0.0339605339524085,2.176448247920652,BTC,BTC,,,
2020-01-28,0.0523869023762932,2.290465629811526,BTC,BTC,,,
2020-01-29,-0.0077531866685297,2.2727072222257454,BTC,BTC,,,
2020-01-30,0.011523151058034697,2.298895970858139,CANDIDATE,DOGE,DOGE,0.7147605105486481,0.011523151058034697
2020-01-31,-0.015078707539353697,2.2642315908501707,CANDIDATE,DOGE,DOGE,0.6475627698959596,-0.015078707539353697
2020-02-01,0.016571332436069897,2.3017529252544002,CANDIDATE,DOGE,DOGE,0.8219002828462874,0.016571332436069897
2020-02-02,0.009764170459247046,2.3242276331716547,CANDIDATE,DOGE,DOGE,0.8132085311183164,0.009764170459247046
2020-02-03,-0.010243382774727472,2.3004196798694787,CANDIDATE,DOGE,DOGE,0.6654951489888374,-0.010243382774727472
2020-02-04,0.02499999999999991,2.3579301718662156,CANDIDATE,NEO,NEO,1.5792333681924224,0.02499999999999991
2020-02-05,0.04804138950480419,2.4712084136779704,CANDIDATE,NEO,NEO,1.226071039386716,0.04804138950480419
2020-02-06,0.011910358877918803,2.5006413927470073,CANDIDATE,NEO,NEO,1.2191063920879175,0.011910358877918803
2020-02-07,-0.009447111661762375,2.477017554283701,CANDIDATE,NEO,NEO,1.3863029995491654,-0.009447111661762375
2020-02-08,0.13704819277108427,2.8164883335605335,CANDIDATE,DOGE,DOGE,2.0385381030786034,0.13704819277108427
2020-02-09,0.01655629139072845,2.863118935109549,CANDIDATE,DOGE,DOGE,1.8352190232165024,0.01655629139072845
2020-02-10,-0.04577142454756711,2.7320699028004714,CANDIDATE,NEO,NEO,1.5914140973307036,-0.04577142454756711
2020-02-11,0.017710870046490967,2.7804572378068997,CANDIDATE,NEO,NEO,1.1890511550151543,0.017710870046490967
2020-02-12,0.0101124123062716,2.8085743677955604,BTC,BTC,,,
2020-02-13,0.0627236135957065,2.984738301195975,BASE,0.065290440497246,,,
2020-02-14,-0.0710853936524634,2.7725670041058743,BASE,0.0790279664378288,,,
2020-02-15,-0.0227650256720025,2.709449445080057,BASE,0.0480623480130599,,,
2020-02-16,-0.0014999999999999,2.705385270912437,BASE,0.0534072402368829,,,
2020-02-17,0.0,2.705385270912437,BASE,0.0,,,
2020-02-18,0.0,2.705385270912437,BASE,0.0,,,
2020-02-19,0.0,2.705385270912437,BASE,0.0,,,
2020-02-20,0.0,2.705385270912437,BASE,0.0,,,
2020-02-21,0.0,2.705385270912437,BASE,0.0,,,
2020-02-22,0.0,2.705385270912437,BASE,0.0,,,
2020-02-23,0.0,2.705385270912437,BASE,0.0,,,
2020-02-24,0.0,2.705385270912437,BASE,0.0,,,
2020-02-25,0.0,2.705385270912437,BASE,0.0,,,
2020-02-26,0.0,2.705385270912437,BASE,0.0,,,
2020-02-27,0.0,2.705385270912437,BASE,0.0,,,
2020-02-28,0.0,2.705385270912437,BASE,0.0,,,
2020-02-29,0.0,2.705385270912437,BASE,0.0,,,
2020-03-01,0.0,2.705385270912437,BASE,0.0,,,
2020-03-02,0.0,2.705385270912437,BASE,0.0,,,
2020-03-03,0.0,2.705385270912437,BASE,0.0,,,
2020-03-04,0.0,2.705385270912437,BASE,0.0,,,
2020-03-05,0.0,2.705385270912437,BASE,0.0,,,
2020-03-06,0.0,2.705385270912437,BASE,0.0,,,
2020-03-07,0.0,2.705385270912437,BASE,0.0,,,
2020-03-08,0.0,2.705385270912437,BASE,0.0,,,
2020-03-09,0.0,2.705385270912437,CASH,CASH,,,
2020-03-10,0.0,2.705385270912437,CASH,CASH,,,
2020-03-11,0.0,2.705385270912437,CASH,CASH,,,
2020-03-12,0.0,2.705385270912437,CASH,CASH,,,
2020-03-13,0.0,2.705385270912437,CASH,CASH,,,
2020-03-14,0.0,2.705385270912437,CASH,CASH,,,
2020-03-15,0.0,2.705385270912437,CASH,CASH,,,
2020-03-16,0.0,2.705385270912437,CASH,CASH,,,
2020-03-17,0.0,2.705385270912437,CASH,CASH,,,
2020-03-18,0.0,2.705385270912437,CASH,CASH,,,
2020-03-19,0.0,2.705385270912437,CASH,CASH,,,
2020-03-20,0.0,2.705385270912437,CASH,CASH,,,
2020-03-21,0.0,2.705385270912437,CASH,CASH,,,
2020-03-22,0.0,2.705385270912437,CASH,CASH,,,
2020-03-23,0.0,2.705385270912437,CASH,CASH,,,
2020-03-24,0.0,2.705385270912437,CASH,CASH,,,
2020-03-25,0.0,2.705385270912437,CASH,CASH,,,
2020-03-26,0.0,2.705385270912437,CASH,CASH,,,
2020-03-27,0.0,2.705385270912437,CASH,CASH,,,
2020-03-28,0.0,2.705385270912437,CASH,CASH,,,
2020-03-29,0.0,2.705385270912437,CASH,CASH,,,
2020-03-30,0.0,2.705385270912437,CASH,CASH,,,
2020-03-31,0.0,2.705385270912437,CASH,CASH,,,
2020-04-01,0.0,2.705385270912437,CASH,CASH,,,
2020-04-02,0.0,2.705385270912437,CASH,CASH,,,
2020-04-03,0.0,2.705385270912437,CASH,CASH,,,
2020-04-04,0.0,2.705385270912437,CASH,CASH,,,
2020-04-05,0.0,2.705385270912437,CASH,CASH,,,
2020-04-06,0.0,2.705385270912437,CASH,CASH,,,
2020-04-07,0.0,2.705385270912437,CASH,CASH,,,
2020-04-08,0.0,2.705385270912437,CASH,CASH,,,
2020-04-09,0.0,2.705385270912437,CASH,CASH,,,
2020-04-10,0.0,2.705385270912437,CASH,CASH,,,
2020-04-11,0.0,2.705385270912437,CASH,CASH,,,
2020-04-12,0.0,2.705385270912437,CASH,CASH,,,
2020-04-13,0.0,2.705385270912437,CASH,CASH,,,
2020-04-14,0.0,2.705385270912437,CASH,CASH,,,
2020-04-15,0.0,2.705385270912437,CASH,CASH,,,
2020-04-16,0.0,2.705385270912437,CASH,CASH,,,
2020-04-17,0.0,2.705385270912437,CASH,CASH,,,
2020-04-18,0.0,2.705385270912437,CASH,CASH,,,
2020-04-19,0.0,2.705385270912437,CASH,CASH,,,
2020-04-20,0.0,2.705385270912437,CASH,CASH,,,
2020-04-21,0.0,2.705385270912437,CASH,CASH,,,
2020-04-22,0.0,2.705385270912437,CASH,CASH,,,
2020-04-23,0.0,2.705385270912437,CASH,CASH,,,
2020-04-24,0.0,2.705385270912437,CASH,CASH,,,
2020-04-25,0.0,2.705385270912437,CASH,CASH,,,
2020-04-26,0.0,2.705385270912437,CASH,CASH,,,
2020-04-27,0.0,2.705385270912437,BASE,0.0,,,
2020-04-28,0.0,2.705385270912437,BASE,0.0,,,
2020-04-29,0.0,2.705385270912437,BASE,0.0,,,
2020-04-30,0.0,2.705385270912437,BASE,0.0,,,
2020-05-01,0.0,2.705385270912437,BASE,0.0,,,
2020-05-02,0.0,2.705385270912437,BASE,0.0,,,
2020-05-03,0.0,2.705385270912437,BASE,0.0,,,
2020-05-04,0.0,2.705385270912437,BASE,0.0,,,
2020-05-05,0.0,2.705385270912437,BASE,0.0,,,
2020-05-06,0.0,2.705385270912437,BASE,0.0,,,
2020-05-07,0.0,2.705385270912437,BASE,0.0,,,
2020-05-08,-0.0186643835616437,2.654890922534106,BTC,BTC,,,
2020-05-09,-0.0265928300073163,2.5842898595431896,BTC,BTC,,,
2020-05-10,-0.0856060129567896,2.3630591083430352,BTC,BTC,,,
2020-05-11,-0.0184861001723076,2.319375360953122,BTC,BTC,,,
2020-05-12,0.0291151571216325,2.3869043390113154,BTC,BTC,,,
2020-05-13,0.0565874342709336,2.5219731314061242,BTC,BTC,,,
2020-05-14,0.0518413168667695,2.652715539640828,BTC,BTC,,,
2020-05-15,-0.0485662756664126,2.5238830254780553,BTC,BTC,,,
2020-05-16,0.0069608283009998,2.541451341870216,BTC,BTC,,,
2020-05-17,0.009283608255637787,2.5650451805289043,CANDIDATE,DOGE,DOGE,1.4790730037328816,0.009283608255637787
2020-05-18,0.0018949113734159084,2.5699057138148143,CANDIDATE,DOGE,DOGE,1.282496141193695,0.0018949113734159084
2020-05-19,0.0042554868198116935,2.580841913708112,CANDIDATE,DOGE,DOGE,1.336915802744721,0.0042554868198116935
2020-05-20,-0.019029309059520494,2.5317302752983957,CANDIDATE,DOGE,DOGE,1.4604694555718214,-0.019029309059520494
2020-05-21,-0.009119270458363471,2.5086427421903226,CANDIDATE,DOGE,DOGE,1.6280076442423221,-0.009119270458363471
2020-05-22,0.016186324372325922,2.5492484473496964,CANDIDATE,DOGE,DOGE,1.5525642628647494,0.016186324372325922
2020-05-23,0.003813306852035625,2.5589695139215163,CANDIDATE,DOGE,DOGE,1.4025574586429728,0.003813306852035625
2020-05-24,-0.03205255035416088,2.4769480147217844,CANDIDATE,DOGE,DOGE,1.1135205515445694,-0.03205255035416088
2020-05-25,0.035280650831936544,2.5643363527580423,CANDIDATE,DOGE,DOGE,1.2024953925571293,0.035280650831936544
2020-05-26,-0.021442110251145174,2.509351569961185,CANDIDATE,DOGE,DOGE,0.38891617055084404,-0.021442110251145174
2020-05-27,0.008756708768814736,2.5313252308579033,CANDIDATE,DOGE,DOGE,0.5712053522394803,0.008756708768814736
2020-05-28,0.009280742459396807,2.5548178084064688,CANDIDATE,DOGE,DOGE,0.6636479092442374,0.009280742459396807
2020-05-29,-0.0155411141940853,2.515113093100941,BTC,BTC,,,
2020-05-30,0.0287098748603753,2.587321675263561,BTC,BTC,,,
2020-05-31,-0.0257225409683924,2.520769187473184,BTC,BTC,,,
2020-06-01,0.0796442099982324,2.7215338579973722,BTC,BTC,,,
2020-06-02,-0.066929261222437,2.5393836074897593,BTC,BTC,,,
2020-06-03,0.0155704325680496,2.5789229087145893,BTC,BTC,,,
2020-06-04,0.0127060780613765,2.611690904506989,BTC,BTC,,,
2020-06-05,0.004957338666,2.6246379408115423,BASE,0.0249414641239738,,,
2020-06-06,0.0108291311895512,2.653060489397664,BASE,0.0034316480664173,,,
2020-06-07,0.0075237160614982,2.6730213632138717,BASE,0.0572459861813408,,,
2020-06-08,-0.010551948051948,2.6448157806474915,BASE,0.0215801606208898,,,
2020-06-09,0.0163248564397047,2.6879920185760273,BASE,0.0095725992269111,,,
2020-06-10,-0.0696989264670272,2.5006418605293406,BASE,0.0002437068914487,,,
2020-06-11,-0.09455339200332613,2.264197690430783,CANDIDATE,XTZ,XTZ,0.3331149531464045,-0.09455339200332613
2020-06-12,0.0199747445758236,2.3094244609663077,CANDIDATE,XTZ,XTZ,0.4142750649493,0.0199747445758236
2020-06-13,0.011179891202401038,2.335243575180075,CANDIDATE,XTZ,XTZ,0.657306583388808,0.011179891202401038
2020-06-14,-0.0039263062518876,2.326074693731165,BASE,0.0159690851910734,,,
2020-06-15,0.019232435242138,2.370810774646726,BASE,0.0277420612898359,,,
2020-06-16,-0.0062898427539312,2.355898747674872,BASE,0.0120350699776001,,,
2020-06-17,-0.0088570777022971,2.3350323694079713,BASE,0.0597914200409973,,,
2020-06-18,-0.0105034407823251,2.3105064951910825,BASE,0.0,,,
2020-06-19,0.0191556857003416,2.354765831421561,BASE,0.0033416910366487,,,
2020-06-20,0.0011253441877168,2.3574157534633855,BASE,0.0,,,
2020-06-21,0.0724433177078351,2.5281947718609894,BASE,0.0,,,
2020-06-22,-0.0014999999999998,2.5244024797031983,BASE,0.0,,,
2020-06-23,0.0,2.5244024797031983,BASE,0.0,,,
2020-06-24,-0.0103669110751131,2.49823222367832,BASE,0.0,,,
2020-06-25,-0.012301075268817,2.467501281055869,BASE,0.0313629280692714,,,
2020-06-26,-0.0378853858212856,2.374019043008551,BASE,0.0297745109240712,,,
2020-06-27,0.0180592015931928,2.416891931492321,BASE,0.0214908696510601,,,
2020-06-28,0.0133374827724179,2.449127185991396,BASE,0.0194181827438451,,,
2020-06-29,-0.010222436713026,2.4240911383304473,BASE,0.0320038226585734,,,
2020-06-30,0.0238918439716313,2.4820071455804524,BASE,0.0207227455456388,,,
2020-07-01,0.1665260874804193,2.8953260846324085,CANDIDATE,ADA,,,
2020-07-02,-0.0402850945150292,2.7786875996611626,CANDIDATE,ADA,,,
2020-07-03,0.0391776988483476,2.8875501856343258,CANDIDATE,ADA,,,
2020-07-04,-0.0157883817427387,2.841960441002215,BASE,0.0174170215958133,,,
2020-07-05,0.0682320391317643,3.0358731970236046,BASE,0.0193555636690168,,,
2020-07-06,0.0647210586194675,3.2323581241694397,BASE,0.0661599448883845,,,
2020-07-07,0.1351837618781441,3.669320455132046,BASE,0.1295453866139915,,,
2020-07-08,-0.0641205164109746,3.434041732671627,BASE,0.3844909830198151,,,
2020-07-09,-0.0059754525167368,3.413521779357555,BASE,0.1004130903919908,,,
2020-07-10,-0.0085799552350162,3.3842339152969143,BASE,0.0317915500719148,,,
2020-07-11,0.0150507964379782,3.43516933105455,BASE,0.0858319587464708,,,
2020-07-12,-0.0135508052226203,3.388620020542711,BASE,0.1874445309712751,,,
2020-07-13,0.0039248434237995,3.4019198235460935,BASE,0.0192996275883809,,,
2020-07-14,-0.0076110464149059,3.3760276538692953,BASE,0.1313676317960803,,,
2020-07-15,-0.0211223335149407,3.304718071808605,BASE,0.0712231515292061,,,
2020-07-16,-0.0038532345763583,3.291984217869196,BASE,0.0141770434392687,,,
2020-07-17,0.012893798083122,3.3344303976672256,BASE,0.0280078239483391,,,
2020-07-18,0.0145966818008231,3.3831020171689663,BASE,0.1168886966757876,,,
2020-07-19,-0.012964744259964,3.3392409647110024,BASE,0.0358210854040139,,,
2020-07-20,0.0405915003601542,3.474785765532711,BASE,0.0077296424735576,,,
2020-07-21,0.0739036605724992,3.731585153310792,BASE,0.0061335017637096,,,
2020-07-22,0.0438310457268522,3.8951444327992,BASE,0.0,,,
2020-07-23,0.0139847439157281,3.949617030206671,BASE,0.0136606866567652,,,
2020-07-24,0.093533942324915,4.319040281715524,BASE,0.009231256084272,,,
2020-07-25,0.0188036427963047,4.400253972395754,BASE,0.083968722264738,,,
2020-07-26,0.0351446945337621,4.554899554126576,BASE,0.015105283537075,,,
2020-07-27,-0.0160283291398751,4.481892124873966,BASE,0.0754544673283457,,,
2020-07-28,0.0029674527259526,4.4951919278773484,BASE,0.0914305948156094,,,
2020-07-29,0.0540115199395678,4.73798407632208,BASE,0.053396262589519,,,
2020-07-30,0.0342222354943708,4.900128483150554,BASE,0.0,,,
2020-07-31,0.1174313516010741,5.4755571939458445,BASE,0.0285031004610536,,,
2020-08-01,-0.0376744186046511,5.26926876012742,BASE,0.0346778295403651,,,
2020-08-02,0.0104093854859614,5.3241186098807205,BASE,0.0324610801460695,,,
2020-08-03,-0.0024813254413397,5.310907738921313,BASE,0.1035756653508537,,,
2020-08-04,0.0494050645239396,5.573293478443411,BASE,0.0693447446106553,,,
2020-08-05,0.0014942643238644,5.581621452054675,BASE,0.0,,,
2020-08-06,-0.0143022803053101,5.5017915374892565,BASE,0.0729390868566757,,,
2020-08-07,0.0144192412950234,5.581123197223232,BASE,0.0039742656877986,,,
2020-08-08,-0.0067789491225966,5.543289047022313,BASE,0.2403741161285097,,,
2020-08-09,0.0180830154566808,5.643528428540467,BASE,0.0934162934295215,,,
2020-08-10,-0.0421124500963597,5.405865619226169,BASE,0.0313057375995537,,,
2020-08-11,0.0151201536506064,5.4876031380034,BASE,0.012185693401464,,,
2020-08-12,0.0186495888650704,5.589944680381834,BASE,0.2515854960712544,,,
2020-08-13,-0.0016519524617997,5.580710357505753,BASE,0.0898199505108583,,,
2020-08-14,0.0078108658275894,5.624300537330869,BASE,0.1057627656878942,,,
2020-08-15,0.004944146333232,5.652107902209509,BASE,0.126118863965893,,,
2020-08-16,0.0310746368902694,5.827745102935292,BASE,0.1130289336350973,,,
2020-08-17,-0.0273688170388228,5.66824661346416,BASE,0.0439961846394756,,,
2020-08-18,-0.0159413847288533,5.577886913460908,BASE,0.006621062391465,,,
2020-08-19,0.0084188389386612,5.624846245003402,BASE,0.0155461448985594,,,
2020-08-20,-0.0271825739968194,5.4719484457278655,BASE,0.0285902245054474,,,
2020-08-21,0.0114141114562573,5.534405875170298,BASE,0.0090715823982264,,,
2020-08-22,-0.0144613905475156,5.454370670360995,BASE,0.1313872621204641,,,
2020-08-23,0.0055910785679764,5.48486648531785,BASE,0.0171082930554044,,,
2020-08-24,-0.0637093799058085,5.135429042672099,BASE,0.0348426702482813,,,
2020-08-25,0.009635155790296,5.184909701548255,BASE,0.0252714622132302,,,
2020-08-26,-0.009583551489075,5.135219852457263,BASE,0.0641266248336591,,,
2020-08-27,0.030892060427375,5.293857374447229,BASE,0.0477008538192657,,,
2020-08-28,0.0089595302573965,5.3412878497719305,BASE,0.0102346729821571,,,
2020-08-29,0.0759814373510598,5.747126577903354,BASE,0.0730803223949276,,,
2020-08-30,0.0113069426959482,5.812109008786068,BASE,0.0279329035301056,,,
2020-08-31,0.0959219899029484,6.369618070441681,BASE,0.0706663510725977,,,
2020-09-01,-0.0755153554901135,5.888614097516027,BASE,0.0922850721471031,,,
2020-09-02,-0.1321956769055745,5.110164770859186,BASE,0.0780413849280721,,,
2020-09-03,0.0271158186936992,5.248731072280734,BASE,0.2907923715996889,,,
2020-09-04,-0.026761756611224,5.108265808806587,BASE,0.0450482719266691,,,
2020-09-05,0.0088042420886247,5.153240217640365,BASE,0.0,,,
2020-09-06,0.0114311343382538,5.212147598845504,BASE,0.1989643233301288,,,
2020-09-07,-0.023790565135577,5.088147661898929,BASE,0.022623607864165,,,
2020-09-08,0.0091392513812564,5.134649522445976,BASE,0.1065852711989813,,,
2020-09-09,0.0115145999686863,5.193772957676347,BASE,0.0418792723069889,,,
2020-09-10,0.0049357300614207,5.219408018995745,BASE,0.0371671728687086,,,
2020-09-11,0.0051049828213429,5.246053007270298,BASE,0.029693112778788,,,
2020-09-12,-0.0103525359834191,5.191743054741608,BASE,0.1171832962447618,,,
2020-09-13,0.032802242947963,5.362043871746643,BASE,0.1036905468587041,,,
2020-09-14,0.0106392847671941,5.419092183432343,BASE,0.0,,,
2020-09-15,0.0156416459054029,5.503855704494328,BASE,0.0046923011722694,,,
2020-09-16,-0.0012798965858163,5.49681133836932,BASE,0.012066784994992,,,
2020-09-17,-0.0006032912278713,5.493495160307619,BASE,0.0676982362642695,,,
2020-09-18,0.0134688326310503,5.567486127181287,BASE,0.0333085880639895,,,
2020-09-19,-0.0144729776682774,5.486908024794149,BASE,0.0,,,
2020-09-20,-0.0460665843732946,5.234144913321462,BASE,0.0083083240716322,,,
2020-09-21,0.0107888668953906,5.290615406102472,BASE,0.0,,,
2020-09-22,-0.0273656859085948,5.145834086635899,BASE,0.0291537016072387,,,
2020-09-23,0.0483192826022853,5.3944770980925325,BASE,0.0221636050762621,,,
