ts,date,selected,gross_exposure,strategy_ret,kill_day,overlay_multiplier,balanced_ret,balanced_exposure,ret_gap,underparticipation_bar,turnover,cost
2019-06-16 12:00:00,2019-06-16,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-16 16:00:00,2019-06-16,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-16 20:00:00,2019-06-16,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-17 00:00:00,2019-06-17,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-17 04:00:00,2019-06-17,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-17 08:00:00,2019-06-17,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-17 12:00:00,2019-06-17,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-17 16:00:00,2019-06-17,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-17 20:00:00,2019-06-17,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-18 00:00:00,2019-06-18,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-18 04:00:00,2019-06-18,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-18 08:00:00,2019-06-18,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-18 12:00:00,2019-06-18,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-18 16:00:00,2019-06-18,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-18 20:00:00,2019-06-18,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-19 00:00:00,2019-06-19,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-19 04:00:00,2019-06-19,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-19 08:00:00,2019-06-19,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-19 12:00:00,2019-06-19,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-19 16:00:00,2019-06-19,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-19 20:00:00,2019-06-19,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-20 00:00:00,2019-06-20,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-20 04:00:00,2019-06-20,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-20 08:00:00,2019-06-20,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-20 12:00:00,2019-06-20,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-20 16:00:00,2019-06-20,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-20 20:00:00,2019-06-20,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-21 00:00:00,2019-06-21,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-21 04:00:00,2019-06-21,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-21 08:00:00,2019-06-21,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-21 12:00:00,2019-06-21,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-21 16:00:00,2019-06-21,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-21 20:00:00,2019-06-21,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-22 00:00:00,2019-06-22,BTCUSDT,1.0,0.007010429150961,False,1.0,0.007010429150961,1.0,0.0,False,1.0,0.0015
2019-06-22 04:00:00,2019-06-22,BTCUSDT,1.0,0.0184667291471416,False,1.0,0.0184667291471416,1.0,0.0,False,0.0,0.0
2019-06-22 08:00:00,2019-06-22,BTCUSDT,1.0,-0.0062813792900366,False,1.0,-0.0062813792900366,1.0,0.0,False,0.0,0.0
2019-06-22 12:00:00,2019-06-22,BTCUSDT,1.0,-0.0105641563213622,False,1.0,-0.0105641563213622,1.0,0.0,False,0.0,0.0
2019-06-22 16:00:00,2019-06-22,BTCUSDT,1.0,0.0041929113592331,False,1.0,0.0041929113592331,1.0,0.0,False,0.0,0.0
2019-06-22 20:00:00,2019-06-22,BTCUSDT,1.0,0.0063740155645648,False,1.0,0.0063740155645648,1.0,0.0,False,0.0,0.0
2019-06-23 00:00:00,2019-06-23,BTCUSDT,1.0,-0.0050639523092012,False,1.0,-0.0050639523092012,1.0,0.0,False,0.0,0.0
2019-06-23 04:00:00,2019-06-23,BTCUSDT,1.0,-0.0078561249384494,False,1.0,-0.0078561249384494,1.0,0.0,False,0.0,0.0
2019-06-23 08:00:00,2019-06-23,BTCUSDT,1.0,0.0144021705987817,False,1.0,0.0144021705987817,1.0,0.0,False,0.0,0.0
2019-06-23 12:00:00,2019-06-23,BTCUSDT,1.0,0.0227518238453912,False,1.0,0.0227518238453912,1.0,0.0,False,0.0,0.0
2019-06-23 16:00:00,2019-06-23,BTCUSDT,1.0,-0.0137679141135362,False,1.0,-0.0137679141135362,1.0,0.0,False,0.0,0.0
2019-06-23 20:00:00,2019-06-23,BTCUSDT,1.0,-0.0170024582640676,False,1.0,-0.0170024582640676,1.0,0.0,False,0.0,0.0
2019-06-24 00:00:00,2019-06-24,BTCUSDT,1.0,0.0089108486060534,False,1.0,0.0089108486060534,1.0,0.0,False,0.0,0.0
2019-06-24 04:00:00,2019-06-24,BTCUSDT,1.0,0.0112794085152136,False,1.0,0.0112794085152136,1.0,0.0,False,0.0,0.0
2019-06-24 08:00:00,2019-06-24,BTCUSDT,1.0,-0.000118849862454,False,1.0,-0.000118849862454,1.0,0.0,False,0.0,0.0
2019-06-24 12:00:00,2019-06-24,BTCUSDT,1.0,0.0007186699668184,False,1.0,0.0007186699668184,1.0,0.0,False,0.0,0.0
2019-06-24 16:00:00,2019-06-24,BTCUSDT,1.0,0.010220443994507,False,1.0,0.010220443994507,1.0,0.0,False,0.0,0.0
2019-06-24 20:00:00,2019-06-24,BTCUSDT,1.0,0.0104553031269134,False,1.0,0.0104553031269134,1.0,0.0,False,0.0,0.0
2019-06-25 00:00:00,2019-06-25,BTCUSDT,1.0,0.0183858312470517,False,1.0,0.0183858312470517,1.0,0.0,False,0.0,0.0
2019-06-25 04:00:00,2019-06-25,BTCUSDT,1.0,0.0035833567711995,False,1.0,0.0035833567711995,1.0,0.0,False,0.0,0.0
2019-06-25 08:00:00,2019-06-25,BTCUSDT,1.0,-0.0028953344479116,False,1.0,-0.0028953344479116,1.0,0.0,False,0.0,0.0
2019-06-25 12:00:00,2019-06-25,BTCUSDT,1.0,0.0023398572370889,False,1.0,0.0023398572370889,1.0,0.0,False,0.0,0.0
2019-06-25 16:00:00,2019-06-25,BTCUSDT,1.0,0.035831737783639,False,1.0,0.035831737783639,1.0,0.0,False,0.0,0.0
2019-06-25 20:00:00,2019-06-25,BTCUSDT,1.0,0.0379456317053072,False,1.0,0.0379456317053072,1.0,0.0,False,0.0,0.0
2019-06-26 00:00:00,2019-06-26,BTCUSDT,1.0,0.0221673250792009,False,1.0,0.0221673250792009,1.0,0.0,False,0.0,0.0
2019-06-26 04:00:00,2019-06-26,BTCUSDT,1.0,0.0123917683765515,False,1.0,0.0123917683765515,1.0,0.0,False,0.0,0.0
2019-06-26 08:00:00,2019-06-26,BTCUSDT,1.0,0.0151416104845314,False,1.0,0.0151416104845314,1.0,0.0,False,0.0,0.0
2019-06-26 12:00:00,2019-06-26,BTCUSDT,1.0,0.0831488744321731,False,1.0,0.0831488744321731,1.0,0.0,False,0.0,0.0
2019-06-26 16:00:00,2019-06-26,BTCUSDT,1.0,-0.062099771072635,False,1.0,-0.062099771072635,1.0,0.0,False,0.0,0.0
2019-06-26 20:00:00,2019-06-26,BTCUSDT,1.0,-0.0085353373352272,False,1.0,-0.0085353373352272,1.0,0.0,False,0.0,0.0
2019-06-27 00:00:00,2019-06-27,BTCUSDT,1.0,-0.0371351497915581,False,1.0,-0.0371351497915581,1.0,0.0,False,0.0,0.0
2019-06-27 04:00:00,2019-06-27,BTCUSDT,1.0,-0.0190656762627051,False,1.0,-0.0190656762627051,1.0,0.0,False,0.0,0.0
2019-06-27 08:00:00,2019-06-27,BTCUSDT,1.0,-0.0352016819949712,False,1.0,-0.0352016819949712,1.0,0.0,False,0.0,0.0
2019-06-27 12:00:00,2019-06-27,BTCUSDT,1.0,-0.0683000845308537,False,1.0,-0.0683000845308537,1.0,0.0,False,0.0,0.0
2019-06-27 16:00:00,2019-06-27,BTCUSDT,1.0,0.0279422718723716,False,1.0,0.0279422718723716,1.0,0.0,False,0.0,0.0
2019-06-27 20:00:00,2019-06-27,BTCUSDT,1.0,0.0035313358617263,False,1.0,0.0035313358617263,1.0,0.0,False,0.0,0.0
2019-06-28 00:00:00,2019-06-28,CASH,0.0,-0.0015,False,1.0,-0.0015,0.0,0.0,False,1.0,0.0015
2019-06-28 04:00:00,2019-06-28,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-28 08:00:00,2019-06-28,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-28 12:00:00,2019-06-28,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-28 16:00:00,2019-06-28,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-28 20:00:00,2019-06-28,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-29 00:00:00,2019-06-29,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-29 04:00:00,2019-06-29,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-29 08:00:00,2019-06-29,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-29 12:00:00,2019-06-29,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-29 16:00:00,2019-06-29,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-29 20:00:00,2019-06-29,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-06-30 00:00:00,2019-06-30,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-06-30 04:00:00,2019-06-30,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-06-30 08:00:00,2019-06-30,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-06-30 12:00:00,2019-06-30,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-06-30 16:00:00,2019-06-30,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-06-30 20:00:00,2019-06-30,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-01 00:00:00,2019-07-01,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-01 04:00:00,2019-07-01,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-01 08:00:00,2019-07-01,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-01 12:00:00,2019-07-01,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-01 16:00:00,2019-07-01,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-01 20:00:00,2019-07-01,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-02 00:00:00,2019-07-02,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-02 04:00:00,2019-07-02,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-02 08:00:00,2019-07-02,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-02 12:00:00,2019-07-02,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-02 16:00:00,2019-07-02,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-02 20:00:00,2019-07-02,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-03 00:00:00,2019-07-03,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-03 04:00:00,2019-07-03,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-03 08:00:00,2019-07-03,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-03 12:00:00,2019-07-03,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-03 16:00:00,2019-07-03,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-03 20:00:00,2019-07-03,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-04 00:00:00,2019-07-04,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-04 04:00:00,2019-07-04,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-04 08:00:00,2019-07-04,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-04 12:00:00,2019-07-04,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-04 16:00:00,2019-07-04,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-04 20:00:00,2019-07-04,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-05 00:00:00,2019-07-05,BNBUSDT,1.0,-0.014242269790669,False,1.0,-0.014242269790669,1.0,0.0,False,1.0,0.0015
2019-07-05 04:00:00,2019-07-05,BNBUSDT,1.0,0.0207029487506098,False,1.0,0.0207029487506098,1.0,0.0,False,0.0,0.0
2019-07-05 08:00:00,2019-07-05,BNBUSDT,1.0,-0.0096257938799074,False,1.0,-0.0096257938799074,1.0,0.0,False,0.0,0.0
2019-07-05 12:00:00,2019-07-05,BNBUSDT,1.0,-0.0076212337896963,False,1.0,-0.0076212337896963,1.0,0.0,False,0.0,0.0
2019-07-05 16:00:00,2019-07-05,BNBUSDT,1.0,-0.0038765975284013,False,1.0,-0.0038765975284013,1.0,0.0,False,0.0,0.0
2019-07-05 20:00:00,2019-07-05,BNBUSDT,1.0,0.0054121130584887,False,1.0,0.0054121130584887,1.0,0.0,False,0.0,0.0
2019-07-06 00:00:00,2019-07-06,CASH,0.0,-0.0015,False,1.0,-0.0015,0.0,0.0,False,1.0,0.0015
2019-07-06 04:00:00,2019-07-06,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-06 08:00:00,2019-07-06,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-06 12:00:00,2019-07-06,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-06 16:00:00,2019-07-06,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-06 20:00:00,2019-07-06,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-07 00:00:00,2019-07-07,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-07 04:00:00,2019-07-07,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-07 08:00:00,2019-07-07,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-07 12:00:00,2019-07-07,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-07 16:00:00,2019-07-07,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-07 20:00:00,2019-07-07,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-08 00:00:00,2019-07-08,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-08 04:00:00,2019-07-08,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-08 08:00:00,2019-07-08,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-08 12:00:00,2019-07-08,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-08 16:00:00,2019-07-08,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-08 20:00:00,2019-07-08,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-09 00:00:00,2019-07-09,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-09 04:00:00,2019-07-09,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-09 08:00:00,2019-07-09,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-09 12:00:00,2019-07-09,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-09 16:00:00,2019-07-09,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-09 20:00:00,2019-07-09,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-10 00:00:00,2019-07-10,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-10 04:00:00,2019-07-10,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-10 08:00:00,2019-07-10,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-10 12:00:00,2019-07-10,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-10 16:00:00,2019-07-10,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-10 20:00:00,2019-07-10,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-11 00:00:00,2019-07-11,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-11 04:00:00,2019-07-11,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-11 08:00:00,2019-07-11,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-11 12:00:00,2019-07-11,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-11 16:00:00,2019-07-11,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-11 20:00:00,2019-07-11,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-12 00:00:00,2019-07-12,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-12 04:00:00,2019-07-12,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-12 08:00:00,2019-07-12,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-12 12:00:00,2019-07-12,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-12 16:00:00,2019-07-12,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-12 20:00:00,2019-07-12,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-13 00:00:00,2019-07-13,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-13 04:00:00,2019-07-13,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-13 08:00:00,2019-07-13,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-13 12:00:00,2019-07-13,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-13 16:00:00,2019-07-13,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-13 20:00:00,2019-07-13,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-14 00:00:00,2019-07-14,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-14 04:00:00,2019-07-14,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-14 08:00:00,2019-07-14,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-14 12:00:00,2019-07-14,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-14 16:00:00,2019-07-14,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-14 20:00:00,2019-07-14,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-15 00:00:00,2019-07-15,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-15 04:00:00,2019-07-15,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-15 08:00:00,2019-07-15,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-15 12:00:00,2019-07-15,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-15 16:00:00,2019-07-15,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-15 20:00:00,2019-07-15,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-16 00:00:00,2019-07-16,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-16 04:00:00,2019-07-16,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-16 08:00:00,2019-07-16,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-16 12:00:00,2019-07-16,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-16 16:00:00,2019-07-16,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-16 20:00:00,2019-07-16,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-17 00:00:00,2019-07-17,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-17 04:00:00,2019-07-17,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-17 08:00:00,2019-07-17,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-17 12:00:00,2019-07-17,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-17 16:00:00,2019-07-17,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-17 20:00:00,2019-07-17,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-18 00:00:00,2019-07-18,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-18 04:00:00,2019-07-18,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-18 08:00:00,2019-07-18,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-18 12:00:00,2019-07-18,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-18 16:00:00,2019-07-18,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-18 20:00:00,2019-07-18,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-19 00:00:00,2019-07-19,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-19 04:00:00,2019-07-19,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-19 08:00:00,2019-07-19,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-19 12:00:00,2019-07-19,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-19 16:00:00,2019-07-19,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-19 20:00:00,2019-07-19,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-20 00:00:00,2019-07-20,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-20 04:00:00,2019-07-20,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-20 08:00:00,2019-07-20,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-20 12:00:00,2019-07-20,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-20 16:00:00,2019-07-20,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-20 20:00:00,2019-07-20,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-21 00:00:00,2019-07-21,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-21 04:00:00,2019-07-21,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-21 08:00:00,2019-07-21,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-21 12:00:00,2019-07-21,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-21 16:00:00,2019-07-21,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-21 20:00:00,2019-07-21,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2019-07-22 00:00:00,2019-07-22,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-22 04:00:00,2019-07-22,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-22 08:00:00,2019-07-22,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-22 12:00:00,2019-07-22,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-22 16:00:00,2019-07-22,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-22 20:00:00,2019-07-22,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-23 00:00:00,2019-07-23,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2019-07-23 04:00:00,2019-07-23,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
