ts,always_daily,soft_kill_4h,phase20_btc_3d_neg_k025,phase20_btc_3d_neg_k05,phase20_btc_3d_neg_k075
2023-01-13 16:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-13 20:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-14 00:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-14 04:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-14 08:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-14 12:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-14 16:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-14 20:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-15 00:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-15 04:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-15 08:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-15 12:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-15 16:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-15 20:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-16 00:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-16 04:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-16 08:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-16 12:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-16 16:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-16 20:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-17 00:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-17 04:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-17 08:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-17 12:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-17 16:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-17 20:00:00,7.258206893927447,4.146128372520801,7.004569815711556,7.15637126335279,7.241880131970112
2023-01-18 00:00:00,7.207715862896716,4.131707297221234,6.955843187070272,7.106588642272137,7.191502676517574
2023-01-18 04:00:00,7.110503556139165,4.116226558800066,6.862027951492001,7.010740264196001,7.09450904115021
2023-01-18 08:00:00,6.999286086543663,4.100130782370973,6.754696961635505,6.9010832214817786,6.983541746450259
2023-01-18 12:00:00,6.944913101408083,4.092167957758318,6.702224033261218,6.847473111710381,6.929291069041394
2023-01-18 16:00:00,6.806509139244792,4.071779932345999,6.568656579217579,6.71101101411046,6.791198435637011
2023-01-18 20:00:00,6.846053128434303,4.082080988531052,6.606818708944332,6.7500001848532944,6.830653473752549
2023-01-19 00:00:00,6.835784048741652,4.079019427789654,6.604341151928478,6.744937684714654,6.822968988594577
2023-01-19 04:00:00,6.835784048741652,4.079019427789654,6.604341151928478,6.744937684714654,6.822968988594577
2023-01-19 08:00:00,6.835784048741652,4.079019427789654,6.604341151928478,6.744937684714654,6.822968988594577
2023-01-19 12:00:00,6.835784048741652,4.079019427789654,6.604341151928478,6.744937684714654,6.822968988594577
2023-01-19 16:00:00,6.835784048741652,4.079019427789654,6.604341151928478,6.744937684714654,6.822968988594577
2023-01-19 20:00:00,6.835784048741652,4.079019427789654,6.604341151928478,6.744937684714654,6.822968988594577
2023-01-20 00:00:00,6.835784048741652,4.079019427789654,6.604341151928478,6.744937684714654,6.822968988594577
2023-01-20 04:00:00,6.835784048741652,4.079019427789654,6.604341151928478,6.744937684714654,6.822968988594577
2023-01-20 08:00:00,6.835784048741652,4.079019427789654,6.604341151928478,6.744937684714654,6.822968988594577
2023-01-20 12:00:00,6.835784048741652,4.079019427789654,6.604341151928478,6.744937684714654,6.822968988594577
2023-01-20 16:00:00,6.835784048741652,4.079019427789654,6.604341151928478,6.744937684714654,6.822968988594577
2023-01-20 20:00:00,6.835784048741652,4.079019427789654,6.604341151928478,6.744937684714654,6.822968988594577
2023-01-21 00:00:00,6.832365397270102,4.077489455623711,6.601038247618355,6.741564466518037,6.819556746076839
2023-01-21 04:00:00,6.754259555325727,4.042529848470889,6.525576878083983,6.664496637433535,6.741597329334784
2023-01-21 08:00:00,6.729235353537724,4.031296816726233,6.5013999344467575,6.639805002872481,6.716620040475679
2023-01-21 12:00:00,6.846014961881741,4.045763193949608,6.614225671420479,6.755032630824066,6.833180721818168
2023-01-21 16:00:00,6.666295694495169,3.991142029818445,6.440591258025856,6.57770180079468,6.653798374557324
2023-01-21 20:00:00,6.704211151749719,3.9953203914131077,6.477222990809532,6.615113368311428,6.691642751616573
2023-01-22 00:00:00,6.723927189522087,3.9982577947095885,6.496271491857044,6.634567383420138,6.711321827687384
2023-01-22 04:00:00,6.735301826698451,4.000331888122378,6.507261011692146,6.6457908536751615,6.722675140805158
2023-01-22 08:00:00,6.729993662682815,3.997967359591345,6.502132569102431,6.640553234222818,6.717376928016864
2023-01-22 12:00:00,6.716344098071176,3.9929417456921406,6.488945145300308,6.627085069916788,6.703752952275534
2023-01-22 16:00:00,6.641271492707166,3.981783869638637,6.416414314388631,6.553010166233627,6.62882108569822
2023-01-22 20:00:00,6.663262457914807,3.985080048338669,6.437660719403164,6.574708875393342,6.650770824392586
2023-01-23 00:00:00,6.655679366463896,3.983946248393199,6.430334372846429,6.567226561889992,6.643201948980735
2023-01-23 04:00:00,6.977202443982489,4.032060444853228,6.740971466851999,6.884476654432017,6.964122266443175
2023-01-23 08:00:00,6.855872980767925,3.995490837620789,6.623749921944236,6.764759638378422,6.843020259853574
2023-01-23 12:00:00,6.77776713882355,3.9826128261931446,6.548288552409863,6.68769180929392,6.765060843111519
2023-01-23 16:00:00,6.8171992143682845,3.988405393516988,6.586385554504887,6.72659983951134,6.80441899525314
2023-01-23 20:00:00,6.880138873410839,3.997611112306251,6.6471942309257885,6.788703041589142,6.867240661171495
2023-01-24 00:00:00,6.871039163669748,3.996289296662372,6.638402615057707,6.779724265385123,6.8581580106772755
2023-01-24 04:00:00,6.824023996674104,3.9894531324312426,6.592979266405949,6.733333921664355,6.811230983123805
2023-01-24 08:00:00,6.808099504627193,3.9833022083099454,6.577593938636805,6.717621063307321,6.79533634475892
2023-01-24 12:00:00,6.8005164131762825,3.9810838399604744,6.57026759208007,6.7101387498039715,6.78776746934707
2023-01-24 16:00:00,6.611697436048618,3.951956849105063,6.387841562817365,6.523829143570565,6.599302471592005
2023-01-24 20:00:00,6.638996565271895,3.958633510003232,6.414216410421611,6.550765472182624,6.626550423074665
2023-01-25 00:00:00,6.65795429389917,3.964285471039787,6.4187953770195705,6.560118364061811,6.640742064471883
2023-01-25 04:00:00,6.610939126903527,3.9502885633402163,6.407463790647839,6.536956214940409,6.605571847387836
2023-01-25 08:00:00,6.62079714578971,3.953233834693934,6.409852441407142,6.541830063919201,6.612959358917089
2023-01-25 12:00:00,6.708002697475177,3.9792687614485893,6.4309592169987635,6.5849127839599,6.6782860963705994
2023-01-25 16:00:00,6.777767138823551,4.017669424737696,6.447680001759216,6.619154925952004,6.730377633862072
2023-01-25 20:00:00,6.773975593098097,4.015421903242543,6.446778278778437,6.617303517659894,6.727553857164043
2023-01-26 00:00:00,6.745159845584638,3.998340739879371,6.419354392671465,6.589154235932471,6.698935582612131
2023-01-26 04:00:00,6.700419606024268,3.9718199862365515,6.3767752010843255,6.545448772197787,6.654501945807846
2023-01-26 08:00:00,6.658712603044262,3.9611710046403616,6.337082734350551,6.504706390750201,6.613080758956394
2023-01-26 12:00:00,6.670087240220627,3.962862656077259,6.347907952550671,6.515817949326816,6.624377446279517
2023-01-26 16:00:00,6.636721637836622,3.9579068251067215,6.316153979163651,6.483224044168747,6.591240496798356
2023-01-26 20:00:00,6.58970647084098,3.9508972780558587,6.271409743936488,6.4372962687187405,6.544547522529448
2023-01-27 00:00:00,6.668570621930446,3.973057424425713,6.34646459012399,6.514336408183268,6.622871221303102
2023-01-27 04:00:00,6.6503712024482615,3.9676359223682756,6.329144241003798,6.496557914460685,6.604796521586105
2023-01-27 08:00:00,6.625347000660258,3.960171156949909,6.305328760963533,6.472112485592134,6.5799438094752345
2023-01-27 12:00:00,6.720135643796636,3.9885001826234086,6.3955389126312046,6.564708807063923,6.6740828705012625
2023-01-27 16:00:00,6.740609990714093,3.9900424522014717,6.41502430539142,6.584709612501828,6.694416907682884
2023-01-27 20:00:00,6.780800375403918,3.995990034887001,6.453273409698514,6.623970452805867,6.73433186955792
2023-01-28 00:00:00,6.7262021169573645,3.9879462168789535,6.401312362337935,6.570634971638117,6.680107770406928
2023-01-28 04:00:00,6.713310861490816,3.9860354196498964,6.389043781711131,6.558041871917953,6.667304858107388
2023-01-28 08:00:00,6.67160385851081,3.9798445253744887,6.349351314977356,6.517299490470366,6.625883671255936
2023-01-28 12:00:00,6.690561587138086,3.9826717620514143,6.367393345310891,6.535818754764724,6.644711483461142
2023-01-28 16:00:00,6.799758104031193,3.998922037857132,6.471315440032048,6.642489717100225,6.753159681763126
2023-01-28 20:00:00,7.172087894270885,4.213389540359106,6.8256609157826595,7.006208067841411,7.122937913473363
2023-01-29 00:00:00,7.158438329659247,4.205370824803337,6.822413350322623,6.999541132695442,7.112770894882553
2023-01-29 04:00:00,7.222136297846891,4.242791497396925,6.837590329173976,7.030683158921416,7.160239598947976
2023-01-29 08:00:00,7.227444461862529,4.2459098867797245,6.83884671126932,7.033266883307832,7.164186602086834
2023-01-29 12:00:00,7.366215035414186,4.327433494930044,6.87167403652801,7.100788016433701,7.267353595176376
2023-01-29 16:00:00,7.191803932043252,4.224972129495217,6.83099859313699,7.016724744672339,7.138300836769137
2023-01-29 20:00:00,7.219103061266528,4.241009560606755,6.83748098319796,7.0300420206533705,7.158622865722402
2023-01-30 00:00:00,7.119764563259604,4.182651130728657,6.743393797399752,6.933305097890178,7.06011660570038
2023-01-30 04:00:00,6.9991934091901316,4.111819143319363,6.629196373415668,6.815891580948593,6.940555572543882
2023-01-30 08:00:00,6.99085200859413,4.106918817146393,6.621295922699788,6.807768633235653,6.932284054526765
2023-01-30 12:00:00,6.823265687529015,4.008466809489451,6.462568685589836,6.644571229184772,6.766101738001067
2023-01-30 16:00:00,6.928670658696667,4.036421611111553,6.562401653726865,6.7472157502846475,6.870623647490081
2023-01-30 20:00:00,7.2259278435723475,4.206566810122189,6.843944988329134,7.036688068782139,7.165390471372768
2023-01-31 00:00:00,7.181945913157068,4.180962772449076,6.833530757840019,7.015273024811662,7.13268037739599
2023-01-31 04:00:00,7.119006254114514,4.144322511641002,6.818559185331817,6.984533522063305,7.08579944048406
2023-01-31 08:00:00,7.2039368783647095,4.193764791285633,6.838895748730762,7.026196696033858,7.149200287629421
2023-01-31 12:00:00,7.15995494794943,4.168160753612521,6.82845743416691,7.00474830611965,7.116464475786065
2023-01-31 16:00:00,7.1349307461614275,4.153592939074372,6.82249103151579,6.992507430558225,7.097810324570677
2023-01-31 20:00:00,7.345740688496731,4.276315740335151,6.872885667150857,7.095808369324043,7.2550952063512035
2023-02-01 00:00:00,7.288867502614904,4.243207070930264,6.819673483292458,7.040870243206638,7.198923828166385
2023-02-01 04:00:00,7.274459628858175,4.234819541347693,6.806193063381664,7.026952584590228,7.184693745692898
2023-02-01 08:00:00,7.1455470741927005,4.15977322402995,6.685578779969291,6.902426165390777,7.057371955140642
2023-02-01 12:00:00,7.447354113938927,4.335469896338548,6.967958102311197,7.19396448798714,7.355454735374747
2023-02-01 16:00:00,7.608115652698225,4.4290570685230275,7.118371208684273,7.349256257812339,7.514232497710502
2023-02-01 20:00:00,7.6460311099527765,4.451129514792952,7.153845997923206,7.385881675223943,7.551680083167048
2023-02-02 00:00:00,7.579299905184767,4.412282009357885,7.138237090658075,7.353651307901732,7.502249270364407
2023-02-02 04:00:00,7.605082416117862,4.427291272821434,7.144307627453531,7.366158768855641,7.521389576156733
2023-02-02 08:00:00,7.616457053294227,4.4339130067024115,7.1469789958454895,7.371667412864656,7.5298266718523905
2023-02-02 12:00:00,7.584608069200405,4.415372151835675,7.139507542295472,7.356254727114939,7.5062116240464025
2023-02-02 16:00:00,7.479961407177845,4.354452200130685,7.114881166549702,7.305506719099449,7.428537868488634
2023-02-02 20:00:00,7.502710681530575,4.367695667892639,7.120290899796774,7.316616066300025,7.445482526035369
2023-02-03 00:00:00,7.434462858472383,4.327965264606775,7.055521728482674,7.250061038407666,7.377755274434078
2023-02-03 04:00:00,7.503468990675666,4.368137116818038,7.121010557255819,7.3173555666099395,7.446235051053161
2023-02-03 08:00:00,7.518635173577487,4.376966095326008,7.1354037064367315,7.332145572808242,7.461285551409005
2023-02-03 12:00:00,7.530009810753853,4.383587829206985,7.146198568322415,7.343238077456969,7.472573426675887
2023-02-03 16:00:00,7.57247512287895,4.4083089690293,7.1864993860289665,7.384650094812215,7.514714827672247
2023-02-03 20:00:00,7.4920943534993025,4.3615153829370605,7.110215695370138,7.306263061961214,7.434947175786282
2023-02-04 00:00:00,7.517118555287307,4.360250631765794,7.133964391518641,7.330666572188413,7.459780501373422
2023-02-04 04:00:00,7.512568700416761,4.357295982458061,7.129646446764369,7.326229570328923,7.45526535126667
2023-02-04 08:00:00,7.563375413137859,4.372029949896473,7.177863496520421,7.375776091093234,7.505684527458742
2023-02-04 12:00:00,7.537592902204765,4.36457812423493,7.153395142912873,7.350633080556123,7.480098676853811
2023-02-04 16:00:00,7.470103388291664,4.353171602280974,7.089345629057818,7.284817552973679,7.413123950270311
2023-02-04 20:00:00,7.482236334613121,4.354939208250838,7.100860148402547,7.296649557932321,7.425164350554986
2023-02-05 00:00:00,7.4867861894836665,4.35560125434513,7.101939634591115,7.298868058862066,7.428550713135049
2023-02-05 04:00:00,7.426121457876386,4.346777996461316,7.087553045642283,7.269297034618728,7.383406071912716
2023-02-05 08:00:00,7.338157597045828,4.333905887618533,7.066564682696952,7.226243912183532,7.317812655364528
2023-02-05 12:00:00,7.244127263054541,4.320022340804833,7.0439271395365095,7.179945769933312,7.2474854282333
2023-02-05 16:00:00,7.327541269014553,4.343274229081932,7.064204329564485,7.221283257355727,7.31007493392044
2023-02-05 20:00:00,7.268393155697454,4.325744714962695,7.049948716977658,7.192138059483754,7.2658195904831695
2023-02-06 00:00:00,7.314650013548007,4.331004940131535,7.061165380298879,7.2150238404763725,7.30049995003086
2023-02-06 04:00:00,7.322991414144009,4.331850285305808,7.063178463939334,7.21913773547146,7.306743898256835
2023-02-06 08:00:00,7.377589672590563,4.3479988418213935,7.0763437546456505,7.246049712118138,7.347601739253611
2023-02-06 12:00:00,7.422329912150933,4.366144161841546,7.087072099838479,7.2680209801320625,7.381020526072603
2023-02-06 16:00:00,7.274459628858185,4.321014923189566,7.0517743102116786,7.195622937062706,7.27073504875976
2023-02-06 20:00:00,7.552000775961499,4.403444374971457,7.119035578780881,7.332889589567914,7.47878433166235
2023-02-07 00:00:00,7.495127590079672,4.366979995513618,7.105632434177794,7.305278046279553,7.436542980255984
2023-02-07 04:00:00,7.544417684510588,4.386881256483662,7.117314600006951,7.329298841150463,7.473221599265239
2023-02-07 08:00:00,7.4678284608563965,4.340701548722818,7.099251257595636,7.292096148268958,7.416321756452461
2023-02-07 12:00:00,7.598257633812052,4.375352230236962,7.130249206831685,7.355776110571062,7.513468944366997
2023-02-07 16:00:00,7.64830603738806,4.395326237162273,7.141990635166289,7.380001720516056,7.550586380768809
2023-02-07 20:00:00,7.698354440964067,4.422439791494238,7.153674439001331,7.404148067608761,7.587643095606014
2023-02-08 00:00:00,7.696079513528795,4.42113292394356,7.15314594650436,7.403054074099955,7.585961437118513
2023-02-08 04:00:00,7.680913330626976,4.4124204736057075,7.149621882090869,7.395759706108922,7.574749552050353
2023-02-08 08:00:00,7.488302807773856,4.301772354314973,7.104799985604269,7.303029773965983,7.432288322939326
2023-02-08 12:00:00,7.501952372385495,4.3060400936601555,7.108037615977456,7.309685699835926,7.442448919633977
2023-02-08 16:00:00,7.523943337593134,4.317047906479692,7.113246680236612,7.320399380483618,7.45881132375831
2023-02-08 20:00:00,7.274459628858188,4.173900480433349,7.054280288435618,7.199032146247622,7.273318308828118
2023-02-09 00:00:00,7.338157597045833,4.189044194568301,7.116050281579429,7.262069642368209,7.337006283178327
2023-02-09 04:00:00,7.325266341579286,4.185364657970819,7.103549211538419,7.249312053867614,7.3241170502741175
2023-02-09 08:00:00,7.310858467822556,4.181248616122919,7.0895774273749375,7.235053572602244,7.309711437028237
2023-02-09 12:00:00,6.955969787919957,4.07976410453981,6.745430322716555,6.883844665644682,6.954878437077069
2023-02-09 16:00:00,6.9802356805628705,4.081792256102789,6.7689617486761025,6.9078589498810965,6.9791405225438155
2023-02-09 20:00:00,6.984027226288325,4.082346546197316,6.772638533982282,6.911611181793036,6.982931473397994
2023-02-10 00:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-10 04:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-10 08:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-10 12:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-10 16:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-10 20:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-11 00:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-11 04:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-11 08:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-11 12:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-11 16:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-11 20:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-12 00:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-12 04:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-12 08:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-12 12:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-12 16:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-12 20:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-13 00:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-13 04:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-13 08:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-13 12:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-13 16:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-13 20:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-14 00:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-14 04:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-14 08:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-14 12:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-14 16:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-14 20:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-15 00:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-15 04:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-15 08:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-15 12:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-15 16:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-15 20:00:00,6.973551185448893,4.080815666242492,6.770098794532038,6.9064274734066915,6.975075675490421
2023-02-16 00:00:00,6.907017981909903,4.061348558874459,6.70550668800021,6.840534683263521,6.908527927108564
2023-02-16 04:00:00,6.915211360298883,4.063757425160862,6.713461025708396,6.848649196529553,6.916723096654363
2023-02-16 08:00:00,7.068154423559837,4.108696290841945,6.861941996261187,7.000120110828783,7.06969959484261
2023-02-16 12:00:00,7.011483556369393,4.092224990989749,6.806924493779572,6.943994727405407,7.0130163388175
2023-02-16 16:00:00,6.728812001949594,4.00973491667532,6.53249984284718,6.6640440197273625,6.730282989487434
2023-02-16 20:00:00,6.816890819631126,4.0475962435740405,6.618008973210173,6.751275037337188,6.818381062104773
2023-02-17 00:00:00,6.80666548340168,4.043042697800019,6.608081959750358,6.741148124781183,6.808153490511617
2023-02-17 04:00:00,6.80666548340168,4.043042697800019,6.608081959750358,6.741148124781183,6.808153490511617
2023-02-17 08:00:00,6.80666548340168,4.043042697800019,6.608081959750358,6.741148124781183,6.808153490511617
2023-02-17 12:00:00,6.80666548340168,4.043042697800019,6.608081959750358,6.741148124781183,6.808153490511617
2023-02-17 16:00:00,6.80666548340168,4.043042697800019,6.608081959750358,6.741148124781183,6.808153490511617
2023-02-17 20:00:00,6.80666548340168,4.043042697800019,6.608081959750358,6.741148124781183,6.808153490511617
2023-02-18 00:00:00,6.8126554030268,4.044821652624507,6.613897124299229,6.747080388610943,6.814144719594798
2023-02-18 04:00:00,6.677184119290316,4.004605529149165,6.4823781965208225,6.6129130797357165,6.6786438204417955
2023-02-18 08:00:00,6.750648646291693,4.014118791544727,6.553699406112099,6.685670476090939,6.752124407544668
2023-02-18 12:00:00,6.712905403061628,4.008508002499038,6.517057316780801,6.648290529339632,6.714372913253284
2023-02-18 16:00:00,6.7203192544103905,4.009614769266797,6.524254870042306,6.655633018880067,6.721788385346234
2023-02-18 20:00:00,6.725711146300401,4.010419024561004,6.529489454232492,6.660973011273112,6.72718145595929
2023-02-19 00:00:00,6.691337835501592,4.005294979810713,6.496118980020062,6.626930559767458,6.692800630801066
2023-02-19 04:00:00,6.6967297273916015,4.006101848259505,6.501353564210247,6.632270552160501,6.69819370141412
2023-02-19 08:00:00,6.769520267906728,4.016987994586298,6.57202045077775,6.704360449466594,6.771000154690361
2023-02-19 12:00:00,6.604393578775193,3.992491726698165,6.411711309953324,6.540823182429626,6.605837367165557
2023-02-19 16:00:00,6.566650335545129,3.9867875850333245,6.375069220622026,6.503443235678319,6.568085872874174
2023-02-19 20:00:00,6.587543916618913,3.9899588468401608,6.395353234358994,6.5241357062013625,6.58898402149976
2023-02-20 00:00:00,6.593609794995174,3.9908773456538897,6.401242141572952,6.530143197643537,6.595051225939447
2023-02-20 04:00:00,6.579456078783901,3.9887356604791293,6.387501358073716,6.516125717611797,6.580894415580179
2023-02-20 08:00:00,6.531603038260068,3.981483042370801,6.34104442338582,6.468733285123532,6.533030913889316
2023-02-20 12:00:00,6.395457768037332,3.9607354524791774,6.208871172583639,6.333898477199174,6.396855880909682
2023-02-20 16:00:00,6.463530403148701,3.971274873932976,6.27495779798473,6.401315881161353,6.4649433973995
2023-02-20 20:00:00,6.472966213956217,3.972724244324922,6.284118320317554,6.410660867849179,6.474381270972345
2023-02-21 00:00:00,6.466900335579957,3.9717935248799274,6.278229413103596,6.404653376407006,6.468314066532659
2023-02-21 04:00:00,6.2802060788883844,3.9431278967821752,6.0969819355184285,6.2197561397978625,6.281578996555636
2023-02-21 08:00:00,6.296381754558412,3.945666935994527,6.112685688088985,6.235776116976995,6.297758208394801
2023-02-21 12:00:00,6.322667227522208,3.94978492492901,6.138204286016139,6.261808579893084,6.324049427633444
2023-02-21 16:00:00,6.321993241035957,3.94967966469756,6.137549962992366,6.261141080843954,6.323375293806812
2023-02-21 20:00:00,6.4042195923586,3.962522439726694,6.217377371892693,6.342575964837873,6.405619620655899
2023-02-22 00:00:00,6.4082635112761075,3.9631479694740723,6.2183588564283525,6.344578461985264,6.408653222875743
2023-02-22 04:00:00,6.403545605872351,3.9624185301654298,6.217214333079726,6.342242952454664,6.405114578637198
2023-02-22 08:00:00,6.196631754593241,3.930409728756084,6.166991072363604,6.239776444381642,6.249891167235112
2023-02-22 12:00:00,6.315253376173447,3.9492196078147384,6.196504625461712,6.299500212829062,6.3396220388987015
2023-02-22 16:00:00,6.421743241001132,3.965867865499763,6.2226264966149385,6.352612327750459,6.419797621781252
2023-02-22 20:00:00,6.444658781533672,3.9694058458583634,6.228177748212464,6.363946753608116,6.4369790700763225
2023-02-23 00:00:00,6.415003376138621,3.9587846133107094,6.221012933818996,6.3493047510375895,6.4147640199495175
2023-02-23 04:00:00,6.3172753356322024,3.9422227479804333,6.1973197504978215,6.300941166833952,6.341470724386427
2023-02-23 08:00:00,6.36175844372478,3.9491625405059505,6.2082293606421945,6.323125212337581,6.374960834367982
2023-02-23 12:00:00,6.364454389669784,3.949580928316153,6.20888708173136,6.3244649994362865,6.376986989946232
2023-02-23 16:00:00,6.375238173449802,3.9512539478770194,6.2115171302675165,6.329823012779025,6.385090753991487
2023-02-23 20:00:00,6.355692565348518,3.948225446859776,6.206756214822497,6.320119827063273,6.37040889291745
2023-02-24 00:00:00,6.334798984274732,3.9449806168265673,6.201655222175108,6.309731507093021,6.354702423483692
2023-02-24 04:00:00,6.324689186980966,3.943406653924865,6.199180894365431,6.3046966112207805,6.347096252373555
2023-02-24 08:00:00,6.189891889730733,3.922395322648624,6.166150305627337,6.237511012209477,6.245640110232034
2023-02-24 12:00:00,6.173716214060704,3.9198327821503782,6.162121897326622,6.229360954266694,6.233399090852223
2023-02-24 16:00:00,6.170346281629449,3.9192978704715915,6.161280996412685,6.227660801167822,6.2308472080366455
2023-02-24 20:00:00,6.166976349198194,3.918762739686437,6.160439751055447,6.225960183799945,6.2282949767935945
2023-02-25 00:00:00,6.157725884674397,3.9172932036590544,6.158129586148801,6.2212907136620945,6.221288144944701
2023-02-25 04:00:00,6.157725884674397,3.9172932036590544,6.158129586148801,6.2212907136620945,6.221288144944701
2023-02-25 08:00:00,6.157725884674397,3.9172932036590544,6.158129586148801,6.2212907136620945,6.221288144944701
2023-02-25 12:00:00,6.157725884674397,3.9172932036590544,6.158129586148801,6.2212907136620945,6.221288144944701
2023-02-25 16:00:00,6.157725884674397,3.9172932036590544,6.158129586148801,6.2212907136620945,6.221288144944701
