ts,selected,n_selected,raw_strategy_ret,turnover,cost,strategy_ret,equity
2019-06-26,BTCUSDT,1,-0.13470573859383828,0.0,0.0,-0.13470573859383828,1.6824880335087224
2019-06-27,,0,0.0,1.0,0.001,-0.001,1.6808055454752138
2019-06-28,,0,0.0,0.0,0.0,0.0,1.6808055454752138
2019-06-29,,0,0.0,0.0,0.0,0.0,1.6808055454752138
2019-06-30,,0,0.0,0.0,0.0,0.0,1.6808055454752138
2019-07-01,,0,0.0,0.0,0.0,0.0,1.6808055454752138
2019-07-02,,0,0.0,0.0,0.0,0.0,1.6808055454752138
2019-07-03,,0,0.0,0.0,0.0,0.0,1.6808055454752138
2019-07-04,BNBUSDT,1,-0.016083992166533556,1.0,0.001,-0.017083992166533557,1.6520906767028491
2019-07-05,,0,0.0,1.0,0.001,-0.001,1.6504385860261463
2019-07-06,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-07,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-08,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-09,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-10,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-11,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-12,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-13,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-14,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-15,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-16,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-17,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-18,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-19,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-20,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-21,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-22,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-23,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-24,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-25,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-26,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-27,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-28,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-29,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-30,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-07-31,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-08-01,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-08-02,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-08-03,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-08-04,,0,0.0,0.0,0.0,0.0,1.6504385860261463
2019-08-05,BNBUSDT,1,-0.012819780517931867,1.0,0.001,-0.013819780517931868,1.6276298870089392
2019-08-06,,0,0.0,1.0,0.001,-0.001,1.6260022571219301
2019-08-07,BNBUSDT,1,0.04846744457252239,1.0,0.001,0.04746744457252239,1.7031844291366618
2019-08-08,BTCUSDT,1,-0.009981857985611464,2.0,0.002,-0.011981857985611464,1.6827771151834416
2019-08-09,BTCUSDT,1,-0.04803707747228747,0.0,0.0,-0.04803707747228747,1.6019414205327822
2019-08-10,BTCUSDT,1,0.021279812826777267,0.0,0.0,0.021279812826777267,1.6360304341211815
2019-08-11,BTCUSDT,1,-0.013323844131196805,0.0,0.0,-0.013323844131196805,1.6142322196230567
2019-08-12,BTCUSDT,1,-0.044170451593881443,0.0,0.0,-0.044170451593881443,1.5429308535049127
2019-08-13,BTCUSDT,1,-0.07733061836769717,0.0,0.0,-0.07733061836769717,1.423615056504779
2019-08-14,,0,0.0,1.0,0.001,-0.001,1.4221914414482741
2019-08-15,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-08-16,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-08-17,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-08-18,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-08-19,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-08-20,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-08-21,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-08-22,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-08-23,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-08-24,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-08-25,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-08-26,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-08-27,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-08-28,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-08-29,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-08-30,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-08-31,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-01,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-02,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-03,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-04,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-05,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-06,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-07,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-08,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-09,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-10,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-11,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-12,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-13,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-14,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-15,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-16,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-17,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-18,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-19,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-20,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-21,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-22,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-23,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-24,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-25,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-26,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-27,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-28,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-29,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-09-30,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-01,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-02,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-03,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-04,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-05,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-06,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-07,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-08,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-09,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-10,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-11,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-12,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-13,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-14,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-15,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-16,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-17,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-18,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-19,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-20,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-21,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-22,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-23,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-24,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-25,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-26,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-27,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-28,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-29,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-30,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-10-31,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-01,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-02,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-03,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-04,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-05,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-06,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-07,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-08,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-09,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-10,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-11,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-12,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-13,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-14,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-15,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-16,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-17,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-18,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-19,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-20,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-21,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-22,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-23,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-24,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-25,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-26,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-27,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-28,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-29,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-11-30,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-01,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-02,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-03,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-04,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-05,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-06,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-07,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-08,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-09,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-10,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-11,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-12,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-13,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-14,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-15,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-16,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-17,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-18,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-19,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-20,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-21,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-22,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-23,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-24,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-25,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-26,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-27,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-28,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-29,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-30,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2019-12-31,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-01,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-02,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-03,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-04,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-05,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-06,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-07,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-08,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-09,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-10,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-11,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-12,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-13,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-14,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-15,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-16,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-17,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-18,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-19,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-20,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-21,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-22,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-23,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-24,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-25,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-26,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-27,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-28,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-29,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-30,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-01-31,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-02-01,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-02-02,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-02-03,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-02-04,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-02-05,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-02-06,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-02-07,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-02-08,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-02-09,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-02-10,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-02-11,,0,0.0,0.0,0.0,0.0,1.4221914414482741
2020-02-12,ETHUSDT,1,0.009708737864077666,1.0,0.001,0.008708737864077665,1.4345769339043821
2020-02-13,ETHUSDT,1,0.06272361359570655,0.0,0.0,0.06272361359570655,1.5245587831799141
2020-02-14,ETHUSDT,1,-0.07108539365246358,0.0,0.0,-0.07108539365246358,1.416184921931249
2020-02-15,ETHUSDT,1,-0.022765025672002337,0.0,0.0,-0.022765025672002337,1.3839454358271814
2020-02-16,,0,0.0,1.0,0.001,-0.001,1.3825614903913543
2020-02-17,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-02-18,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-02-19,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-02-20,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-02-21,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-02-22,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-02-23,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-02-24,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-02-25,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-02-26,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-02-27,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-02-28,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-02-29,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-01,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-02,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-03,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-04,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-05,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-06,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-07,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-08,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-09,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-10,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-11,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-12,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-13,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-14,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-15,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-16,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-17,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-18,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-19,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-20,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-21,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-22,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-23,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-24,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-25,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-26,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-27,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-28,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-29,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-30,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-03-31,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-01,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-02,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-03,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-04,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-05,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-06,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-07,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-08,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-09,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-10,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-11,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-12,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-13,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-14,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-15,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-16,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-17,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-18,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-19,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-20,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-21,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-22,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-23,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-24,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-25,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-26,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-27,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-28,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-29,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-04-30,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-01,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-02,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-03,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-04,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-05,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-06,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-07,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-08,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-09,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-10,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-11,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-12,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-13,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-14,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-15,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-16,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-17,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-18,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-19,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-20,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-21,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-22,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-23,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-24,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-25,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-26,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-27,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-28,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-29,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-30,,0,0.0,0.0,0.0,0.0,1.3825614903913543
2020-05-31,ETHUSDT,1,0.07194368873342838,1.0,0.001,0.07094368873342838,1.4806455024205032
2020-06-01,ETHUSDT,1,-0.04238005075937634,0.0,0.0,-0.04238005075937634,1.41789567087128
2020-06-02,ETHUSDT,1,0.02864835303521107,0.0,0.0,0.02864835303521107,1.4585160466174978
2020-06-03,ETHUSDT,1,-0.0053574349746442484,0.0,0.0,-0.0053574349746442484,1.4507021417382693
2020-06-04,ETHUSDT,1,-0.013075120266436424,0.0,0.0,-0.013075120266436424,1.4317340367642646
2020-06-05,ETHUSDT,1,0.007957338666000124,0.0,0.0,0.007957338666000124,1.4431268293744373
2020-06-06,ETHUSDT,1,0.0108291311895512,0.0,0.0,0.0108291311895512,1.458754639132894
2020-06-07,ETHUSDT,1,0.0075237160614982646,0.0,0.0,0.0075237160614982646,1.4697298948411233
2020-06-08,ETHUSDT,1,-0.010551948051948035,0.0,0.0,-0.010551948051948035,1.4542213813403646
2020-06-09,ETHUSDT,1,0.016324856439704716,0.0,0.0,0.016324856439704716,1.4779613366222952
2020-06-10,ETHUSDT,1,-0.06969892646702724,0.0,0.0,-0.06969892646702724,1.3749490180999486
2020-06-11,ETHUSDT,1,0.03054097436119907,0.0,0.0,0.03054097436119907,1.416941300809695
2020-06-12,ETHUSDT,1,0.0023573984424332117,0.0,0.0,0.0023573984424332117,1.420281596025243
2020-06-13,ETHUSDT,1,-0.02662634916635165,0.0,0.0,-0.02662634916635165,1.3824646823349318
2020-06-14,ETHUSDT,1,-0.003926306251887612,0.0,0.0,-0.003926306251887612,1.3770367026096664
2020-06-15,,0,0.0,1.0,0.001,-0.001,1.3756596659070568
2020-06-16,ETHUSDT,1,-0.006289842753931185,1.0,0.001,-0.007289842753931185,1.3656313232596689
2020-06-17,,0,0.0,1.0,0.001,-0.001,1.3642656919364091
2020-06-18,,0,0.0,0.0,0.0,0.0,1.3642656919364091
2020-06-19,,0,0.0,0.0,0.0,0.0,1.3642656919364091
2020-06-20,,0,0.0,0.0,0.0,0.0,1.3642656919364091
2020-06-21,,0,0.0,0.0,0.0,0.0,1.3642656919364091
2020-06-22,,0,0.0,0.0,0.0,0.0,1.3642656919364091
2020-06-23,,0,0.0,0.0,0.0,0.0,1.3642656919364091
2020-06-24,,0,0.0,0.0,0.0,0.0,1.3642656919364091
2020-06-25,,0,0.0,0.0,0.0,0.0,1.3642656919364091
2020-06-26,,0,0.0,0.0,0.0,0.0,1.3642656919364091
2020-06-27,,0,0.0,0.0,0.0,0.0,1.3642656919364091
2020-06-28,,0,0.0,0.0,0.0,0.0,1.3642656919364091
2020-06-29,,0,0.0,0.0,0.0,0.0,1.3642656919364091
2020-06-30,,0,0.0,0.0,0.0,0.0,1.3642656919364091
2020-07-01,,0,0.0,0.0,0.0,0.0,1.3642656919364091
2020-07-02,,0,0.0,0.0,0.0,0.0,1.3642656919364091
2020-07-03,,0,0.0,0.0,0.0,0.0,1.3642656919364091
2020-07-04,,0,0.0,0.0,0.0,0.0,1.3642656919364091
2020-07-05,,0,0.0,0.0,0.0,0.0,1.3642656919364091
2020-07-06,,0,0.0,0.0,0.0,0.0,1.3642656919364091
2020-07-07,,0,0.0,0.0,0.0,0.0,1.3642656919364091
2020-07-08,ETHUSDT,1,-0.02012553148410612,1.0,0.001,-0.02112553148410612,1.3354448541087207
2020-07-09,ETHUSDT,1,-0.0029754525167369206,0.0,0.0,-0.0029754525167369206,1.3314713013565995
2020-07-10,ETHUSDT,1,-0.00857995523501609,0.0,0.0,-0.00857995523501609,1.3200473371942514
