ts,n_selected,selected,raw_strategy_ret,turnover,cost,strategy_ret,equity
2018-09-07,0,,0.0,0.0,0.0,0.0,1.0
2018-09-08,0,,0.0,0.0,0.0,0.0,1.0
2018-09-09,0,,0.0,0.0,0.0,0.0,1.0
2018-09-10,0,,0.0,0.0,0.0,0.0,1.0
2018-09-11,0,,0.0,0.0,0.0,0.0,1.0
2018-09-12,0,,0.0,0.0,0.0,0.0,1.0
2018-09-13,0,,0.0,0.0,0.0,0.0,1.0
2018-09-14,0,,0.0,0.0,0.0,0.0,1.0
2018-09-15,0,,0.0,0.0,0.0,0.0,1.0
2018-09-16,0,,0.0,0.0,0.0,0.0,1.0
2018-09-17,0,,0.0,0.0,0.0,0.0,1.0
2018-09-18,0,,0.0,0.0,0.0,0.0,1.0
2018-09-19,0,,0.0,0.0,0.0,0.0,1.0
2018-09-20,0,,0.0,0.0,0.0,0.0,1.0
2018-09-21,0,,0.0,0.0,0.0,0.0,1.0
2018-09-22,0,,0.0,0.0,0.0,0.0,1.0
2018-09-23,0,,0.0,0.0,0.0,0.0,1.0
2018-09-24,0,,0.0,0.0,0.0,0.0,1.0
2018-09-25,0,,0.0,0.0,0.0,0.0,1.0
2018-09-26,0,,0.0,0.0,0.0,0.0,1.0
2018-09-27,0,,0.0,0.0,0.0,0.0,1.0
2018-09-28,0,,0.0,0.0,0.0,0.0,1.0
2018-09-29,0,,0.0,0.0,0.0,0.0,1.0
2018-09-30,0,,0.0,0.0,0.0,0.0,1.0
2018-10-01,0,,0.0,0.0,0.0,0.0,1.0
2018-10-02,0,,0.0,0.0,0.0,0.0,1.0
2018-10-03,0,,0.0,0.0,0.0,0.0,1.0
2018-10-04,0,,0.0,0.0,0.0,0.0,1.0
2018-10-05,0,,0.0,0.0,0.0,0.0,1.0
2018-10-06,0,,0.0,0.0,0.0,0.0,1.0
2018-10-07,0,,0.0,0.0,0.0,0.0,1.0
2018-10-08,0,,0.0,0.0,0.0,0.0,1.0
2018-10-09,0,,0.0,0.0,0.0,0.0,1.0
2018-10-10,0,,0.0,0.0,0.0,0.0,1.0
2018-10-11,0,,0.0,0.0,0.0,0.0,1.0
2018-10-12,0,,0.0,0.0,0.0,0.0,1.0
2018-10-13,0,,0.0,0.0,0.0,0.0,1.0
2018-10-14,0,,0.0,0.0,0.0,0.0,1.0
2018-10-15,0,,0.0,0.0,0.0,0.0,1.0
2018-10-16,0,,0.0,0.0,0.0,0.0,1.0
2018-10-17,0,,0.0,0.0,0.0,0.0,1.0
2018-10-18,0,,0.0,0.0,0.0,0.0,1.0
2018-10-19,0,,0.0,0.0,0.0,0.0,1.0
2018-10-20,0,,0.0,0.0,0.0,0.0,1.0
2018-10-21,0,,0.0,0.0,0.0,0.0,1.0
2018-10-22,0,,0.0,0.0,0.0,0.0,1.0
2018-10-23,0,,0.0,0.0,0.0,0.0,1.0
2018-10-24,0,,0.0,0.0,0.0,0.0,1.0
2018-10-25,0,,0.0,0.0,0.0,0.0,1.0
2018-10-26,0,,0.0,0.0,0.0,0.0,1.0
2018-10-27,0,,0.0,0.0,0.0,0.0,1.0
2018-10-28,0,,0.0,0.0,0.0,0.0,1.0
2018-10-29,0,,0.0,0.0,0.0,0.0,1.0
2018-10-30,0,,0.0,0.0,0.0,0.0,1.0
2018-10-31,0,,0.0,0.0,0.0,0.0,1.0
2018-11-01,0,,0.0,0.0,0.0,0.0,1.0
2018-11-02,0,,0.0,0.0,0.0,0.0,1.0
2018-11-03,0,,0.0,0.0,0.0,0.0,1.0
2018-11-04,0,,0.0,0.0,0.0,0.0,1.0
2018-11-05,0,,0.0,0.0,0.0,0.0,1.0
2018-11-06,0,,0.0,0.0,0.0,0.0,1.0
2018-11-07,0,,0.0,0.0,0.0,0.0,1.0
2018-11-08,0,,0.0,0.0,0.0,0.0,1.0
2018-11-09,0,,0.0,0.0,0.0,0.0,1.0
2018-11-10,0,,0.0,0.0,0.0,0.0,1.0
2018-11-11,0,,0.0,0.0,0.0,0.0,1.0
2018-11-12,0,,0.0,0.0,0.0,0.0,1.0
2018-11-13,0,,0.0,0.0,0.0,0.0,1.0
2018-11-14,0,,0.0,0.0,0.0,0.0,1.0
2018-11-15,0,,0.0,0.0,0.0,0.0,1.0
2018-11-16,0,,0.0,0.0,0.0,0.0,1.0
2018-11-17,0,,0.0,0.0,0.0,0.0,1.0
2018-11-18,0,,0.0,0.0,0.0,0.0,1.0
2018-11-19,0,,0.0,0.0,0.0,0.0,1.0
2018-11-20,0,,0.0,0.0,0.0,0.0,1.0
2018-11-21,0,,0.0,0.0,0.0,0.0,1.0
2018-11-22,0,,0.0,0.0,0.0,0.0,1.0
2018-11-23,0,,0.0,0.0,0.0,0.0,1.0
2018-11-24,0,,0.0,0.0,0.0,0.0,1.0
2018-11-25,0,,0.0,0.0,0.0,0.0,1.0
2018-11-26,0,,0.0,0.0,0.0,0.0,1.0
2018-11-27,0,,0.0,0.0,0.0,0.0,1.0
2018-11-28,0,,0.0,0.0,0.0,0.0,1.0
2018-11-29,0,,0.0,0.0,0.0,0.0,1.0
2018-11-30,0,,0.0,0.0,0.0,0.0,1.0
2018-12-01,0,,0.0,0.0,0.0,0.0,1.0
2018-12-02,0,,0.0,0.0,0.0,0.0,1.0
2018-12-03,0,,0.0,0.0,0.0,0.0,1.0
2018-12-04,0,,0.0,0.0,0.0,0.0,1.0
2018-12-05,0,,0.0,0.0,0.0,0.0,1.0
2018-12-06,0,,0.0,0.0,0.0,0.0,1.0
2018-12-07,0,,0.0,0.0,0.0,0.0,1.0
2018-12-08,0,,0.0,0.0,0.0,0.0,1.0
2018-12-09,0,,0.0,0.0,0.0,0.0,1.0
2018-12-10,0,,0.0,0.0,0.0,0.0,1.0
2018-12-11,0,,0.0,0.0,0.0,0.0,1.0
2018-12-12,0,,0.0,0.0,0.0,0.0,1.0
2018-12-13,0,,0.0,0.0,0.0,0.0,1.0
2018-12-14,0,,0.0,0.0,0.0,0.0,1.0
2018-12-15,0,,0.0,0.0,0.0,0.0,1.0
2018-12-16,0,,0.0,0.0,0.0,0.0,1.0
2018-12-17,0,,0.0,0.0,0.0,0.0,1.0
2018-12-18,0,,0.0,0.0,0.0,0.0,1.0
2018-12-19,0,,0.0,0.0,0.0,0.0,1.0
2018-12-20,0,,0.0,0.0,0.0,0.0,1.0
2018-12-21,0,,0.0,0.0,0.0,0.0,1.0
2018-12-22,0,,0.0,0.0,0.0,0.0,1.0
2018-12-23,0,,0.0,0.0,0.0,0.0,1.0
2018-12-24,0,,0.0,0.0,0.0,0.0,1.0
2018-12-25,0,,0.0,0.0,0.0,0.0,1.0
2018-12-26,0,,0.0,0.0,0.0,0.0,1.0
2018-12-27,0,,0.0,0.0,0.0,0.0,1.0
2018-12-28,0,,0.0,0.0,0.0,0.0,1.0
2018-12-29,0,,0.0,0.0,0.0,0.0,1.0
2018-12-30,0,,0.0,0.0,0.0,0.0,1.0
2018-12-31,0,,0.0,0.0,0.0,0.0,1.0
2019-01-01,0,,0.0,0.0,0.0,0.0,1.0
2019-01-02,0,,0.0,0.0,0.0,0.0,1.0
2019-01-03,0,,0.0,0.0,0.0,0.0,1.0
2019-01-04,0,,0.0,0.0,0.0,0.0,1.0
2019-01-05,0,,0.0,0.0,0.0,0.0,1.0
2019-01-06,0,,0.0,0.0,0.0,0.0,1.0
2019-01-07,0,,0.0,0.0,0.0,0.0,1.0
2019-01-08,0,,0.0,0.0,0.0,0.0,1.0
2019-01-09,0,,0.0,0.0,0.0,0.0,1.0
2019-01-10,0,,0.0,0.0,0.0,0.0,1.0
2019-01-11,0,,0.0,0.0,0.0,0.0,1.0
2019-01-12,0,,0.0,0.0,0.0,0.0,1.0
2019-01-13,0,,0.0,0.0,0.0,0.0,1.0
2019-01-14,0,,0.0,0.0,0.0,0.0,1.0
2019-01-15,0,,0.0,0.0,0.0,0.0,1.0
2019-01-16,0,,0.0,0.0,0.0,0.0,1.0
2019-01-17,0,,0.0,0.0,0.0,0.0,1.0
2019-01-18,0,,0.0,0.0,0.0,0.0,1.0
2019-01-19,0,,0.0,0.0,0.0,0.0,1.0
2019-01-20,0,,0.0,0.0,0.0,0.0,1.0
2019-01-21,0,,0.0,0.0,0.0,0.0,1.0
2019-01-22,0,,0.0,0.0,0.0,0.0,1.0
2019-01-23,0,,0.0,0.0,0.0,0.0,1.0
2019-01-24,0,,0.0,0.0,0.0,0.0,1.0
2019-01-25,0,,0.0,0.0,0.0,0.0,1.0
2019-01-26,0,,0.0,0.0,0.0,0.0,1.0
2019-01-27,0,,0.0,0.0,0.0,0.0,1.0
2019-01-28,0,,0.0,0.0,0.0,0.0,1.0
2019-01-29,0,,0.0,0.0,0.0,0.0,1.0
2019-01-30,0,,0.0,0.0,0.0,0.0,1.0
2019-01-31,0,,0.0,0.0,0.0,0.0,1.0
2019-02-01,0,,0.0,0.0,0.0,0.0,1.0
2019-02-02,0,,0.0,0.0,0.0,0.0,1.0
2019-02-03,0,,0.0,0.0,0.0,0.0,1.0
2019-02-04,0,,0.0,0.0,0.0,0.0,1.0
2019-02-05,0,,0.0,0.0,0.0,0.0,1.0
2019-02-06,0,,0.0,0.0,0.0,0.0,1.0
2019-02-07,0,,0.0,0.0,0.0,0.0,1.0
2019-02-08,0,,0.0,0.0,0.0,0.0,1.0
2019-02-09,0,,0.0,0.0,0.0,0.0,1.0
2019-02-10,0,,0.0,0.0,0.0,0.0,1.0
2019-02-11,0,,0.0,0.0,0.0,0.0,1.0
2019-02-12,0,,0.0,0.0,0.0,0.0,1.0
2019-02-13,0,,0.0,0.0,0.0,0.0,1.0
2019-02-14,0,,0.0,0.0,0.0,0.0,1.0
2019-02-15,0,,0.0,0.0,0.0,0.0,1.0
2019-02-16,0,,0.0,0.0,0.0,0.0,1.0
2019-02-17,0,,0.0,0.0,0.0,0.0,1.0
2019-02-18,0,,0.0,0.0,0.0,0.0,1.0
2019-02-19,0,,0.0,0.0,0.0,0.0,1.0
2019-02-20,0,,0.0,0.0,0.0,0.0,1.0
2019-02-21,0,,0.0,0.0,0.0,0.0,1.0
2019-02-22,0,,0.0,0.0,0.0,0.0,1.0
2019-02-23,0,,0.0,0.0,0.0,0.0,1.0
2019-02-24,0,,0.0,0.0,0.0,0.0,1.0
2019-02-25,0,,0.0,0.0,0.0,0.0,1.0
2019-02-26,0,,0.0,0.0,0.0,0.0,1.0
2019-02-27,0,,0.0,0.0,0.0,0.0,1.0
2019-02-28,0,,0.0,0.0,0.0,0.0,1.0
2019-03-01,0,,0.0,0.0,0.0,0.0,1.0
2019-03-02,1,BNBUSDT,-0.025985403943316943,1.0,0.001,-0.026985403943316943,0.9730145960566831
2019-03-03,1,BNBUSDT,-0.004410056675777874,0.0,0.0,-0.004410056675777874,0.968723546541714
2019-03-04,1,BNBUSDT,0.19492833710506452,0.0,0.0,0.19492833710506452,1.157555216583611
2019-03-05,1,BNBUSDT,0.06654236616285814,0.0,0.0,0.06654236616285814,1.2345816796592441
2019-03-06,1,BNBUSDT,0.03927209657659625,0.0,0.0,0.03927209657659625,1.2830662906145185
2019-03-07,1,BNBUSDT,-0.053437086092715136,0.0,0.0,-0.053437086092715136,1.2145029667802898
2019-03-08,0,,0.0,1.0,0.001,-0.001,1.2132884638135095
2019-03-09,0,,0.0,0.0,0.0,0.0,1.2132884638135095
2019-03-10,0,,0.0,0.0,0.0,0.0,1.2132884638135095
2019-03-11,1,BNBUSDT,0.06375613106429023,1.0,0.001,0.06275613106429023,1.2894297536673816
2019-03-12,1,BNBUSDT,-0.020145695968904254,0.0,0.0,-0.020145695968904254,1.2634532938767393
2019-03-13,1,BNBUSDT,-0.008938792896887704,0.0,0.0,-0.008938792896887704,1.2521595465478845
2019-03-14,1,BNBUSDT,0.0035661278299004007,0.0,0.0,0.0035661278299004007,1.2566249075543043
2019-03-15,1,BNBUSDT,0.06797071577707592,0.0,0.0,0.06797071577707592,1.3420386019840722
2019-03-16,1,BNBUSDT,-0.02441271014919577,0.0,0.0,-0.02441271014919577,1.3092758025848032
2019-03-17,1,BNBUSDT,-0.001958983383967161,0.0,0.0,-0.001958983383967161,1.3067109530425094
2019-03-18,1,BNBUSDT,-0.0027994439725075315,0.0,0.0,-0.0027994439725075315,1.303052888941205
2019-03-19,1,BNBUSDT,-0.02365233328815841,0.0,0.0,-0.02365233328815841,1.27223264771987
2019-03-20,1,BNBUSDT,-0.051405266775950476,0.0,0.0,-0.051405266775950476,1.2068331890627562
2019-03-21,1,BNBUSDT,0.0556821428322567,0.0,0.0,0.0556821428322567,1.2740322470708565
2019-03-22,1,BNBUSDT,-0.0006930601576217166,0.0,0.0,-0.0006930601576217166,1.2731492660808865
2019-03-23,1,BNBUSDT,0.13011486357061242,0.0,0.0,0.13011486357061242,1.4388049091420263
2019-03-24,1,BNBUSDT,-0.02025178846963105,0.0,0.0,-0.02025178846963105,1.4096665364730152
2019-03-25,1,BNBUSDT,-0.033603569745452866,0.0,0.0,-0.033603569745452866,1.3622967086968132
2019-03-26,1,BNBUSDT,0.024704008691465384,0.0,0.0,0.024704008691465384,1.395950898428814
2019-03-27,1,BNBUSDT,0.004006024096385508,0.0,0.0,0.004006024096385508,1.401543111365291
2019-03-28,1,BNBUSDT,-0.011472114721147175,0.0,0.0,-0.011472114721147175,1.3854644480050748
2019-03-29,1,BNBUSDT,0.02982039780762702,0.0,0.0,0.02982039780762702,1.4267795489929105
2019-03-30,1,BNBUSDT,0.03365435620572188,0.0,0.0,0.03365435620572188,1.474796896161757
2019-03-31,1,BNBUSDT,0.020025545114496834,0.0,0.0,0.020025545114496834,1.5043305079405642
2019-04-01,1,BNBUSDT,0.10211417199588557,0.0,0.0,0.10211417199588557,1.6579439721670648
2019-04-02,1,BNBUSDT,-0.0591717176840556,0.0,0.0,-0.0591717176840556,1.5598405795100134
2019-04-03,1,BNBUSDT,0.023888209004307548,0.0,0.0,0.023888209004307548,1.5971023772867488
2019-04-04,1,BNBUSDT,0.01967670598146576,0.0,0.0,0.01967670598146576,1.6285280911869202
2019-04-05,1,BNBUSDT,-0.015036895129016736,0.0,0.0,-0.015036895129016736,1.6040400850650847
2019-04-06,1,BNBUSDT,-0.006406458884898658,0.0,0.0,-0.006406458884898658,1.5937638682103858
2019-04-07,1,BNBUSDT,-0.05142383774001058,0.0,0.0,-0.05142383774001058,1.5118064136556433
2019-04-08,1,BNBUSDT,0.017838766916791426,0.0,0.0,0.017838766916791426,1.5387751758921566
2019-04-09,1,BNBUSDT,-0.0031915358719889486,0.0,0.0,-0.0031915358719889486,1.5338641197193708
2019-04-10,1,BNBUSDT,-0.03752741228070178,0.0,0.0,-0.03752741228070178,1.4763021685160862
2019-04-11,1,BNBUSDT,0.04430520349747957,0.0,0.0,0.04430520349747957,1.5417100365159617
2019-04-12,1,BNBUSDT,0.01515275482319045,0.0,0.0,0.01515275482319045,1.5650711907077401
2019-04-13,1,BNBUSDT,0.04166868159324277,0.0,0.0,0.04166868159324277,1.6302856438240982
2019-04-14,1,BNBUSDT,-0.006189842468509177,0.0,0.0,-0.006189842468509177,1.620194432510155
2019-04-15,1,BNBUSDT,0.019422212533607208,0.0,0.0,0.019422212533607208,1.6516621931241342
2019-04-16,1,BNBUSDT,-0.007738992301739134,0.0,0.0,-0.007738992301739134,1.638879992126473
2019-04-17,1,BNBUSDT,0.12314765403719052,0.0,0.0,0.12314765403719052,1.8407042184053373
2019-04-18,1,BNBUSDT,0.11101567925148936,0.0,0.0,0.11101567925148936,2.0450512475126876
2019-04-19,1,BNBUSDT,0.023438656512656975,0.0,0.0,0.023438656512656975,2.0929845012539183
2019-04-20,1,BNBUSDT,-0.03571485969592747,0.0,0.0,-0.03571485969592747,2.0182338534458837
2019-04-21,1,BNBUSDT,-0.008329201371672368,0.0,0.0,-0.008329201371672368,2.0014235772654065
2019-04-22,1,BNBUSDT,-0.05268907563025216,0.0,0.0,-0.05268907563025216,1.8959704190346998
2019-04-23,1,BNBUSDT,0.01881930275880439,0.0,0.0,0.01881930275880439,1.931651260372251
2019-04-24,1,BNBUSDT,-0.021070686930514726,0.0,0.0,-0.021070686930514726,1.8909500414060132
2019-04-25,1,BNBUSDT,0.025313190698336152,0.0,0.0,0.025313190698336152,1.9388160204051503
2019-04-26,1,BNBUSDT,-0.02702608921949201,0.0,0.0,-0.02702608921949201,1.8864174056575003
2019-04-27,1,BNBUSDT,0.026310158520711058,0.0,0.0,0.026310158520711058,1.9360493466365776
2019-04-28,1,BNBUSDT,-0.05836873333159598,0.0,0.0,-0.05836873333159598,1.8230445986059365
2019-04-29,1,BNBUSDT,0.016619923612008147,0.0,0.0,0.016619923612008147,1.8533434605760513
2019-04-30,1,BNBUSDT,-0.007273436755584561,0.0,0.0,-0.007273436755584561,1.839863284129175
2019-05-01,1,BNBUSDT,0.07942848785125323,0.0,0.0,0.07942848785125323,1.9860008426405962
2019-05-02,1,BNBUSDT,0.003527180034382571,0.0,0.0,0.003527180034382571,1.993005825161025
2019-05-03,1,BNBUSDT,-0.03422377309608904,0.0,0.0,-0.03422377309608904,1.9247976460215304
2019-05-04,1,BNBUSDT,0.0038839956660026154,0.0,0.0,0.0038839956660026154,1.93227355173661
2019-05-05,1,BNBUSDT,-0.034302824042441116,0.0,0.0,-0.034302824042441116,1.8659911120895265
2019-05-06,1,BNBUSDT,-0.06891998467743754,0.0,0.0,-0.06891998467743754,1.7373870332360817
2019-05-07,1,BTCUSDT,0.024109100736529054,2.0,0.002,0.022109100736529053,1.7757990981722376
2019-05-08,1,BTCUSDT,0.037060172465339214,0.0,0.0,0.037060172465339214,1.8416105190142946
2019-05-09,1,BTCUSDT,0.026436663134262517,0.0,0.0,0.026436663134262517,1.8902965559299898
2019-05-10,1,BTCUSDT,0.11028614554714733,0.0,0.0,0.11028614554714733,2.098770077024556
2019-05-11,1,BTCUSDT,-0.015390985582698136,0.0,0.0,-0.015390985582698136,2.066467937027673
2019-05-12,1,BTCUSDT,0.11818047424328748,0.0,0.0,0.11818047424328748,2.310684097834151
2019-05-13,1,BTCUSDT,0.020132953222491867,0.0,0.0,0.020132953222491867,2.357204992687802
2019-05-14,1,BTCUSDT,0.02797210716244969,0.0,0.0,0.02797210716244969,2.4231409833471265
2019-05-15,1,BTCUSDT,-0.037121765707410215,0.0,0.0,-0.037121765707410215,2.333189711487291
2019-05-16,1,BTCUSDT,-0.06500020974780685,0.0,0.0,-0.06500020974780685,2.181531890859192
2019-05-17,1,BTCUSDT,-0.013297966353330914,0.0,0.0,-0.013297966353330914,2.152521953175828
2019-05-18,1,BTCUSDT,0.12277452824339119,0.0,0.0,0.12277452824339119,2.4167968205105335
2019-05-19,1,BTCUSDT,-0.025812176013195076,0.0,0.0,-0.025812176013195076,2.354414035591385
2019-05-20,1,BTCUSDT,-0.004192412589835159,0.0,0.0,-0.004192412589835159,2.3445433605468873
2019-05-21,1,BTCUSDT,-0.03497084708540421,0.0,0.0,-0.03497084708540421,2.2625526932001025
2019-05-22,1,BTCUSDT,0.02924323877914592,0.0,0.0,0.02924323877914592,2.328717061857753
2019-05-23,1,BTCUSDT,0.014437987087833948,0.0,0.0,0.014437987087833948,2.3623390487280735
2019-05-24,1,BTCUSDT,0.007600877352675006,0.0,0.0,0.007600877352675006,2.3802948981028904
2019-05-25,1,BTCUSDT,0.07339438109704055,0.0,0.0,0.07339438109704055,2.5549951689775954
2019-05-26,1,BTCUSDT,0.016471200067793124,0.0,0.0,0.016471200067793124,2.5970790055780704
2019-05-27,1,BTCUSDT,-0.00464578727136522,0.0,0.0,-0.00464578727136522,2.585013528991226
2019-05-28,1,BTCUSDT,-0.008026949254443583,0.0,0.0,-0.008026949254443583,2.5642637565719633
2019-05-29,1,BTCUSDT,-0.04350612097602491,0.0,0.0,-0.04350612097602491,2.4527025873641075
2019-05-30,1,BTCUSDT,0.03451945331904782,0.0,0.0,0.03451945331904782,2.5373685398341306
2019-05-31,1,BTCUSDT,-0.0012776154295733866,0.0,0.0,-0.0012776154295733866,2.5341267586371243
2019-06-01,1,BTCUSDT,0.021290789986505354,0.0,0.0,0.021290789986505354,2.588080319254451
2019-06-02,1,BTCUSDT,-0.06992452423681927,0.0,0.0,-0.06992452423681927,2.407110034243908
