model,profile,decision_date,period_start,period_end,incumbent_asset_before,incumbent_hold_periods_before,selected_asset,selected,keep_reason,best_passed_asset,best_passed_score
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2019-08-17,2019-08-18,2019-08-23,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2019-08-24,2019-08-25,2019-08-30,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2019-08-31,2019-09-01,2019-09-06,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2019-09-07,2019-09-08,2019-09-13,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2019-09-14,2019-09-15,2019-09-20,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2019-09-21,2019-09-22,2019-09-27,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2019-09-28,2019-09-29,2019-10-04,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2019-10-05,2019-10-06,2019-10-11,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2019-10-12,2019-10-13,2019-10-18,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2019-10-19,2019-10-20,2019-10-25,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2019-10-26,2019-10-27,2019-11-01,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2019-11-02,2019-11-03,2019-11-08,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2019-11-09,2019-11-10,2019-11-15,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2019-11-16,2019-11-17,2019-11-22,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2019-11-23,2019-11-24,2019-11-29,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2019-11-30,2019-12-01,2019-12-06,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2019-12-07,2019-12-08,2019-12-13,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2019-12-14,2019-12-15,2019-12-20,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2019-12-21,2019-12-22,2019-12-27,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2019-12-28,2019-12-29,2020-01-03,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-01-04,2020-01-05,2020-01-10,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-01-11,2020-01-12,2020-01-17,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-01-18,2020-01-19,2020-01-24,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-01-25,2020-01-26,2020-01-31,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-02-01,2020-02-02,2020-02-07,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-02-08,2020-02-09,2020-02-14,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-02-15,2020-02-16,2020-02-21,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-02-22,2020-02-23,2020-02-28,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-02-29,2020-03-01,2020-03-06,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-03-07,2020-03-08,2020-03-13,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-03-14,2020-03-15,2020-03-20,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-03-21,2020-03-22,2020-03-27,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-03-28,2020-03-29,2020-04-03,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-04-04,2020-04-05,2020-04-10,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-04-11,2020-04-12,2020-04-17,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-04-18,2020-04-19,2020-04-24,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-04-25,2020-04-26,2020-05-01,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-05-02,2020-05-03,2020-05-08,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-05-09,2020-05-10,2020-05-15,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-05-16,2020-05-17,2020-05-22,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-05-23,2020-05-24,2020-05-29,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-05-30,2020-05-31,2020-06-05,,0,ADA,True,best_passed,ADA,213.68411073329312
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-06-06,2020-06-07,2020-06-12,ADA,1,ADA,True,min_hold,ADA,314.60854253460434
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-06-13,2020-06-14,2020-06-19,ADA,2,ADA,True,min_hold,ADA,276.01489621026997
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-06-20,2020-06-21,2020-06-26,ADA,3,ADA,True,incumbent_best,ADA,269.3664130575695
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-06-27,2020-06-28,2020-07-03,ADA,4,ADA,True,incumbent_best,ADA,273.7427723048518
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-07-04,2020-07-05,2020-07-10,ADA,5,ADA,True,incumbent_best,ADA,444.03784957048697
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-07-11,2020-07-12,2020-07-17,ADA,6,ADA,True,incumbent_best,ADA,455.7649353128067
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-07-18,2020-07-19,2020-07-24,ADA,7,ADA,True,incumbent_best,ADA,441.61543482730184
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-07-25,2020-07-26,2020-07-31,ADA,8,ADA,True,incumbent_best,ADA,558.4555022809814
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-08-01,2020-08-02,2020-08-07,ADA,9,ADA,True,incumbent_best,ADA,230.85476274528705
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-08-08,2020-08-09,2020-08-14,ADA,10,ADA,True,incumbent_best,ADA,244.93081053508138
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-08-15,2020-08-16,2020-08-21,ADA,11,TRX,True,best_passed,TRX,286.4268801507235
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-08-22,2020-08-23,2020-08-28,TRX,1,TRX,True,min_hold,TRX,305.6431707281967
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-08-29,2020-08-30,2020-09-04,TRX,2,TRX,True,min_hold,TRX,268.1519233203008
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-09-05,2020-09-06,2020-09-11,TRX,3,TRX,True,incumbent_best,TRX,214.72896191815062
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-09-12,2020-09-13,2020-09-18,TRX,4,TRX,True,incumbent_best,TRX,221.59902699044292
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-09-19,2020-09-20,2020-09-25,TRX,5,TRX,True,incumbent_best,TRX,211.47884780707702
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-09-26,2020-09-27,2020-10-02,TRX,6,TRX,True,incumbent_best,TRX,186.58200094187168
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-10-03,2020-10-04,2020-10-09,TRX,7,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-10-10,2020-10-11,2020-10-16,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-10-17,2020-10-18,2020-10-23,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-10-24,2020-10-25,2020-10-30,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-10-31,2020-11-01,2020-11-06,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-11-07,2020-11-08,2020-11-13,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-11-14,2020-11-15,2020-11-20,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-11-21,2020-11-22,2020-11-27,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-11-28,2020-11-29,2020-12-04,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-12-05,2020-12-06,2020-12-11,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-12-12,2020-12-13,2020-12-18,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-12-19,2020-12-20,2020-12-25,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2020-12-26,2020-12-27,2021-01-01,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-01-02,2021-01-03,2021-01-08,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-01-09,2021-01-10,2021-01-15,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-01-16,2021-01-17,2021-01-22,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-01-23,2021-01-24,2021-01-29,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-01-30,2021-01-31,2021-02-05,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-02-06,2021-02-07,2021-02-12,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-02-13,2021-02-14,2021-02-19,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-02-20,2021-02-21,2021-02-26,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-02-27,2021-02-28,2021-03-05,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-03-06,2021-03-07,2021-03-12,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-03-13,2021-03-14,2021-03-19,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-03-20,2021-03-21,2021-03-26,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-03-27,2021-03-28,2021-04-02,,0,TRX,True,best_passed,TRX,555.8667250550284
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-04-03,2021-04-04,2021-04-09,TRX,1,TRX,True,min_hold,TRX,1176.4893430042282
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-04-10,2021-04-11,2021-04-16,TRX,2,TRX,True,min_hold,TRX,1216.3811688204314
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-04-17,2021-04-18,2021-04-23,TRX,3,TRX,True,incumbent_best,TRX,1263.8510032080683
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-04-24,2021-04-25,2021-04-30,TRX,4,TRX,True,incumbent_best,TRX,1145.9789138452672
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-05-01,2021-05-02,2021-05-07,TRX,5,TRX,True,incumbent_best,TRX,1145.9789138452672
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-05-08,2021-05-09,2021-05-14,TRX,6,ETH,True,best_passed,ETH,2022.0544371192611
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-05-15,2021-05-16,2021-05-21,ETH,1,ETH,True,min_hold,ETH,1775.9472591920235
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-05-22,2021-05-23,2021-05-28,ETH,2,ETH,True,min_hold,ETH,1830.2252281928688
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-05-29,2021-05-30,2021-06-04,ETH,3,ETH,True,incumbent_best,ETH,1510.8931943452262
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-06-05,2021-06-06,2021-06-11,ETH,4,ETH,True,incumbent_best,ETH,1493.5251945851614
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-06-12,2021-06-13,2021-06-18,ETH,5,ETH,True,incumbent_best,ETH,1339.6107733185938
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-06-19,2021-06-20,2021-06-25,ETH,6,ETH,True,incumbent_best,ETH,1323.4046153003621
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-06-26,2021-06-27,2021-07-02,ETH,7,ETH,True,incumbent_best,ETH,1325.0010871687316
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-07-03,2021-07-04,2021-07-09,ETH,8,ETH,True,incumbent_best,ETH,1191.335145108294
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-07-10,2021-07-11,2021-07-16,ETH,9,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-07-17,2021-07-18,2021-07-23,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-07-24,2021-07-25,2021-07-30,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-07-31,2021-08-01,2021-08-06,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-08-07,2021-08-08,2021-08-13,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-08-14,2021-08-15,2021-08-20,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-08-21,2021-08-22,2021-08-27,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-08-28,2021-08-29,2021-09-03,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-09-04,2021-09-05,2021-09-10,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-09-11,2021-09-12,2021-09-17,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-09-18,2021-09-19,2021-09-24,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-09-25,2021-09-26,2021-10-01,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-10-02,2021-10-03,2021-10-08,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-10-09,2021-10-10,2021-10-15,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-10-16,2021-10-17,2021-10-22,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-10-23,2021-10-24,2021-10-29,,0,TRX,True,best_passed,TRX,241.3247393521344
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-10-30,2021-10-31,2021-11-05,TRX,1,LINK,True,best_passed,LINK,14.978931583827475
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-11-06,2021-11-07,2021-11-12,LINK,1,LINK,True,min_hold,LINK,16.850031420669776
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-11-13,2021-11-14,2021-11-19,LINK,2,LINK,True,min_hold,AVAX,231.09879192617646
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-11-20,2021-11-21,2021-11-26,LINK,3,AVAX,True,best_passed,AVAX,168.93611215242868
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-11-27,2021-11-28,2021-12-03,AVAX,1,AVAX,True,min_hold,AVAX,191.32727527647305
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-12-04,2021-12-05,2021-12-10,AVAX,2,AVAX,True,min_hold,AVAX,193.1150073562506
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-12-11,2021-12-12,2021-12-17,AVAX,3,AVAX,True,incumbent_best,AVAX,186.22220954329063
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-12-18,2021-12-19,2021-12-24,AVAX,4,AVAX,True,incumbent_best,AVAX,172.97104310793503
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2021-12-25,2021-12-26,2021-12-31,AVAX,5,AVAX,True,incumbent_best,AVAX,166.0477134921893
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-01-01,2022-01-02,2022-01-07,AVAX,6,AVAX,True,incumbent_best,AVAX,149.28482508941158
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-01-08,2022-01-09,2022-01-14,AVAX,7,AVAX,True,incumbent_best,AVAX,112.72838474454812
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-01-15,2022-01-16,2022-01-21,AVAX,8,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-01-22,2022-01-23,2022-01-28,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-01-29,2022-01-30,2022-02-04,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-02-05,2022-02-06,2022-02-11,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-02-12,2022-02-13,2022-02-18,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-02-19,2022-02-20,2022-02-25,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-02-26,2022-02-27,2022-03-04,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-03-05,2022-03-06,2022-03-11,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-03-12,2022-03-13,2022-03-18,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-03-19,2022-03-20,2022-03-25,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-03-26,2022-03-27,2022-04-01,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-04-02,2022-04-03,2022-04-08,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-04-09,2022-04-10,2022-04-15,,0,ETH,True,best_passed,ETH,75.34388123555829
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-04-16,2022-04-17,2022-04-22,ETH,1,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-04-23,2022-04-24,2022-04-29,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-04-30,2022-05-01,2022-05-06,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-05-07,2022-05-08,2022-05-13,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-05-14,2022-05-15,2022-05-20,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-05-21,2022-05-22,2022-05-27,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-05-28,2022-05-29,2022-06-03,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-06-04,2022-06-05,2022-06-10,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-06-11,2022-06-12,2022-06-17,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-06-18,2022-06-19,2022-06-24,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-06-25,2022-06-26,2022-07-01,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-07-02,2022-07-03,2022-07-08,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-07-09,2022-07-10,2022-07-15,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-07-16,2022-07-17,2022-07-22,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-07-23,2022-07-24,2022-07-29,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-07-30,2022-07-31,2022-08-05,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-08-06,2022-08-07,2022-08-12,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-08-13,2022-08-14,2022-08-19,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-08-20,2022-08-21,2022-08-26,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-08-27,2022-08-28,2022-09-02,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-09-03,2022-09-04,2022-09-09,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-09-10,2022-09-11,2022-09-16,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-09-17,2022-09-18,2022-09-23,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-09-24,2022-09-25,2022-09-30,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-10-01,2022-10-02,2022-10-07,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-10-08,2022-10-09,2022-10-14,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-10-15,2022-10-16,2022-10-21,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-10-22,2022-10-23,2022-10-28,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-10-29,2022-10-30,2022-11-04,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-11-05,2022-11-06,2022-11-11,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-11-12,2022-11-13,2022-11-18,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-11-19,2022-11-20,2022-11-25,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-11-26,2022-11-27,2022-12-02,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-12-03,2022-12-04,2022-12-09,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-12-10,2022-12-11,2022-12-16,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-12-17,2022-12-18,2022-12-23,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-12-24,2022-12-25,2022-12-30,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2022-12-31,2023-01-01,2023-01-06,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2023-01-07,2023-01-08,2023-01-13,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2023-01-14,2023-01-15,2023-01-20,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2023-01-21,2023-01-22,2023-01-27,,0,ETH,True,best_passed,ETH,4.93070655951959
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2023-01-28,2023-01-29,2023-02-03,ETH,1,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2023-02-04,2023-02-05,2023-02-10,,0,,False,best_passed,,
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2023-02-11,2023-02-12,2023-02-17,,0,DOGE,True,best_passed,DOGE,16.102897617363325
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2023-02-18,2023-02-19,2023-02-24,DOGE,1,DOGE,True,min_hold,DOGE,49.473008331732366
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2023-02-25,2023-02-26,2023-03-03,DOGE,2,DOGE,True,min_hold,DOGE,48.60392849860994
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2023-03-04,2023-03-05,2023-03-10,DOGE,3,DOGE,True,incumbent_best,DOGE,44.84710240168518
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2023-03-11,2023-03-12,2023-03-17,DOGE,4,DOGE,True,incumbent_best,DOGE,44.84710240168518
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2023-03-18,2023-03-19,2023-03-24,DOGE,5,DOGE,True,incumbent_best,DOGE,49.801506017903236
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2023-03-25,2023-03-26,2023-03-31,DOGE,6,DOGE,True,incumbent_best,DOGE,46.74248893514629
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2023-04-01,2023-04-02,2023-04-07,DOGE,7,LINK,True,best_passed,LINK,50.487894187233316
phase66h_core_guardrail_A,phase66h_core_guardrail_A,2023-04-08,2023-04-09,2023-04-14,LINK,1,,False,best_passed,,
