date,strategy_return,base_return,btc_return,equity,executed_regime,executed_position,doge_close,doge_return,base_proxy_score,doge_score,doge_fast_ma,doge_slow_ma,doge_risk_ma,doge_vol,doge_trend_ok,doge_risk_off,doge_beats_base,doge_signal_raw,doge_signal,doge_execute
2020-07-14,-0.0076110464149059,-0.0076110464149059,0.0014314123051688,2.9675562299300666,BASE,0.1313676317960803,0.0032888,0.03822963033115512,0.18603539057115026,0.35940147976687475,0.002892135,0.002483374,0.00237112,0.11423928431095767,True,True,True,False,False,False
2020-07-15,-0.0211223335149407,-0.0211223335149407,-0.0062933171993928,2.9048745175171438,BASE,0.0712231515292061,0.0030868,-0.06142057893456587,0.1754427654226336,0.28184045513060085,0.0029260700000000002,0.002494346,0.002376325,0.11498569140415915,True,True,True,False,False,False
2020-07-16,-0.0038532345763583,-0.0038532345763583,-0.006945290075672,2.8936813545862643,BASE,0.0141770434392687,0.0029808,-0.03433976934041716,0.21702081172096044,0.26342559233671015,0.0029571450000000004,0.002504211,0.0023810645,0.11529186459311658,True,True,True,False,False,False
2020-07-17,0.012893798083122,0.012893798083122,0.0022553789693575,2.9309918976891947,BASE,0.0280078239483391,0.0030528,0.024154589371980784,0.21084592173140448,0.3247125189845954,0.0029945600000000003,0.0025147010000000003,0.0023861965000000003,0.11528431087663595,True,True,True,False,False,False
2020-07-18,0.0145966818008231,0.0145966818008231,0.0017434391631492,2.9737746537805547,BASE,0.1168886966757876,0.003449,0.12978249475890968,0.21235054978880297,0.49036384063607263,0.0030513,0.00252904,0.002393374,0.11709556741685388,True,True,True,False,False,False
2020-07-19,-0.012964744259964,-0.012964744259964,0.0042212451528196,2.9352204259075267,BASE,0.0358210854040139,0.0033811,-0.019686865758190675,0.20899157481751796,0.4651384495385016,0.00310497,0.002543201,0.002400157,0.11720383374508414,True,True,True,False,False,False
2020-07-20,0.0405915003601542,0.0405915003601542,-0.0052351017864064,3.0543654268828844,BASE,0.0077296424735576,0.0032201,-0.04761763922983653,0.2287102042752509,0.38887211559197765,0.00315005,0.0025557569999999996,0.002406282,0.11774449499474474,True,True,True,False,False,False
2020-07-21,0.0739036605724992,0.0739036605724992,0.0250218867825664,3.2800942126556136,BASE,0.0061335017637096,0.0032979,0.024160740349678633,0.2977941407111362,0.4213248286859457,0.00319893,0.002569063,0.0024126535,0.11769417920107313,True,True,True,False,False,False
2020-07-22,0.0438310457268522,0.0438310457268522,0.0136485623003195,3.4238641720789054,BASE,0.0,0.0032868,-0.003365778222505278,0.3743498364053526,0.4155038759689922,0.0032471699999999997,0.0025823979999999996,0.0024187979999999998,0.11774523631368648,True,True,True,False,False,False
2020-07-23,0.0139847439157281,0.0139847439157281,0.0089418543079755,3.4717460357276653,BASE,0.0136606866567652,0.0032997,0.003924790069368411,0.36780896479519876,0.42603396862440057,0.00329646,0.0025957389999999997,0.0024249485,0.11772175344329033,True,True,True,False,False,False
2020-07-24,0.093533942324915,0.093533942324915,-0.0068174694661299,3.7964721292001693,BASE,0.009231256084272,0.0032113,-0.02679031427099443,0.5197397611180052,0.3954893099252561,0.003341965,0.0026087910000000005,0.0024303330000000002,0.11779675513635726,False,True,False,False,False,False
2020-07-25,0.0188036427963047,0.0188036427963047,0.0170500534714506,3.867859635003776,BASE,0.083968722264738,0.0032475,0.011272693301778158,0.44941955306624815,0.4101784706239957,0.003389195,0.002621316,0.0024356955,0.11774137919181749,False,True,False,False,False,False
2020-07-26,0.0351446945337621,0.0351446945337621,0.0238257724923252,4.003794380375452,BASE,0.015105283537075,0.0032323,-0.004680523479599685,0.4091568381820212,0.2340319932806474,0.003419845,0.0026338090000000004,0.0024414140000000003,0.11761502827906115,False,True,False,False,False,False
2020-07-27,-0.0160283291398751,-0.0160283291398751,0.1105991618621078,3.939620246238412,BASE,0.0754544673283457,0.0031694,-0.019459827367509175,0.221450178494339,0.010650510204081698,0.003421515,0.002645058,0.00244662,0.11757464476412074,False,True,False,False,False,False
2020-07-28,0.0029674527259526,0.0029674527259526,-0.0112140025893111,3.9513108830773307,BASE,0.0914305948156094,0.003188,0.00586861866599353,0.30900911456896174,-0.3310531506389408,0.00334263,0.002656625,0.0024515735,0.11756922307625067,False,True,False,False,False,False
2020-07-29,0.0540115199395678,0.0540115199395678,0.0178117724941708,4.164727189626094,BASE,0.053396262589519,0.0031663,-0.0068067754077791864,0.3880046422946213,-0.26729763502568615,0.0032848750000000005,0.002668501,0.002456528,0.11759340023240396,False,True,False,False,False,False
2020-07-30,0.0342222354943708,0.0342222354943708,-8.287892560088217e-05,4.307253464279287,BASE,0.0,0.0032281,0.019518049458358222,0.44792842510138575,-0.08586073117548776,0.0032697150000000003,0.0026812819999999997,0.0024616869999999997,0.11757402873752892,False,True,False,False,False,False
2020-07-31,0.1174313516010741,0.1174313516010741,0.0212484943164668,4.813060060278013,BASE,0.0285031004610536,0.003224,-0.0012700969610606183,0.5939700976152238,-0.1524933624247523,0.0032407099999999995,0.002693565,0.002466955,0.11758398690647306,False,True,False,False,False,False
2020-08-01,-0.0376744186046511,-0.0376744186046511,0.0410843494661885,4.631730820797771,BASE,0.0346778295403651,0.0037144,0.15210918114143923,0.55498956158664,0.021618350844381018,0.00324464,0.0027101969999999997,0.0024737365,0.12000571756325171,False,True,False,False,False,False
2020-08-02,0.0104093854859614,0.0104093854859614,-0.0618430206496474,4.679944292378664,BASE,0.0324610801460695,0.0033312,-0.10316605642903298,0.5650335357789136,0.05161473624396251,0.003252815,0.002722677,0.002478558,0.12202633038271714,False,True,False,False,False,False
2020-08-03,-0.0024813254413397,-0.0024813254413397,0.0134093854859613,4.668331827541932,BASE,0.1035756653508537,0.0033818,0.015189721421709823,0.5731232926467404,0.02827779129165653,0.0032574649999999998,0.0027352500000000003,0.0024838290000000003,0.12194665522367709,False,True,False,False,False,False
2020-08-04,0.0494050645239396,0.0494050645239396,-0.0024813254413399,4.898971062700802,BASE,0.0693447446106553,0.0035458,0.048494884381098835,0.6864656401365163,0.14869768044576914,0.0032804149999999996,0.002746632,0.002489124,0.12200570879138849,True,True,False,False,False,False
2020-08-05,0.0014942643238644,0.0014942643238644,0.0494050645239398,4.9062914203834405,BASE,0.0,0.0035028,-0.012127023520785207,0.6955188976171627,0.1751207729468598,0.0033065150000000003,0.0027582039999999998,0.0024940805,0.1201850444226426,True,True,False,False,False,False
2020-08-06,-0.0143022803053101,-0.0143022803053101,0.0014942643238644,4.836120265229578,BASE,0.0729390868566757,0.00356,0.016329793308210494,0.6499944162392244,0.16614255765199148,0.003331875,0.002770534,0.0024998894999999997,0.1153761767193904,True,True,False,False,False,False
2020-08-07,0.0144192412950234,0.0144192412950234,-0.0143022803053102,4.905853450265676,BASE,0.0039742656877986,0.003496,-0.017977528089887618,0.6497058524689732,0.013627138300956743,0.0033342250000000006,0.0027805819999999998,0.0025054895,0.06597767821521709,False,True,False,False,False,False
2020-08-08,-0.0067789491225966,-0.0067789491225966,0.0144192412950234,4.87259691932341,BASE,0.2403741161285097,0.0035134,0.004977116704805384,0.6600446345752298,0.03912927745408279,0.0033408400000000003,0.0027913859999999994,0.00251122,0.0640791866338914,False,True,False,False,False,False
2020-08-09,0.0180830154566808,0.0180830154566808,-0.0067789491225966,4.960708164729711,BASE,0.0934162934295215,0.0034664,-0.013377355268400892,0.6241370862399831,0.07648830781652749,0.003353155,0.002801301,0.0025168350000000003,0.05495336728432904,False,False,False,False,False,False
2020-08-10,-0.0421124500963597,-0.0421124500963597,0.0180830154566808,4.751800589699927,BASE,0.0313057375995537,0.0034952,0.00830833141010845,0.448678081064263,0.059825949846872284,0.00336302,0.002810833,0.0025230540000000003,0.05312226889114826,False,False,False,False,False,False
2020-08-11,0.0151201536506064,0.0151201536506064,-0.0421124500963598,4.823648544733233,BASE,0.012185693401464,0.0033906,-0.029926756694895862,0.40883174749435436,0.03158086893026657,0.00336821,0.002819738,0.0025286579999999996,0.05279883660319948,False,False,False,False,False,False
2020-08-12,0.0186495888650704,0.0186495888650704,0.0151201536506064,4.913607606922103,BASE,0.2515854960712544,0.0034606,0.020645313513832253,0.4153130892514232,0.048762008667454504,0.0033762550000000003,0.002829739,0.002534706,0.04726561181228238,False,False,False,False,False,False
2020-08-13,-0.0016519524617997,-0.0016519524617997,0.0186495888650704,4.90549056073953,BASE,0.0898199505108583,0.0034877,0.007831011963243428,0.2921181543806055,0.08607106156385269,0.003390075,0.0028398779999999997,0.0025407175,0.0468455902485317,False,False,False,False,False,False
2020-08-14,0.0078108658275894,0.0078108658275894,-0.0016519524617996,4.943806689327973,BASE,0.1057627656878942,0.0035731,0.02448605097915535,0.27817634450510464,0.10026173979984598,0.003406355,0.002850808,0.0025467859999999997,0.04542310187681447,False,False,False,False,False,False
2020-08-15,0.004944146333232,0.004944146333232,0.0078108658275894,4.968249593043222,BASE,0.126118863965893,0.0035328,-0.011278721558310778,0.24088530055265456,0.09296785570646282,0.0034213800000000003,0.0028595089999999997,0.0025522439999999995,0.044928356468390836,False,False,False,False,False,False
2020-08-16,0.0310746368902694,0.0310746368902694,0.004944146333232,5.122636145127269,BASE,0.1130289336350973,0.0035302,-0.0007359601449276054,0.3002867852601816,0.11383858143497183,0.00343942,0.0028687590000000002,0.0025579625,0.04482716571989655,False,False,False,False,False,False
2020-08-17,-0.0273688170388228,-0.0273688170388228,0.0310746368902694,4.982435653714821,BASE,0.0439961846394756,0.0035877,0.01628802900685522,0.26095764194449766,0.12537641154328738,0.003459405,0.002878561,0.002563831,0.0385564501827718,True,False,False,False,False,False
2020-08-18,-0.0159413847288533,-0.0159413847288533,-0.0273688170388228,4.903008730072197,BASE,0.006621062391465,0.003476,-0.031134152799843995,0.17727008440915082,0.09781132552190264,0.00347489,0.002888719,0.002569323,0.038825269789459445,False,False,False,False,False,False
2020-08-19,0.0084188389386612,0.0084188389386612,-0.0159413847288533,4.944286370885525,BASE,0.0155461448985594,0.0034196,-0.016225546605293406,0.14789770601829,0.059322821473932086,0.003484465,0.00289879,0.002574336,0.03789504632827459,False,False,False,False,False,False
2020-08-20,-0.0271825739968194,-0.0271825739968194,0.0084188389386612,4.809887940747463,BASE,0.0285902245054474,0.0034399,0.005936366826529316,-0.0006590650211760751,0.06696650124069481,0.00349526,0.002908583,0.0025793325,0.03769172118208268,False,False,True,False,False,False
2020-08-21,0.0114141114562573,0.0114141114562573,-0.0271825739968194,4.864788537795262,BASE,0.0090715823982264,0.0033776,-0.018110991598592974,0.05031762984821997,-0.09067413310359684,0.0034784200000000003,0.002917114,0.0025841425,0.037855513644122714,False,False,False,False,False,False
2020-08-22,-0.0144613905475156,-0.0144613905475156,0.0114141114562573,4.794436930819128,BASE,0.1313872621204641,0.0034331,0.016431785883467498,0.02446453019257433,0.030589577329490858,0.0034835149999999995,0.0029256319999999996,0.0025887234999999995,0.03794753694361564,False,False,False,False,False,False
2020-08-23,0.0055910785679764,0.0055910785679764,-0.0012715468457407,4.8212430043885455,BASE,0.0171082930554044,0.0033955,-0.01095220063499458,0.032754993110060804,0.004051097048908936,0.0034842000000000007,0.0029346990000000002,0.002592788,0.037652059996003615,False,False,False,False,False,False
2020-08-24,-0.0637093799058085,-0.0637093799058085,0.0085910785679763,4.514084602203734,BASE,0.0348426702482813,0.0034116,0.004741569724635575,-0.07856475483749426,-0.037847594336962054,0.0034774899999999997,0.002943717,0.002596519,0.03761985551561748,False,False,True,False,False,False
2020-08-25,0.009635155790296,0.009635155790296,-0.0365826254234691,4.557578510596544,BASE,0.0252714622132302,0.0032907,-0.0354379176925782,-0.0710746427205996,-0.06055155875299756,0.0034668850000000003,0.002951293,0.0025990285000000004,0.03821142676910105,False,False,False,False,False,False
2020-08-26,-0.009583551489075,-0.009583551489075,0.0126351557902959,4.51390072227474,BASE,0.0641266248336591,0.0032939,0.0009724374753092846,-0.06662769436722038,-0.07474719101123584,0.00345358,0.002958853,0.002599643,0.03801683177052611,False,False,False,False,False,False
2020-08-27,0.030892060427375,0.030892060427375,-0.011434000818397,4.653344416150423,BASE,0.0477008538192657,0.0031997,-0.02859831810316038,-0.0514709696641219,-0.08475400457665894,0.003438765,0.0029653630000000004,0.002599524,0.03840102446330842,False,False,False,False,False,False
2020-08-28,0.0089595302573965,0.0089595302573965,0.0173454023607328,4.6950361962450105,BASE,0.0102346729821571,0.0032637,0.020001875175797768,-0.036440675479279094,-0.07107075767063242,0.0034262799999999994,0.002972998,0.0026010110000000003,0.03852446210553853,False,False,False,False,False,False
2020-08-29,0.0759814373510598,0.0759814373510598,-0.0052980373751507,5.051771794850959,BASE,0.0730803223949276,0.0032749,0.003431687961515939,0.018356981926230365,-0.05524463420263104,0.003416705,0.0029809729999999996,0.0026022355,0.038384861057388704,False,False,False,False,False,False
2020-08-30,0.0113069426959482,0.0113069426959482,0.021395728529266,5.108891889048346,BASE,0.0279329035301056,0.0032981,0.007084185776665031,0.07514862894761509,-0.056391622796978735,0.0034068500000000003,0.0029887789999999996,0.0026034315000000004,0.03839626824428112,False,False,False,False,False,False
2020-08-31,0.0959219899029484,0.0959219899029484,-0.0052642095232239,5.598946965244896,BASE,0.0706663510725977,0.0032073,-0.027531002698523377,0.16072862965072043,-0.05406122810122105,0.003397685,0.0029955810000000006,0.002604402,0.026647537908463217,False,False,False,False,False,False
2020-09-01,-0.0755153554901135,-0.0755153554901135,0.0233881081693563,5.176140494794136,BASE,0.0922850721471031,0.0032411,0.010538459140086553,0.05342976258466137,-0.06342830722996018,0.00338671,0.0030035310000000003,0.002605074,0.019464669178776952,False,False,False,False,False,False
2020-09-02,-0.1321956769055745,-0.1321956769055745,-0.0447434442462109,4.491877098326469,BASE,0.0780413849280721,0.0031161,-0.038567153127024634,-0.08431643222868712,-0.10654586116925191,0.0033681299999999996,0.0030093679999999997,0.002606139,0.020370496622270577,False,False,False,False,False,False
2020-09-03,0.0271158186936992,0.0271158186936992,-0.1095566244663495,4.6136780233190695,BASE,0.2907923715996889,0.0027692,-0.11132505375308888,-0.06677620844713417,-0.22498670622148842,0.0033279349999999997,0.003012279,0.002606224,0.02635310332964866,False,False,False,False,False,False
2020-09-04,-0.026761756611224,-0.026761756611224,0.0301158186936991,4.490207894976451,BASE,0.0450482719266691,0.0028797,0.0399032211469017,-0.09621934025539813,-0.18486752717391308,0.00329528,0.0030160779999999997,0.0026071230000000003,0.027692196667425548,False,False,False,False,False,False
2020-09-05,0.0088042420886247,0.0088042420886247,-0.026761756611224,4.529740772312078,BASE,0.0,0.002764,-0.04017779629822549,-0.1157402860593878,-0.21704152739221572,0.00325697,0.0030184879999999997,0.0026068,0.02802170220947946,False,False,False,False,False,False
2020-09-06,0.0114311343382538,0.0114311343382538,0.0088042420886247,4.581520847597843,BASE,0.1989643233301288,0.0027859,0.007923299565846698,-0.0804656264487954,-0.22348579870111773,0.0032168800000000005,0.003021044,0.0026076869999999996,0.028099662451820304,False,False,False,False,False,False
2020-09-07,-0.023790565135577,-0.023790565135577,0.0114311343382538,4.472523877453063,BASE,0.022623607864165,0.0028151,0.010481352525216314,-0.08780013993831726,-0.19013233601841195,0.0031838350000000003,0.003023015,0.0026084975000000006,0.02819591605646113,False,False,False,False,False,False
2020-09-08,0.0091392513812564,0.0091392513812564,-0.023790565135577,4.513399397477778,BASE,0.1065852711989813,0.002747,-0.024190970125395284,-0.08714846614569627,-0.19668967130658566,0.0031502050000000005,0.003024886,0.002608992,0.028344560727668132,False,False,False,False,False,False
2020-09-09,0.0115145999686863,0.0115145999686863,0.0091392513812564,4.565369386038645,BASE,0.0418792723069889,0.002779,0.011649071714597614,-0.050836642707900115,-0.19212767813017828,0.00311716,0.0030262239999999997,0.0026099434999999997,0.02841216919445642,False,False,False,False,False,False
2020-09-10,0.0049357300614207,0.0049357300614207,0.0115145999686863,4.587902816958806,BASE,0.0371671728687086,0.0028077,0.010327455919395545,-0.056916291157424026,-0.1687292752250118,0.003088665,0.003028635,0.002610596,0.028257047815043658,False,False,False,False,False,False
2020-09-11,0.0051049828213429,0.0051049828213429,0.0049357300614207,4.611323982025372,BASE,0.029693112778788,0.0027956,-0.0043095772340350225,-0.0381927954076704,-0.18569223151087944,0.00305679,0.0030307240000000003,0.0026116894999999997,0.027828810915298124,False,False,False,False,False,False
2020-09-12,-0.0103525359834191,-0.0103525359834191,0.0051049828213429,4.56358508457025,BASE,0.1171832962447618,0.0028141,0.00661754185148089,-0.05344221803044569,-0.1712266234722427,0.0030277200000000002,0.003032635,0.002613393,0.027808557222334326,False,False,False,False,False,False
2020-09-13,0.032802242947963,0.032802242947963,-0.0103525359834191,4.713280911228024,BASE,0.1036905468587041,0.002783,-0.01105149070750866,0.04412773055406305,-0.18425372259350448,0.00299629,0.003034558,0.0026155885,0.02720413034783828,False,False,False,False,False,False
2020-09-14,0.0106392847671941,0.0106392847671941,0.032802242947963,4.763426849030359,BASE,0.0,0.0027851,0.00075458138699247,0.04516616399590556,-0.15364512109885442,0.00297101,0.0030364830000000004,0.0026178864999999996,0.02724019092763673,False,False,False,False,False,False
2020-09-15,0.0156416459054029,0.0156416459054029,0.0106392847671941,4.837934685099181,BASE,0.0046923011722694,0.0028278,0.015331585939463599,0.07178579742027402,-0.14150399222805798,0.0029477049999999997,0.003038774,0.002620614,0.02752456338460886,False,False,False,False,False,False
2020-09-16,-0.0012798965858163,-0.0012798965858163,0.0156416459054029,4.83174262901332,BASE,0.012066784994992,0.0028053,-0.007956715467854814,0.038337633518750636,-0.12326155577085351,0.002927985,0.003041041,0.002623564,0.027183532965882756,False,False,False,False,False,False
2020-09-17,-0.0006032912278713,-0.0006032912278713,-0.0012798965858165,4.828827681069904,BASE,0.0676982362642695,0.0028078,0.0008911702848179992,0.02849636919346854,-0.13968808407635502,0.00290519,0.0030435329999999997,0.0026262060000000003,0.026872544751603437,False,False,False,False,False,False
2020-09-18,0.0134688326310503,0.0134688326310503,-0.0006032912278713,4.893866352910417,BASE,0.0333085880639895,0.0027892,-0.006624403447539007,-0.03125743765810751,-0.14830987205716206,0.002880905,0.0030456639999999996,0.0026284165,0.02681446982166982,False,False,False,False,False,False
2020-09-19,-0.0144729776682774,-0.0144729776682774,0.0134688326310503,4.823037534473211,BASE,0.0,0.0027901,0.00032267316793332945,-0.055952320147525936,-0.15402807677147456,0.002855505,0.003049102,0.0026298745,0.02674727436174432,False,False,False,False,False,False
2020-09-20,-0.0460665843732946,-0.0460665843732946,-0.0144729776682774,4.600856668955834,BASE,0.0083083240716322,0.0027729,-0.006164653596645198,-0.1782639311435955,-0.1354410251613507,0.0028337849999999997,0.0030518310000000005,0.0026316455,0.026661442668798063,False,False,True,False,False,False
2020-09-21,0.0107888668953906,0.0107888668953906,-0.0460665843732945,4.6504946991619684,BASE,0.0,0.0025972,-0.06336326589491148,-0.10155168627297295,-0.19866711918793,0.00280159,0.003052562,0.0026322460000000004,0.028208109943505515,False,True,False,False,False,False
2020-09-22,-0.0273656859085948,-0.0273656859085948,0.0107888668953906,4.523230721905117,BASE,0.0291537016072387,0.0026432,0.017711381487756084,0.006980071558576384,-0.15176021308687138,0.0027779449999999995,0.003054022,0.002633031,0.028603147546159165,False,False,False,False,False,False
2020-09-23,0.0483192826022853,0.0483192826022853,-0.027365685908595,4.741789985432189,BASE,0.0221636050762621,0.0025444,-0.037378934624697324,0.027767859279646867,-0.08117867976310844,0.002766705,0.0030547229999999996,0.00263372,0.028980075705207775,False,True,False,False,False,False
2020-09-24,-0.0046244895830229,-0.0046244895830229,0.0483192826022853,4.719861627039676,BASE,0.2441745626651179,0.0026297,0.033524603049834845,0.051145456387477806,-0.08681459874292452,0.002754205,0.003056165,0.002636033,0.029544517141104586,False,True,False,False,False,False
2020-09-25,0.0039235795622025,0.0039235795622025,-0.0046244895830228,4.738380379655953,BASE,0.1789642036610456,0.0027015,0.027303494695212427,0.0460599442288574,-0.022612156295224284,0.0027510800000000004,0.003058374,0.002638439,0.03015295179028941,False,False,False,False,False,False
2020-09-26,0.0042549820107,0.0042549820107,0.0039235795622023,4.758542102931243,BASE,0.0571235442491728,0.0026972,-0.001591708310198059,0.03863809883703051,-0.03183890304748915,0.002746645,0.003060771,0.0026408985,0.02987007910478614,False,False,False,False,False,False
2020-09-27,-0.0072515488317053,-0.0072515488317053,0.0042549820107002,4.724035302504112,BASE,0.0568113215401533,0.0026954,-0.0006673587423994265,0.05623478642986668,-0.04252069198252284,0.00274066,0.003063326,0.0026435175,0.029516785618585027,False,False,False,False,False,False
2020-09-28,0.0134964828367669,0.0134964828367669,-0.0072515488317052,4.78779316388464,BASE,0.0352314353122201,0.0026504,-0.016695110187727402,0.06079536558634735,-0.03516563523844196,0.0027358300000000003,0.003065411,0.0026487715,0.02952571201222009,False,False,False,False,False,False
2020-09-29,-0.005893650465662,-0.005893650465662,0.0134964828367669,4.759575584474818,BASE,0.0572489174708057,0.0026727,0.008413824328403319,0.04253898907503029,-0.038251169485426284,0.002730515,0.0030678429999999994,0.0026534049999999997,0.02954717188291597,False,False,False,False,False,False
2020-09-30,-0.0146113009773964,-0.0146113009773964,-0.005893650465662,4.690031993085389,BASE,0.0187334198343328,0.002635,-0.014105586111422874,0.02226053606651668,-0.061509420522135594,0.0027218800000000003,0.0030694619999999994,0.002658264,0.029326553179360625,False,True,False,False,False,False
2020-10-01,-0.0045888881669212,-0.0045888881669212,-0.0146113009773964,4.668509960769838,BASE,0.0148275639531749,0.0026246,-0.003946869070208803,0.012401206023991307,-0.0611675490055803,0.00271333,0.003071022,0.002662921,0.029167739653827296,False,True,False,False,False,False
2020-10-02,-0.0026810716718382,-0.0026810716718382,-0.0045888881669213,4.655993350964324,BASE,0.0080759087015978,0.0025902,-0.013106759125199985,0.02024905084086459,-0.07956362602608291,0.002702135,0.0030727309999999996,0.0026679635000000004,0.028588913651568685,False,True,False,False,False,False
2020-10-03,0.0118164760967021,0.0118164760967021,-0.0026810716718383,4.711010785102398,BASE,0.0524880214787881,0.0025955,0.002046174040614801,-0.0004816445631783406,-0.06737333812432622,0.0026927599999999998,0.0030746050000000002,0.0026728315,0.020815445228258386,False,True,False,False,False,False
2020-10-04,0.0117731654702561,0.0117731654702561,0.0118164760967021,4.76647429460757,BASE,0.0535382267778736,0.002633,0.014448083220959251,0.0006397590797120323,-0.05461204265555997,0.002685155,0.0030773420000000003,0.0026779955,0.019574402758269542,False,True,False,False,False,False
2020-10-05,-0.0014999999999999,-0.0014999999999999,0.0117731654702561,4.759324583165659,BASE,0.0122254716967546,0.0026182,-0.005620964679073137,-0.0162486902056862,-0.07412122498055018,0.002674675,0.0030804789999999997,0.0026822365,0.018316489270667494,False,True,False,False,False,False
2020-10-06,0.0,0.0,-0.0178415727640584,4.759324583165659,BASE,0.0,0.002597,-0.00809716599190291,-0.014987976680051363,-0.07425230813103778,0.00266426,0.003083307,0.0026863205,0.018263515648290117,False,True,False,False,False,False
2020-10-07,0.0,0.0,0.0062954849495171,4.759324583165659,BASE,0.0,0.0025895,-0.0028879476318829367,-0.01439336884534359,-0.07774770282783683,0.002653345,0.0030861250000000003,0.0026903434999999997,0.01811189919129116,False,True,False,False,False,False
2020-10-08,0.0,0.0,0.0242987552489641,4.759324583165659,BASE,0.0,0.0026098,0.007839351226105462,-0.02749191744166557,-0.06431951814140258,0.002644375,0.003089038,0.0026947604999999998,0.017748925807248905,False,True,False,False,False,False
2020-10-09,0.0,0.0,0.0114474576612477,4.759324583165659,BASE,0.0,0.0026556,0.01754923748946302,-0.013210129685318983,-0.048206157485394696,0.00263765,0.003092391,0.0026989425,0.017925858189950933,False,True,False,False,False,False
2020-10-10,0.0,0.0,0.0219516697675428,4.759324583165659,BASE,0.0,0.0026621,0.002447657779786061,0.034443132140821175,-0.03995816654044493,0.00263211,0.003095792,0.0027029325000000005,0.017810191763724285,False,True,False,False,False,False
2020-10-11,0.072927474226262,0.072927474226262,0.0067119917968481,5.106410104038888,BASE,0.0,0.0026701,0.0030051463130609246,0.09803589389298217,0.02806868935776996,0.002635755,0.0030993540000000003,0.002707135,0.017821661929661017,False,True,False,False,False,False
2020-10-12,0.0024567459372337,0.0024567459372337,0.014005604704715,5.118955256315835,BASE,0.0,0.002667,-0.0011610052057974274,0.1317033268998946,0.009004237288135597,0.0026369450000000003,0.003103012,0.0027112105,0.01776006726900692,False,True,False,False,False,False
2020-10-13,0.003658187309605,0.003658187309605,-0.0093414004727517,5.137681353472926,BASE,0.0,0.0026385,-0.01068616422947144,0.08348985704913092,0.03698317874548018,0.0026416499999999997,0.003106368,0.0027155200000000003,0.017753725595380593,False,True,False,False,False,False
2020-10-14,0.015811660937804,0.015811660937804,-0.0002337888860091,5.2189166290405185,BASE,0.0,0.002639,0.00018950161076380923,0.10573509171154472,0.0035365250789063385,0.002642115,0.003106565,0.0027198,0.01775150064292188,False,True,False,False,False,False
2020-10-15,-0.0406696120744695,-0.0406696120744695,0.0076397653156583,5.006665314288442,BASE,0.0,0.0025953,-0.016559302766199213,0.056619543628105395,-0.039311493614658466,0.002636805,0.003101158,0.002724227,0.017658315360908935,False,True,False,False,False,False
2020-10-16,0.0047154582763337,0.0047154582763337,-0.016149331775766,5.030274035681537,BASE,0.0440218256913923,0.002604,0.003352213616922839,0.057104030367390424,-0.03455435266201978,0.002632145,0.003079541,0.0027282685,0.017662726399114342,False,True,False,False,False,False
2020-10-17,0.0265801476976543,0.0265801476976543,0.0036115243671881,5.163979462509628,BASE,0.0099530648655907,0.0025834,-0.007910906298003062,0.0931288891453268,-0.04155227424501007,0.002626545,0.003062161,0.002732165,0.01768003934518673,False,True,False,False,False,False
2020-10-18,0.0031472322869008,0.0031472322869008,0.0125825249555464,5.180231705402932,BASE,0.002986886282791,0.0025874,0.0015483471394286408,0.08196647768298315,-0.02376999698158755,0.0026233949999999997,0.003052722,0.0027357865,0.017679108405763734,False,True,False,False,False,False
2020-10-19,-0.0284207751120486,-0.0284207751120486,0.0215880185757975,5.033005505075371,BASE,0.0184407862888968,0.0025921,0.0018164953234907077,0.05744838289624976,-0.030156770307180003,0.002619365,0.003040602,0.0027393584999999996,0.017688642915908978,False,True,False,False,False,False
2020-10-20,0.0593183544990776,0.0593183544990776,0.0134893762227195,5.331555109821241,BASE,0.041910151334768,0.0025944,0.0008873114463177068,0.13678437965490664,-0.015407969639468666,0.0026173349999999997,0.0030301879999999996,0.002743097,0.017682467772892008,False,True,False,False,False,False
2020-10-21,0.0604539166965518,0.0604539166965518,0.0731293645082824,5.653868498293449,BASE,0.0708010994258372,0.002623,0.011023743447425183,0.2110648891838549,-0.000609616703497684,0.0026172549999999998,0.0030247409999999996,0.0027468635,0.013672626824873017,False,True,False,False,False,False
2020-10-22,-0.0117638533262476,-0.0117638533262476,0.0146749539940662,5.587357218553633,BASE,0.0477945095478504,0.002646,0.008768585589020272,0.20003548059114173,0.02154273801250861,0.002620045,0.0030183130000000003,0.0027508435,0.013386955184639284,False,True,False,False,False,False
2020-10-23,0.0074063210383517,0.0074063210383517,-0.0035046404678406,5.628738979870193,BASE,0.0314510658377471,0.0026423,-0.0013983371126227162,0.19480494455031216,0.018031207859757314,0.002622385,0.0030138680000000003,0.0027541069999999996,0.011443985171678817,False,True,False,False,False,False
2020-10-24,-0.0152375406415296,-0.0152375406415296,0.0145986982969217,5.542970840903859,BASE,0.0613414234582201,0.0026365,-0.0021950573364115655,0.1629079479511215,0.001329282187618741,0.0026225600000000003,0.0030104249999999997,0.002757318,0.009767189061094158,False,True,False,False,False,False
2020-10-25,-0.0328684768146652,-0.0328684768146652,-0.0063225829085864,5.360781832335245,BASE,0.0214199794808997,0.0026528,0.006182438839370308,0.1263744967714573,0.013215186005652635,0.00262429,0.0030064249999999996,0.0027605629999999997,0.00845666615407619,False,True,False,False,False,False
