ts,selected,gross_exposure,raw_strategy_ret,turnover,cost,strategy_ret,selected_ret_next,best_available_next,equity,in_market,leader_gap_ret,missed_leader_bar,pain_bar,model_key,overlay_name,base_strategy_ret,realized_vol_fast,realized_vol_slow,realized_vol_used,raw_leverage_target,leverage,notional_exposure,turnover_lev,financing_cost,trading_cost_lev,strategy_ret_lev,equity_lev
2020-04-16,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.23757829161897495,0.31538275162998386,0.31538275162998386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-04-17,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.23350140008100848,0.3135715323162681,0.3135715323162681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-04-18,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.22949431594998848,0.31177065455448,0.31177065455448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-04-19,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.22555585169289366,0.30998006033539766,0.30998006033539766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-04-20,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.2216848395837053,0.3081996919571477,0.3081996919571477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-04-21,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.21788013139327833,0.30642949202389697,0.30642949202389697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-04-22,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.2141405980830099,0.30466940344454335,0.30466940344454335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-04-23,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.21046512950231638,0.3029193694314065,0.3029193694314065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-04-24,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.20685263408992946,0.3011793334989185,0.3011793334989185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-04-25,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.20330203857901405,0.2994492394623141,0.2994492394623141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-04-26,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.19981228770610984,0.2977290314363216,0.2977290314363216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-04-27,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.19638234392389364,0.29601865383385356,0.29601865383385356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-04-28,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.19301118711775736,0.2943180513646977,0.2943180513646977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-04-29,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.1896978143261919,0.2926271690342089,0.2926271690342089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-04-30,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.1864412394649669,0.2909459521420013,0.2909459521420013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-01,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.1832404930550912,0.28927434628064125,0.28927434628064125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-02,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.1800946219545387,0.28761229733434107,0.28761229733434107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-03,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.17700268909372013,0.2859597514776537,0.2859597514776537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-04,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.173963773214681,0.28431665517416843,0.28431665517416843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-05,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.1709769686140031,0.2826829551752082,0.2826829551752082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-06,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.1680413848893847,0.281058598518527,0.281058598518527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-07,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.16515614668987502,0.27944353252701026,0.27944353252701026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-08,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.16232039346973443,0.27783770480737496,0.27783770480737496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-09,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.1595332792458928,0.276241063248873,0.276241063248873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-10,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.15679397235897555,0.2746535560219947,0.2746535560219947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-11,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.15410165523786698,0.273075131577175,0.273075131577175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-12,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.1514555241677786,0.2715057386435012,0.2715057386435012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-13,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.14885478906179023,0.2699453262274225,0.2699453262274225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-14,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.14629867323582904,0.26839384361146196,0.26839384361146196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-15,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.1437864131870537,0.26685124035292956,0.26685124035292956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-16,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.14131725837560713,0.26531746628263886,0.26531746628263886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-17,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.13889047100970317,0.2637924715036246,0.2637924715036246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-18,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.1365053258340106,0.26227620638986354,0.26227620638986354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-19,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.13416110992129776,0.26076862158499686,0.26076862158499686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-20,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.13185712246730122,0.2592696680010558,0.2592696680010558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-21,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.12959267458878074,0.2577792968171893,0.2577792968171893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-22,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.1273670891247229,0.2562974594783948,0.2562974594783948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-23,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.12517970044065616,0.2548241076942506,0.2548241076942506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-24,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.12302985423603846,0.2533591934376527,0.2533591934376527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-25,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.12091690735467989,0.25190266894355257,0.25190266894355257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-26,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.11884022759816187,0.25045448670769915,0.25045448670769915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-27,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.11679919354221478,0.24901459948538318,0.24901459948538318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-28,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.1147931943560154,0.24758296029018434,0.24758296029018434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-29,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644968543270332,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.11282162962436632,0.246159522392722,0.246159522392722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380080577322405
2020-05-30,LINKUSDT,1.0,-0.010846921916529029,1.0,0.0015,-0.012346921916529028,-0.010846921916529029,-0.010846921916529029,2.6123113231948976,1,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,-0.012346921916529028,0.11729919441541979,0.24584432618502283,0.24584432618502283,1.5,1.0,1.0,1.0,0.0,0.0015,-0.012346921916529028,3.099263317269982
2020-05-31,ETHUSDT,1.0,0.07194368873342838,2.0,0.003,0.06894368873342838,0.07194368873342838,0.09512855209742899,2.792413701936057,1,0.023184863364000607,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.06894368873342838,0.27763669479642367,0.2847619857661091,0.2847619857661091,1.5,1.1,1.1,0.10000000000000009,0.0,0.00015000000000000015,0.07898805760677123,3.344068106713056
2020-06-01,ETHUSDT,1.0,-0.04238005075937634,0.0,0.0,-0.04238005075937634,-0.04238005075937634,0.004362224506109458,2.674071067506829,1,0.0467422752654858,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,-0.04238005075937634,0.3142318212090973,0.296802005934257,0.3142318212090973,1.5,1.2100000000000002,1.2100000000000002,0.1100000000000001,0.0,0.00016500000000000016,-0.05144486141884538,3.172032986388022
2020-06-02,ETHUSDT,1.0,0.02864835303521107,0.0,0.0,0.02864835303521107,0.02864835303521107,0.08714430894308944,2.7506787994900086,1,0.05849595590787837,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.02864835303521107,0.32396900669845213,0.3005505154869302,0.32396900669845213,1.5,1.3310000000000004,1.3310000000000004,0.12100000000000022,0.0,0.00018150000000000032,0.037949457889865944,3.2924099186302205
2020-06-03,ETHUSDT,1.0,-0.0053574349746442484,0.0,0.0,-0.0053574349746442484,-0.0053574349746442484,0.037859312923580246,2.735942216685608,1,0.043216747898224495,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,-0.0053574349746442484,0.3193361847725503,0.2991059914709007,0.3193361847725503,1.5,1.4641000000000006,1.4641000000000006,0.13310000000000022,0.0,0.00019965000000000033,-0.008043470546376648,3.26592751642312
2020-06-04,LINKUSDT,1.0,-0.014985421422597955,2.0,0.003,-0.017985421422597955,-0.014985421422597955,-0.0011855364552459946,2.6867351429306408,1,0.01379988496735196,True,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,-0.017985421422597955,0.31902527535141234,0.2991650159679025,0.31902527535141234,1.5,1.5,1.5,0.03589999999999938,0.0,5.3849999999999066e-05,-0.02253198213389693,3.1923396959724717
2020-06-05,ETHUSDT,1.0,0.007957338666000124,2.0,0.003,0.004957338666000124,0.007957338666000124,0.011388986732417505,2.7000541989399927,1,0.003431648066417381,True,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.004957338666000124,0.3145360286468666,0.29780149652392673,0.3145360286468666,1.5,1.5,1.5,0.0,0.0,0.0,0.011936007999000187,3.2304434881191244
2020-06-06,ETHUSDT,1.0,0.0108291311895512,0.0,0.0,0.0108291311895512,0.0108291311895512,0.068075117370892,2.7292934400792124,1,0.0572459861813408,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0108291311895512,0.31101269213164984,0.29678317567785323,0.31101269213164984,1.5,1.5,1.5,0.0,0.0,0.0,0.0162436967843268,3.282917832619035
2020-06-07,ETHUSDT,1.0,0.0075237160614982646,0.0,0.0,0.0075237160614982646,0.0075237160614982646,0.02910387668238812,2.749827868970878,1,0.021580160620889854,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0075237160614982646,0.30641956061475334,0.2953753196163612,0.30641956061475334,1.5,1.5,1.5,0.0,0.0,0.0,0.011285574092247397,3.319967445057818
2020-06-08,ETHUSDT,1.0,-0.010551948051948035,0.0,0.0,-0.010551948051948035,-0.010551948051948035,-0.0009793488250369187,2.7208118281456986,1,0.009572599226911116,True,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,-0.010551948051948035,0.30414211224575993,0.29463107907843106,0.30414211224575993,1.5,1.5,1.5,0.0,0.0,0.0,-0.015827922077922052,3.267419259036205
2020-06-09,ETHUSDT,1.0,0.016324856439704716,0.0,0.0,0.016324856439704716,0.016324856439704716,0.01656856333115342,2.7652286906396277,1,0.00024370689144870283,True,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.016324856439704716,0.30356567623306296,0.29461611012545047,0.30356567623306296,1.5,1.5,1.5,0.0,0.0,0.0,0.024487284659557074,3.347429484534343
2020-06-10,ETHUSDT,1.0,-0.06969892646702724,0.0,0.0,-0.06969892646702724,-0.06969892646702724,-0.061163378856853856,2.5724952194662225,1,0.008535547610173388,True,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,-0.06969892646702724,0.38906502945411203,0.3266727410647292,0.38906502945411203,1.5,1.5,1.5,0.0,0.0,0.0,-0.10454838970054087,2.997461122290166
2020-06-11,ETHUSDT,1.0,0.03054097436119907,0.0,0.0,0.03054097436119907,0.03054097436119907,0.05593197821177087,2.6510617300082475,1,0.025391003850571803,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.03054097436119907,0.39770673204654655,0.3306129976610197,0.39770673204654655,1.5,1.5,1.5,0.0,0.0,0.0,0.045811461541798604,3.1347791972169983
2020-06-12,ETHUSDT,1.0,0.0023573984424332117,0.0,0.0,0.0023573984424332117,0.0023573984424332117,0.014598540145985384,2.6573113388013634,1,0.012241141703552172,True,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0023573984424332117,0.39093802299802893,0.32872744580224467,0.39093802299802893,1.5,1.5,1.5,0.0,0.0,0.0,0.0035360976636498176,3.145864082612335
2020-06-13,ETHUSDT,1.0,-0.02662634916635165,0.0,0.0,-0.02662634916635165,-0.02662634916635165,-0.011022148279089206,2.5865568392507328,1,0.015604200887262443,True,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,-0.02662634916635165,0.39568338815535437,0.33155219626296084,0.39568338815535437,1.5,1.5,1.5,0.0,0.0,0.0,-0.03993952374952747,3.0202197693720545
2020-06-14,ETHUSDT,1.0,-0.003926306251887612,0.0,0.0,-0.003926306251887612,-0.003926306251887612,0.023815755037948305,2.57640122496192,1,0.027742061289835918,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,-0.003926306251887612,0.38906904212272425,0.329758253369553,0.38906904212272425,1.5,1.5,1.5,0.0,0.0,0.0,-0.005889459377831419,3.0024323077282147
2020-06-15,ETHUSDT,1.0,0.019232435242138024,0.0,0.0,0.019232435242138024,0.019232435242138024,0.0312675052197382,2.6259516946787653,1,0.012035069977600177,True,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.019232435242138024,0.3886417497946009,0.33013107871288977,0.3886417497946009,1.5,1.5,1.5,0.0,0.0,0.0,0.028848652863207036,3.0890484351191434
2020-06-16,ETHUSDT,1.0,-0.006289842753931185,0.0,0.0,-0.006289842753931185,-0.006289842753931185,0.05350157728706617,2.6094348714398166,1,0.059791420040997356,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,-0.006289842753931185,0.3826076738540042,0.3285240185206703,0.3826076738540042,1.5,1.5,1.5,0.0,0.0,0.0,-0.009434764130896778,3.0599039917448785
2020-06-17,LINKUSDT,1.0,-0.005857077702297264,2.0,0.003,-0.008857077702297263,-0.005857077702297264,-0.005857077702297264,2.58632290402439,1,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,-0.008857077702297263,0.37656070612562653,0.32688493432171123,0.37656070612562653,1.5,1.5,1.5,0.0,0.0,0.0,-0.008785616553445896,3.0330208485830497
2020-06-18,LINKUSDT,1.0,-0.010503440782325235,0.0,0.0,-0.010503440782325235,-0.010503440782325235,-0.008106478364257819,2.5591576145579986,1,0.0023969624180674165,True,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,-0.010503440782325235,0.37178724334085295,0.32575968683503104,0.37178724334085295,1.5,1.5,1.5,0.0,0.0,0.0,-0.015755161173487853,2.985235116271075
2020-06-19,LINKUSDT,1.0,0.01915568570034165,0.0,0.0,0.01915568570034165,0.01915568570034165,0.01915568570034165,2.6081800334801075,1,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.01915568570034165,0.371943899056532,0.32617868228893815,0.371943899056532,1.5,1.5,1.5,0.0,0.0,0.0,0.028733528550512477,3.0710114547144425
2020-06-20,LINKUSDT,1.0,0.0011253441877168147,0.0,0.0,0.0011253441877168147,0.0011253441877168147,0.0011253441877168147,2.611115133721303,1,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0011253441877168147,0.36557646823312195,0.3243028795558996,0.36557646823312195,1.5,1.5,1.5,0.0,0.0,0.0,0.001688016281575222,3.076195372050905
2020-06-21,LINKUSDT,1.0,0.07244331770783519,0.0,0.0,0.07244331770783519,0.07244331770783519,0.07244331770783519,2.800272976925212,1,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.07244331770783519,0.439613950671326,0.35436300223510414,0.439613950671326,1.5,1.5,1.5,0.0,0.0,0.0,0.10866497656175278,3.4104700700541892
2020-06-22,CASH,0.0,0.0,1.0,0.0015,-0.0015,0.0,0.0,2.796072567459824,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,-0.0015,0.4321484284302641,0.35233193615343567,0.4321484284302641,0.0,0.0,0.0,1.5,0.0,0.0022500000000000003,-0.0022500000000000003,3.4027965123965673
2020-06-23,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.796072567459824,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,0.0,0.42480674692595344,0.3503123975523203,0.42480674692595344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4027965123965673
2020-06-24,ETHUSDT,1.0,-0.00886691107511306,1.0,0.0015,-0.01036691107511306,-0.00886691107511306,0.022496016994158374,2.7670859317934053,1,0.031362928069271434,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,-0.01036691107511306,0.41933465700099337,0.3489088600223716,0.41933465700099337,1.5,1.0,1.0,1.0,0.0,0.0015,-0.01036691107511306,3.3675200235458473
2020-06-25,ETHUSDT,1.0,-0.012301075268817296,0.0,0.0,-0.012301075268817296,-0.012301075268817296,0.017473435655253944,2.7330477994711293,1,0.02977451092407124,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_fastslow_lmax_1p50_speed_10pct,-0.012301075268817296,0.4151246838480934,0.3479850837189233,0.4151246838480934,1.5,1.1,1.1,0.10000000000000009,0.0,0.00015000000000000015,-0.013681182795699028,3.32144836653554
